PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Deron Williams,22.0,80,80.0,2950,494,1083,0.456,82,255,0.322,412,828,0.498,0.494,227,296,0.767,41,226,267,745,78,13,246,254,1297
Mehmet Okur,27.0,80,80.0,2664,490,1061,0.462,129,336,0.384,361,725,0.498,0.523,296,387,0.765,160,419,579,156,36,38,125,257,1405
Carlos Boozer,25.0,74,74.0,2557,647,1154,0.561,0,0,,647,1154,0.561,0.561,255,372,0.685,235,632,867,221,70,21,194,217,1549
Derek Fisher,32.0,82,61.0,2287,258,675,0.382,48,156,0.308,210,519,0.405,0.418,262,307,0.853,30,119,149,274,83,6,120,234,826
Andrei Kirilenko,25.0,70,70.0,2049,197,418,0.47100000000000003,16,75,0.213,181,343,0.528,0.49,174,239,0.728,88,241,329,202,74,144,135,172,584
Matt Harpring,30.0,77,2.0,1965,322,656,0.491,13,39,0.33299999999999996,309,617,0.501,0.501,237,309,0.767,117,236,353,99,52,11,118,232,894
Paul Millsap,21.0,82,1.0,1472,209,398,0.525,1,3,0.33299999999999996,208,395,0.527,0.526,140,208,0.6729999999999999,183,240,423,62,67,74,94,236,559
Gordan Giriček,29.0,61,6.0,1188,176,381,0.462,52,122,0.426,124,259,0.479,0.53,71,87,0.816,24,105,129,63,28,5,64,122,475
Jarron Collins,28.0,82,9.0,913,75,170,0.441,0,0,,75,170,0.441,0.441,54,83,0.6509999999999999,71,100,171,60,13,8,37,147,204
Ronnie Brewer,21.0,56,14.0,675,102,193,0.528,0,9,0.0,102,184,0.5539999999999999,0.528,56,83,0.675,37,38,75,24,37,6,24,44,260
Dee Brown,22.0,49,0.0,450,32,98,0.327,6,28,0.214,26,70,0.371,0.35700000000000004,24,37,0.649,8,32,40,83,22,7,31,51,94
C.J. Miles,19.0,37,13.0,373,40,116,0.345,7,32,0.21899999999999997,33,84,0.39299999999999996,0.375,14,23,0.609,11,24,35,25,11,4,28,60,101
Rafael Araújo,26.0,28,0.0,248,27,65,0.415,0,0,,27,65,0.415,0.415,18,29,0.621,22,44,66,10,6,2,17,39,72
Roger Powell,24.0,3,0.0,13,0,3,0.0,0,1,0.0,0,2,0.0,0.0,2,2,1.0,3,0,3,0,0,0,3,2,2
Lou Amundson,24.0,1,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,,82,,19805,3069,6471,0.474,354,1056,0.335,2715,5415,0.501,0.502,1830,2462,0.743,1030,2456,3486,2024,577,339,1277,2067,8322
