PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Raymond Felton,22.0,78,75.0,2832,393,1024,0.384,103,312,0.33,290,712,0.40700000000000003,0.434,204,256,0.797,51,216,267,545,118,10,230,180,1093
Gerald Wallace,24.0,72,71.0,2640,478,952,0.502,39,120,0.325,439,832,0.528,0.523,309,447,0.691,142,376,518,185,144,69,160,209,1304
Emeka Okafor,24.0,67,65.0,2329,394,740,0.532,0,0,,394,740,0.532,0.532,175,295,0.593,258,499,757,80,57,172,111,210,963
Adam Morrison,22.0,78,23.0,2326,355,944,0.376,87,258,0.337,268,686,0.391,0.42200000000000004,120,169,0.71,54,176,230,163,28,6,130,179,917
Matt Carroll,26.0,72,47.0,1878,285,658,0.433,111,267,0.41600000000000004,174,391,0.445,0.517,188,208,0.904,35,172,207,91,53,9,73,176,869
Brevin Knight,31.0,45,25.0,1273,152,363,0.419,1,18,0.055999999999999994,151,345,0.43799999999999994,0.42,103,128,0.805,14,101,115,296,67,3,95,113,408
Derek Anderson,32.0,50,32.0,1190,126,294,0.429,54,152,0.355,72,142,0.507,0.52,93,106,0.877,29,84,113,133,52,7,56,115,399
Jake Voskuhl,29.0,73,9.0,1043,121,255,0.475,0,0,,121,255,0.475,0.475,77,113,0.6809999999999999,84,172,256,44,30,24,56,199,319
Walter Herrmann,27.0,48,12.0,936,174,330,0.527,53,115,0.461,121,215,0.563,0.608,41,53,0.774,28,111,139,26,17,7,32,76,442
Sean May,22.0,35,8.0,838,164,328,0.5,2,3,0.667,162,325,0.498,0.503,86,112,0.768,73,160,233,66,19,24,56,100,416
Primož Brezec,27.0,58,40.0,838,122,274,0.445,1,3,0.33299999999999996,121,271,0.446,0.447,43,68,0.632,80,104,184,23,11,23,38,161,288
Jeff McInnis,32.0,38,3.0,702,71,181,0.392,1,8,0.125,70,173,0.405,0.395,22,32,0.688,14,48,62,124,14,0,42,72,165
Alan Anderson,24.0,17,0.0,256,37,81,0.457,5,20,0.25,32,61,0.525,0.488,19,23,0.826,11,21,32,21,7,0,22,33,98
Melvin Ely,28.0,24,0.0,244,23,60,0.38299999999999995,0,0,,23,60,0.38299999999999995,0.38299999999999995,24,35,0.6859999999999999,12,27,39,14,2,6,23,39,70
Bernard Robinson,26.0,21,0.0,241,16,54,0.29600000000000004,0,2,0.0,16,52,0.308,0.29600000000000004,19,22,0.8640000000000001,9,33,42,17,13,1,16,28,51
Othella Harrington,33.0,26,0.0,220,25,56,0.446,0,0,,25,56,0.446,0.446,17,22,0.773,13,25,38,6,1,1,15,49,67
Ryan Hollins,22.0,27,0.0,185,20,36,0.556,0,0,,20,36,0.556,0.556,24,40,0.6,11,20,31,1,4,7,16,40,64
Eric Williams,34.0,5,0.0,33,4,13,0.308,0,2,0.0,4,11,0.364,0.308,4,7,0.5710000000000001,2,1,3,1,1,0,2,6,12
Team Totals,,82,,20005,2960,6643,0.446,457,1280,0.35700000000000004,2503,5363,0.467,0.48,1568,2136,0.7340000000000001,920,2346,3266,1836,638,369,1224,1985,7945
