PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vince Carter,30.0,82,82.0,3126,726,1598,0.45399999999999996,156,437,0.35700000000000004,570,1161,0.491,0.503,462,576,0.802,114,378,492,393,82,30,217,266,2070
Jason Kidd,33.0,80,80.0,2933,369,908,0.406,124,361,0.34299999999999997,245,547,0.44799999999999995,0.475,179,230,0.778,135,520,655,736,127,23,213,146,1041
Mikki Moore,31.0,79,55.0,2082,308,506,0.609,0,1,0.0,308,505,0.61,0.609,160,235,0.6809999999999999,145,258,403,74,46,60,113,261,776
Richard Jefferson,26.0,55,53.0,1956,303,665,0.456,52,145,0.359,251,520,0.483,0.495,239,326,0.733,48,192,240,148,34,8,120,123,897
Jason Collins,28.0,80,78.0,1844,55,151,0.364,0,2,0.0,55,149,0.369,0.364,59,127,0.465,90,226,316,46,40,38,73,273,169
Boštjan Nachbar,26.0,76,1.0,1532,226,495,0.457,112,265,0.423,114,230,0.496,0.57,132,164,0.805,27,226,253,61,30,26,69,183,696
Marcus Williams,21.0,79,2.0,1315,208,526,0.395,46,163,0.282,162,363,0.446,0.439,72,85,0.847,29,134,163,260,29,2,142,96,534
Antoine Wright,22.0,63,23.0,1137,110,251,0.43799999999999994,19,59,0.322,91,192,0.474,0.47600000000000003,44,73,0.603,38,137,175,55,30,10,43,120,283
Clifford Robinson,40.0,50,1.0,955,81,218,0.37200000000000005,25,66,0.379,56,152,0.368,0.429,16,36,0.444,31,91,122,51,12,23,30,98,203
Eddie House,28.0,56,1.0,946,180,421,0.428,75,175,0.429,105,246,0.42700000000000005,0.517,33,36,0.917,14,78,92,67,27,3,27,69,468
Nenad Krstić,23.0,26,26.0,848,170,323,0.526,0,1,0.0,170,322,0.528,0.526,86,121,0.711,51,125,176,46,10,24,52,88,426
Josh Boone,22.0,61,0.0,669,99,171,0.579,0,0,,99,171,0.579,0.579,56,103,0.544,64,112,176,10,11,21,33,94,254
Hassan Adams,22.0,61,8.0,495,75,135,0.556,0,1,0.0,75,134,0.56,0.556,24,36,0.667,35,42,77,13,17,4,22,47,174
Bernard Robinson,26.0,10,0.0,37,3,8,0.375,0,0,,3,8,0.375,0.375,4,5,0.8,1,5,6,2,4,1,0,4,10
Mile Ilić,22.0,5,0.0,6,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,1,1,0,0,0,3,1,0
Team Totals,,82,,19880,2913,6379,0.457,609,1676,0.363,2304,4703,0.49,0.504,1566,2153,0.727,822,2525,3347,1962,499,273,1212,1869,8001
