Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,3,266,NJN,New Jersey Nets,22.0,NBA,PG,50.0,17.0,1267.0,8.1,21.8,0.37,0.7,3.1,0.22,7.4,18.7,0.4,2.4,3.1,0.78,1.6,3.7,5.3,8.0,3.1,0.5,4.2,4.2,19.3,,90.0,108.0
1991,3,266,NJN,New Jersey Nets,23.0,NBA,PG,72.0,70.0,2585.0,8.1,19.4,0.42,0.3,1.7,0.15,7.8,17.7,0.44,2.6,3.3,0.79,1.3,3.4,4.7,8.3,3.2,0.7,3.9,3.4,19.0,,97.0,107.0
1992,3,266,NJN,New Jersey Nets,24.0,NBA,PG,72.0,67.0,2548.0,8.2,19.1,0.43,0.2,1.0,0.22,8.0,18.1,0.44,2.4,3.4,0.71,1.9,3.2,5.2,9.5,3.3,0.8,2.9,3.5,19.2,,107.0,108.0
1993,1,266,ATL,Atlanta Hawks,25.0,NBA,PG,80.0,78.0,2820.0,7.2,16.8,0.43,2.1,5.5,0.38,5.2,11.3,0.46,2.1,2.9,0.73,1.6,3.3,4.9,11.7,3.5,0.4,3.3,2.7,18.6,,113.0,109.0
1994,1,266,ATL,Atlanta Hawks,26.0,NBA,PG,81.0,81.0,2915.0,7.8,18.9,0.41,2.0,6.0,0.33,5.8,12.9,0.45,2.0,2.8,0.73,2.0,5.4,7.4,13.8,3.7,0.8,3.4,2.5,19.5,,111.0,100.0
1995,1,266,ATL,Atlanta Hawks,27.0,NBA,PG,80.0,80.0,3069.0,8.9,20.9,0.42,3.5,9.7,0.36,5.4,11.2,0.48,2.7,3.7,0.73,2.0,4.8,6.8,10.7,3.5,0.5,4.2,2.9,23.9,,110.0,104.0
1996,1,266,ATL,Atlanta Hawks,28.0,NBA,PG,81.0,81.0,2893.0,8.4,20.8,0.4,4.3,11.5,0.37,4.1,9.3,0.45,2.4,3.1,0.75,2.0,4.1,6.1,8.8,3.9,0.3,3.5,2.8,23.5,,113.0,106.0
1997,1,266,ATL,Atlanta Hawks,29.0,NBA,PG,78.0,78.0,3056.0,9.1,21.0,0.43,4.0,10.9,0.37,5.1,10.0,0.5,2.4,3.1,0.75,2.1,5.4,7.5,8.4,3.8,0.4,3.3,2.6,24.5,,115.0,100.0
1998,1,266,ATL,Atlanta Hawks,30.0,NBA,PG,70.0,69.0,2700.0,7.5,19.0,0.39,1.8,6.8,0.27,5.6,12.2,0.46,1.9,2.7,0.71,1.6,5.3,6.9,9.5,3.7,0.4,3.6,2.5,18.7,,102.0,102.0
1999,1,266,ATL,Atlanta Hawks,31.0,NBA,PG,48.0,48.0,1763.0,7.9,20.8,0.38,2.5,8.0,0.31,5.4,12.8,0.42,2.2,2.9,0.76,1.4,5.7,7.1,8.9,3.2,0.3,3.7,1.9,20.4,,100.0,96.0
2001,10,266,GSW,Golden State Warriors,33.0,NBA,PG,69.0,59.0,2352.0,6.9,17.4,0.4,1.6,4.9,0.32,5.3,12.5,0.42,1.1,1.6,0.7,1.5,4.4,5.9,10.0,3.5,0.4,2.8,2.9,16.5,,102.0,106.0
2002,10,266,GSW,Golden State Warriors,34.0,NBA,PG,35.0,0.0,599.0,4.2,12.4,0.34,1.3,3.6,0.36,3.0,8.8,0.34,0.3,0.7,0.5,0.7,3.7,4.4,9.7,2.0,0.3,3.1,1.7,10.1,,92.0,111.0
