Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,22.0,WSB,NBA,SG,65.0,21.0,1604.0,7.3,15.6,0.47,0.0,0.5,0.043,7.3,15.1,0.484,2.8,3.6,0.77,2.0,2.3,4.3,2.8,1.4,0.2,2.4,3.3,17.5
1995,23.0,WSB,NBA,SG,78.0,71.0,2651.0,7.0,15.3,0.453,1.3,3.8,0.339,5.6,11.5,0.492,2.3,2.9,0.812,1.4,2.9,4.4,2.4,1.1,0.3,2.1,2.9,17.6
1996,24.0,WSB,NBA,SF,70.0,70.0,2324.0,6.6,14.0,0.471,0.8,2.4,0.338,5.8,11.6,0.498,2.3,3.3,0.706,1.0,2.7,3.7,2.4,1.0,0.3,2.0,3.2,16.3
1997,25.0,WSB,NBA,SG,79.0,79.0,2411.0,5.5,10.9,0.505,0.1,0.4,0.133,5.5,10.5,0.521,1.4,2.0,0.693,1.0,3.0,4.0,1.7,1.1,0.3,1.4,3.4,12.5
1998,26.0,WAS,NBA,SG,82.0,82.0,2841.0,5.7,12.4,0.457,0.2,0.7,0.283,5.5,11.8,0.467,1.8,2.7,0.647,1.0,3.1,4.1,2.2,1.2,0.5,1.3,3.3,13.3
1999,27.0,WAS,NBA,SG,50.0,18.0,1266.0,4.9,11.8,0.414,0.2,1.1,0.216,4.7,10.7,0.434,0.9,1.9,0.493,0.9,3.1,4.0,2.1,1.1,0.5,1.2,4.2,10.9
2001,29.0,DEN,NBA,SG,9.0,5.0,153.0,2.4,7.1,0.333,0.0,0.0,,2.4,7.1,0.333,0.2,0.5,0.5,1.2,3.5,4.7,2.1,0.9,0.5,1.2,3.3,4.9
2002,30.0,DEN,NBA,SG,68.0,47.0,1631.0,4.9,10.3,0.481,0.0,0.1,0.0,4.9,10.2,0.485,1.0,1.5,0.687,1.3,4.0,5.3,2.4,0.8,0.5,1.5,3.4,10.9
2003,31.0,UTA,NBA,SG,81.0,74.0,2351.0,5.0,10.0,0.499,0.2,0.4,0.4,4.8,9.6,0.503,0.6,1.1,0.58,1.1,3.2,4.3,2.5,1.0,0.2,1.7,3.4,10.7
2004,32.0,GSW,NBA,SF,79.0,7.0,2067.0,4.8,10.1,0.481,0.0,0.2,0.0,4.8,9.9,0.489,0.8,1.3,0.61,1.3,3.2,4.5,2.4,1.0,0.2,1.5,3.2,10.5
2005,33.0,GSW,NBA,SG,55.0,5.0,951.0,4.3,10.0,0.426,0.0,0.1,0.0,4.3,9.9,0.431,0.9,1.4,0.649,1.2,3.5,4.7,2.4,0.6,0.6,1.3,3.6,9.5
2006,34.0,GSW,NBA,SF,42.0,0.0,448.0,3.4,8.7,0.389,0.0,0.6,0.0,3.4,8.0,0.42,0.6,0.6,1.0,1.6,3.3,4.9,1.5,1.0,0.2,1.4,3.1,7.4
