Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,7,2504,DAL,Dallas Mavericks,Sean Rooks,"September 9, 1969",23.0,NBA,C,72.0,68.0,2087.0,8.5,17.3,0.49,0.0,0.0,0.0,8.5,17.2,0.49,5.4,9.0,0.6,4.5,7.9,12.4,2.2,0.9,1.9,3.7,4.7,22.4,,102.0,114.0
1994,7,2504,DAL,Dallas Mavericks,Sean Rooks,"September 9, 1969",24.0,NBA,C,47.0,28.0,1255.0,7.8,15.9,0.49,0.0,0.0,0.0,7.8,15.9,0.49,6.1,8.5,0.71,3.4,7.1,10.5,2.0,0.9,1.8,3.2,4.4,21.7,,108.0,110.0
1995,18,2504,MIN,Minnesota Timberwolves,Sean Rooks,"September 9, 1969",25.0,NBA,C,80.0,70.0,2405.0,6.3,13.4,0.47,0.0,0.1,0.0,6.3,13.3,0.47,6.3,8.3,0.76,3.6,7.0,10.6,2.1,0.6,1.6,3.1,4.5,19.0,,107.0,113.0
1996,31,2504,TOT,Total After Trade,Sean Rooks,"September 9, 1969",26.0,NBA,C,65.0,7.0,1117.0,6.7,13.2,0.5,0.0,0.3,0.14,6.6,12.9,0.51,6.3,9.4,0.67,3.8,8.1,11.8,2.2,1.1,1.9,3.7,6.5,19.6,,106.0,109.0
1996,18,2504,MIN,Minnesota Timberwolves,Sean Rooks,"September 9, 1969",26.0,NBA,C,49.0,7.0,902.0,6.4,12.9,0.49,0.1,0.3,0.17,6.3,12.6,0.5,6.0,9.0,0.67,3.4,8.2,11.6,2.2,1.1,1.6,2.8,6.0,18.8,,109.0,109.0
1996,1,2504,ATL,Atlanta Hawks,Sean Rooks,"September 9, 1969",26.0,NBA,C,16.0,0.0,215.0,8.0,14.4,0.55,0.0,0.2,0.0,8.0,14.2,0.56,7.2,10.7,0.67,5.2,7.5,12.7,2.2,1.0,3.5,7.7,8.7,23.2,,96.0,107.0
1997,14,2504,LAL,Los Angeles Lakers,Sean Rooks,"September 9, 1969",27.0,NBA,C,69.0,3.0,735.0,6.2,13.3,0.47,0.0,0.1,0.0,6.2,13.2,0.47,6.5,9.3,0.7,4.0,7.7,11.7,3.0,1.2,2.7,3.7,8.8,19.0,,106.0,103.0
1998,14,2504,LAL,Los Angeles Lakers,Sean Rooks,"September 9, 1969",28.0,NBA,C,41.0,1.0,425.0,5.6,12.2,0.46,0.0,0.0,,5.6,12.2,0.46,5.7,9.5,0.6,5.6,8.7,14.2,2.9,0.2,2.8,2.3,8.2,16.8,,112.0,104.0
1999,14,2504,LAL,Los Angeles Lakers,Sean Rooks,"September 9, 1969",29.0,NBA,C,36.0,0.0,315.0,5.3,13.1,0.4,0.0,0.3,0.0,5.3,12.8,0.42,5.7,8.0,0.71,5.5,6.5,12.0,1.5,0.3,1.5,3.5,10.1,16.3,,99.0,107.0
2000,7,2504,DAL,Dallas Mavericks,Sean Rooks,"September 9, 1969",30.0,NBA,C,71.0,13.0,1001.0,6.2,14.3,0.43,0.0,0.0,,6.2,14.3,0.43,3.3,4.5,0.73,4.1,8.4,12.5,3.4,1.5,2.6,3.5,8.5,15.6,,96.0,104.0
2001,13,2504,LAC,Los Angeles Clippers,Sean Rooks,"September 9, 1969",31.0,NBA,C,82.0,0.0,1553.0,5.8,13.6,0.43,0.0,0.1,0.5,5.8,13.5,0.43,3.7,4.9,0.75,3.1,7.3,10.4,2.7,1.2,2.2,2.5,6.8,15.4,,100.0,104.0
2002,13,2504,LAC,Los Angeles Clippers,Sean Rooks,"September 9, 1969",32.0,NBA,C,61.0,2.0,728.0,5.9,14.2,0.42,0.0,0.0,,5.9,14.2,0.42,1.5,2.1,0.72,2.3,6.7,9.1,1.8,0.9,1.5,1.5,8.3,13.4,,97.0,107.0
2003,13,2504,LAC,Los Angeles Clippers,Sean Rooks,"September 9, 1969",33.0,NBA,C,70.0,38.0,1344.0,4.9,11.6,0.42,0.0,0.0,0.0,4.9,11.6,0.42,1.8,2.3,0.81,2.1,6.4,8.4,2.7,1.3,1.7,2.6,6.8,11.6,,92.0,107.0
2004,31,2504,TOT,Total After Trade,Sean Rooks,"September 9, 1969",34.0,NBA,C,55.0,0.0,595.0,4.8,13.6,0.36,0.0,0.1,0.0,4.8,13.5,0.36,3.0,3.3,0.89,2.2,6.6,8.7,2.6,1.3,0.9,2.0,8.0,12.7,,92.0,107.0
2004,19,2504,NOH,New Orleans Hornets,Sean Rooks,"September 9, 1969",34.0,NBA,C,35.0,0.0,325.0,5.6,15.6,0.36,0.0,0.0,,5.6,15.6,0.36,2.0,2.5,0.8,1.7,6.6,8.3,1.8,1.5,0.8,2.5,8.0,13.3,,82.0,103.0
2004,22,2504,ORL,Orlando Magic,Sean Rooks,"September 9, 1969",34.0,NBA,C,20.0,0.0,270.0,3.9,11.2,0.35,0.0,0.2,0.0,3.9,11.0,0.36,4.1,4.3,0.96,2.7,6.5,9.2,3.5,1.0,1.0,1.4,8.0,11.9,,106.0,111.0
