Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,21,2449,SEA,Seattle Supersonics,Luke Ridnour,"February 13, 1981",22.0,NBA,PG,69.0,6.0,1114.0,6.9,16.8,0.41,1.3,3.8,0.34,5.7,12.9,0.44,3.1,3.8,0.82,1.7,3.5,5.2,7.8,2.5,0.3,3.8,5.0,18.3,,101.0,109.0
2005,21,2449,SEA,Seattle Supersonics,Luke Ridnour,"February 13, 1981",23.0,NBA,PG,82.0,82.0,2571.0,6.4,15.7,0.4,1.4,3.8,0.38,4.9,11.9,0.41,3.4,3.8,0.88,1.2,3.2,4.3,10.3,2.0,0.5,3.2,3.9,17.5,,112.0,111.0
2006,21,2449,SEA,Seattle Supersonics,Luke Ridnour,"February 13, 1981",24.0,NBA,PG,79.0,77.0,2625.0,6.7,15.9,0.42,0.9,3.0,0.29,5.8,13.0,0.45,4.0,4.5,0.88,0.9,3.8,4.7,11.0,2.5,0.4,3.2,3.6,18.2,,112.0,115.0
2007,21,2449,SEA,Seattle Supersonics,Luke Ridnour,"February 13, 1981",25.0,NBA,PG,71.0,58.0,2091.0,7.5,17.4,0.43,1.2,3.5,0.35,6.3,13.9,0.45,3.2,4.0,0.8,0.7,3.4,4.1,9.2,2.1,0.5,3.9,4.5,19.5,,103.0,112.0
2008,21,2449,SEA,Seattle Supersonics,Luke Ridnour,"February 13, 1981",26.0,NBA,PG,61.0,5.0,1223.0,6.0,15.0,0.4,0.9,2.9,0.3,5.1,12.1,0.42,3.2,3.7,0.86,0.5,3.3,3.8,9.8,1.5,0.6,3.3,4.9,16.0,,101.0,112.0
2009,17,2449,MIL,Milwaukee Bucks,Luke Ridnour,"February 13, 1981",27.0,NBA,PG,72.0,50.0,2033.0,6.4,15.8,0.4,1.4,4.0,0.35,5.0,11.8,0.42,3.4,3.9,0.87,0.8,4.7,5.6,9.3,2.3,0.4,3.3,5.1,17.5,,105.0,108.0
2010,17,2449,MIL,Milwaukee Bucks,Luke Ridnour,"February 13, 1981",28.0,NBA,PG,82.0,0.0,1759.0,9.8,20.4,0.48,2.1,5.4,0.38,7.7,15.0,0.51,3.8,4.2,0.91,0.7,3.5,4.3,9.6,1.6,0.2,3.2,5.4,25.4,,116.0,106.0
2011,18,2449,MIN,Minnesota Timberwolves,Luke Ridnour,"February 13, 1981",29.0,NBA,PG,71.0,66.0,2159.0,7.4,15.7,0.47,1.9,4.2,0.44,5.5,11.5,0.48,2.8,3.2,0.88,0.9,3.7,4.6,8.9,2.1,0.2,3.6,3.4,19.4,,112.0,113.0
2012,18,2449,MIN,Minnesota Timberwolves,Luke Ridnour,"February 13, 1981",30.0,NBA,SG,53.0,53.0,1750.0,7.1,16.2,0.44,1.4,4.5,0.32,5.7,11.7,0.48,3.1,3.5,0.89,0.6,3.6,4.1,7.4,1.6,0.5,2.8,4.0,18.8,,109.0,109.0
2013,18,2449,MIN,Minnesota Timberwolves,Luke Ridnour,"February 13, 1981",31.0,NBA,SG,82.0,82.0,2474.0,7.7,16.9,0.45,1.4,4.4,0.31,6.3,12.5,0.5,2.9,3.4,0.85,0.9,3.4,4.3,6.5,1.7,0.3,2.7,3.9,19.6,,107.0,108.0
2014,31,2449,TOT,Total After Trade,Luke Ridnour,"February 13, 1981",32.0,NBA,PG,61.0,14.0,1141.0,5.8,15.0,0.38,1.7,4.9,0.34,4.1,10.0,0.41,0.8,1.2,0.65,1.1,3.4,4.4,8.0,1.5,0.4,3.0,4.2,14.0,,95.0,112.0
2014,17,2449,MIL,Milwaukee Bucks,Luke Ridnour,"February 13, 1981",32.0,NBA,PG,36.0,12.0,763.0,5.8,15.0,0.38,1.7,4.7,0.37,4.0,10.4,0.39,0.9,1.3,0.68,1.0,3.2,4.3,8.4,1.6,0.1,3.2,3.8,14.1,,96.0,115.0
2014,4,2449,CHA,Charlotte Bobcats,Luke Ridnour,"February 13, 1981",32.0,NBA,PG,25.0,2.0,378.0,5.8,14.8,0.39,1.6,5.5,0.3,4.1,9.3,0.44,0.5,1.0,0.57,1.1,3.7,4.8,7.4,1.2,0.8,2.7,5.1,13.7,,94.0,106.0
2015,22,2449,ORL,Orlando Magic,Luke Ridnour,"February 13, 1981",33.0,NBA,PG,47.0,0.0,683.0,5.6,13.2,0.43,1.5,4.7,0.32,4.1,8.5,0.49,1.3,1.6,0.86,0.6,4.5,5.1,7.2,1.5,0.3,2.8,5.0,14.1,,101.0,110.0
