SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2010,4,CHA,Stephen Jackson,31.0,72.0,2829.0,0.42,0.46,0.33,0.47,0.79,0.52,0.31,0.28,92.0,93.0,94.0,94.0,104.0,96.0,103.0,124.0,-80.9,-67.1
2010,4,CHA,Gerald Wallace,27.0,76.0,3119.0,0.48,0.5,0.37,0.51,0.78,0.59,0.58,0.15,105.0,102.0,105.0,102.0,102.0,108.0,192.0,67.0,19.6,102.1
2010,4,CHA,Raymond Felton,25.0,80.0,2643.0,0.46,0.48,0.38,0.49,0.76,0.52,0.2,0.18,99.0,97.0,108.0,99.0,101.0,97.0,68.0,83.0,-11.2,-33.3
2010,4,CHA,Boris Diaw,27.0,82.0,2906.0,0.48,0.54,0.32,0.52,0.77,0.55,0.19,0.27,105.0,110.0,90.0,105.0,101.0,102.0,63.0,120.0,37.9,15.4
2010,4,CHA,D.J. Augustin,22.0,80.0,1472.0,0.39,0.38,0.39,0.47,0.78,0.52,0.3,0.41,84.0,78.0,111.0,93.0,103.0,95.0,100.0,184.0,-29.6,-27.0
2010,4,CHA,Nazr Mohammed,32.0,58.0,984.0,0.55,0.55,,0.55,0.65,0.58,0.36,0.0,120.0,112.0,,110.0,85.0,106.0,122.0,,35.5,27.9
2010,4,CHA,Ronald Murray,30.0,46.0,993.0,0.39,0.42,0.31,0.44,0.71,0.48,0.32,0.32,84.0,86.0,88.0,88.0,94.0,89.0,106.0,144.0,-50.6,-54.9
2010,4,CHA,Tyson Chandler,27.0,51.0,1163.0,0.57,0.57,,0.57,0.73,0.64,0.83,0.0,124.0,117.0,,115.0,97.0,118.0,275.0,,27.7,51.7
2010,4,CHA,Stephen Graham,27.0,70.0,804.0,0.5,0.54,0.32,0.53,0.65,0.55,0.27,0.21,107.0,110.0,90.0,106.0,85.0,101.0,90.0,94.0,13.7,4.3
2010,4,CHA,Tyrus Thomas,23.0,25.0,542.0,0.44,0.45,0.0,0.44,0.73,0.5,0.4,0.01,96.0,91.0,,88.0,96.0,92.0,132.0,4.0,-25.3,-22.1
2010,4,CHA,Derrick Brown,22.0,57.0,535.0,0.46,0.47,0.29,0.47,0.67,0.52,0.49,0.05,100.0,96.0,81.0,94.0,88.0,96.0,163.0,21.0,-9.2,-8.0
2010,4,CHA,Theo Ratliff,36.0,28.0,624.0,0.47,0.47,,0.47,0.78,0.53,0.4,0.0,101.0,95.0,,93.0,103.0,97.0,132.0,,-8.2,-3.9
2010,4,CHA,Larry Hughes,31.0,14.0,295.0,0.33,0.31,0.36,0.4,0.85,0.47,0.32,0.39,71.0,63.0,101.0,79.0,112.0,86.0,106.0,177.0,-22.2,-18.4
2010,4,CHA,Gerald Henderson,22.0,43.0,355.0,0.36,0.39,0.21,0.38,0.74,0.45,0.45,0.18,77.0,79.0,59.0,75.0,98.0,83.0,150.0,82.0,-26.2,-22.4
2010,4,CHA,Raja Bell,33.0,5.0,157.0,0.44,0.48,0.38,0.52,1.0,0.53,0.05,0.44,95.0,98.0,106.0,103.0,132.0,98.0,18.0,197.0,1.9,-1.2
2010,4,CHA,Vladimir Radmanovic,29.0,8.0,133.0,0.33,0.35,0.32,0.42,0.67,0.44,0.14,0.52,72.0,71.0,90.0,83.0,88.0,80.0,48.0,236.0,-7.1,-9.5
2010,4,CHA,DeSagana Diop,28.0,27.0,262.0,0.52,0.52,,0.52,0.22,0.48,0.31,0.0,112.0,105.0,,103.0,29.0,89.0,103.0,,1.0,-3.8
2010,4,CHA,Acie Law,25.0,9.0,33.0,0.31,0.33,0.0,0.31,0.86,0.42,0.44,0.06,68.0,68.0,,62.0,113.0,77.0,146.0,28.0,-6.0,-4.7
2010,4,CHA,Alexis Ajinca,21.0,6.0,30.0,0.5,0.5,,0.5,0.0,0.48,0.1,0.0,108.0,102.0,,100.0,,88.0,33.0,,-0.0,-1.3
2010,4,CHA,Team,,,,0.48,0.5,0.36,0.51,0.74,0.55,0.36,0.19,103.0,102.0,101.0,101.0,98.0,102.0,121.0,84.0,59.1,105.5
2010,4,CHA,League Average,,,,0.46,0.49,0.36,0.5,0.76,0.54,0.3,0.22,,,,,,,,,,
