Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2010,28,TOR,Toronto Raptors,Chris Bosh,25.0,70.0,2526.0,0.52,0.52,0.36,0.52,0.8,0.59,0.51,0.02,112.0,106.0,103.0,104.0,105.0,109.0,170.0,9.0,48.3,138.6
2010,28,TOR,Toronto Raptors,Andrea Bargnani,24.0,80.0,2799.0,0.47,0.51,0.37,0.52,0.77,0.55,0.2,0.28,102.0,103.0,105.0,104.0,102.0,102.0,68.0,128.0,50.3,23.0
2010,28,TOR,Toronto Raptors,Jarrett Jack,26.0,82.0,2243.0,0.48,0.51,0.41,0.54,0.84,0.6,0.36,0.3,104.0,104.0,116.0,108.0,111.0,110.0,120.0,134.0,56.0,87.2
2010,28,TOR,Toronto Raptors,Hedo Turkoglu,30.0,74.0,2272.0,0.41,0.44,0.37,0.49,0.77,0.54,0.34,0.43,89.0,89.0,105.0,98.0,102.0,99.0,112.0,193.0,-15.0,-4.9
2010,28,TOR,Toronto Raptors,Jose Calderon,28.0,68.0,1817.0,0.48,0.52,0.4,0.54,0.8,0.57,0.18,0.3,105.0,105.0,112.0,108.0,105.0,105.0,61.0,136.0,47.2,32.5
2010,28,TOR,Toronto Raptors,DeMar DeRozan,20.0,77.0,1664.0,0.5,0.51,0.25,0.5,0.76,0.55,0.38,0.03,108.0,103.0,71.0,100.0,101.0,102.0,126.0,14.0,1.3,13.3
2010,28,TOR,Toronto Raptors,Sonny Weems,23.0,69.0,1368.0,0.52,0.53,0.13,0.52,0.69,0.53,0.14,0.03,112.0,107.0,38.0,103.0,91.0,98.0,47.0,15.0,15.3,-9.9
2010,28,TOR,Toronto Raptors,Amir Johnson,22.0,82.0,1453.0,0.62,0.63,0.0,0.62,0.64,0.64,0.45,0.01,135.0,128.0,,124.0,84.0,118.0,149.0,5.0,81.5,77.1
2010,28,TOR,Toronto Raptors,Marco Belinelli,23.0,66.0,1121.0,0.41,0.42,0.38,0.48,0.84,0.54,0.32,0.42,88.0,86.0,107.0,97.0,110.0,100.0,106.0,188.0,-11.6,-0.4
2010,28,TOR,Toronto Raptors,Antoine Wright,25.0,67.0,1392.0,0.41,0.46,0.34,0.48,0.69,0.5,0.19,0.43,88.0,94.0,95.0,96.0,91.0,93.0,64.0,195.0,-17.6,-35.1
2010,28,TOR,Toronto Raptors,Rasho Nesterovic,33.0,42.0,413.0,0.54,0.54,,0.54,0.2,0.54,0.03,0.0,118.0,111.0,,109.0,26.0,99.0,11.0,,12.8,-1.2
2010,28,TOR,Toronto Raptors,Marcus Banks,28.0,22.0,244.0,0.53,0.65,0.29,0.58,0.83,0.64,0.4,0.33,116.0,133.0,82.0,116.0,109.0,117.0,132.0,148.0,11.9,15.9
2010,28,TOR,Toronto Raptors,Reggie Evans,29.0,28.0,311.0,0.49,0.49,,0.49,0.45,0.5,0.87,0.0,107.0,100.0,,98.0,59.0,92.0,289.0,,-1.1,-8.6
2010,28,TOR,Toronto Raptors,Pops Mensah-Bonsu,26.0,16.0,107.0,0.41,0.41,,0.41,0.56,0.46,0.62,0.0,90.0,84.0,,83.0,73.0,85.0,207.0,,-5.0,-6.1
2010,28,TOR,Toronto Raptors,Patrick O'Bryant,23.0,11.0,51.0,0.53,0.57,0.0,0.53,0.5,0.54,0.4,0.07,116.0,116.0,,107.0,66.0,99.0,133.0,30.0,1.0,-0.2
2010,28,TOR,Toronto Raptors,Team,,,,0.48,0.51,0.37,0.52,0.77,0.56,0.32,0.21,105.0,104.0,105.0,104.0,101.0,104.0,106.0,95.0,280.4,327.6
2010,28,TOR,Toronto Raptors,League Average,,,,0.46,0.49,0.36,0.5,0.76,0.54,0.3,0.22,,,,,,,,,,
