Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,26,1513,KCK,Kansas City Kings,24.0,NBA,C,78.0,1741.0,17.6,0.64,0.0,0.51,9.5,20.3,14.8,7.7,1.1,3.0,20.0,23.1,,2.2,2.2,4.4,0.12,,-1.1,0.5,-0.7,0.6
1983,26,1513,KCK,Kansas City Kings,25.0,NBA,C,79.0,1544.0,18.1,0.63,0.0,0.55,9.8,18.1,13.9,8.8,1.2,3.0,19.6,22.8,,2.5,1.9,4.4,0.14,,-0.2,0.7,0.5,1.0
1984,31,1513,TOT,Total After Trade,26.0,NBA,C,81.0,1487.0,14.8,0.58,0.0,0.53,12.3,20.0,16.1,8.1,1.2,2.6,19.8,22.7,,0.5,1.9,2.4,0.08,,-2.6,0.1,-2.5,-0.2
1984,26,1513,KCK,Kansas City Kings,26.0,NBA,C,50.0,893.0,15.2,0.57,0.0,0.52,11.8,20.6,16.1,10.4,1.1,3.0,20.0,23.6,,0.2,1.2,1.4,0.08,,-2.6,0.5,-2.0,0.0
1984,5,1513,CHI,Charlotte Bobcats,26.0,NBA,C,31.0,594.0,14.2,0.59,0.0,0.56,13.0,19.2,16.1,4.8,1.2,2.0,19.3,21.3,,0.3,0.7,1.0,0.08,,-2.7,-0.5,-3.2,-0.2
1985,5,1513,CHI,Charlotte Bobcats,27.0,NBA,C,74.0,1659.0,14.1,0.59,0.01,0.49,10.5,19.8,15.3,5.5,1.1,2.1,19.4,19.6,,1.4,1.7,3.1,0.09,,-1.8,-0.4,-2.1,-0.1
1986,27,1513,SAS,San Antonio Spurs,28.0,NBA,C,71.0,1828.0,16.8,0.67,0.0,0.65,9.2,19.4,14.4,7.3,1.1,2.0,20.6,20.4,,3.0,1.9,4.9,0.13,,-0.5,0.1,-0.4,0.7
1987,25,1513,POR,Portland Trail Blazers,29.0,NBA,C,79.0,2345.0,15.1,0.6,0.0,0.55,9.5,17.4,13.5,9.3,1.0,1.8,20.0,23.1,,2.1,2.4,4.4,0.09,,-1.0,-0.4,-1.4,0.3
1988,25,1513,POR,Portland Trail Blazers,30.0,NBA,C,43.0,1050.0,14.9,0.55,0.0,0.51,8.6,16.3,12.5,8.0,0.8,1.7,17.0,27.0,,0.2,1.1,1.3,0.06,,-1.7,-1.4,-3.1,-0.3
1989,25,1513,POR,Portland Trail Blazers,31.0,NBA,C,72.0,1477.0,12.4,0.54,0.0,0.43,9.6,17.0,13.2,9.7,0.6,1.7,17.2,21.2,,0.5,1.3,1.7,0.06,,-2.6,-1.0,-3.6,-0.6
1990,31,1513,TOT,Total After Trade,32.0,NBA,C,25.0,259.0,9.6,0.55,0.0,0.38,8.3,16.1,12.0,9.7,0.6,1.2,22.4,22.4,,-0.1,0.2,0.0,0.01,,-4.7,-0.7,-5.3,-0.2
1990,18,1513,MIN,Minnesota Timberwolves,32.0,NBA,C,4.0,17.0,-21.8,0.0,0.0,0.0,0.0,22.6,10.6,7.6,0.0,0.0,75.0,20.7,,-0.2,0.0,-0.2,-0.59,,-26.1,-3.7,-29.7,-0.1
1990,21,1513,SEA,Seattle Supersonics,32.0,NBA,C,21.0,242.0,11.8,0.56,0.0,0.39,8.9,15.6,12.1,9.8,0.6,1.3,19.2,22.5,,0.1,0.2,0.2,0.05,,-3.2,-0.5,-3.6,-0.1
1991,10,1513,GSW,Golden State Warriors,33.0,NBA,C,24.0,228.0,9.6,0.57,0.0,0.59,8.7,18.8,13.8,9.9,0.8,1.0,24.0,18.3,,0.0,0.2,0.2,0.03,,-3.9,-0.6,-4.5,-0.1
