Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,13,512,SDC,San Diego Clippers,Tom Chambers,1959-06-21,22.0,NBA,PF,81.0,2682.0,15.0,0.55,0.0,0.43,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,2.9,0.4,3.3,0.06,-0.2,-2.0,-2.2,-0.1
1983,13,512,SDC,San Diego Clippers,Tom Chambers,1959-06-21,23.0,NBA,PF,79.0,2665.0,15.1,0.53,0.01,0.44,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,3.3,1.0,4.3,0.08,0.0,-1.6,-1.6,0.2
1984,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,24.0,NBA,PF,82.0,2570.0,16.6,0.56,0.01,0.42,9.7,13.8,11.8,7.9,0.9,1.1,12.7,24.4,4.0,2.1,6.1,0.12,0.0,-1.4,-1.3,0.4
1985,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,25.0,NBA,PF,81.0,2923.0,16.5,0.56,0.02,0.44,6.5,16.5,11.5,11.6,1.2,1.1,14.3,26.0,3.1,2.9,5.9,0.1,0.0,-0.6,-0.6,1.0
1986,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,26.0,NBA,PF,66.0,2019.0,17.1,0.55,0.05,0.45,7.2,18.3,12.6,10.5,1.3,1.1,14.9,27.0,2.4,2.5,4.8,0.12,0.4,-0.5,-0.1,1.0
1987,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,27.0,NBA,PF,82.0,3018.0,17.0,0.55,0.1,0.44,5.9,13.8,9.8,11.8,1.3,0.9,13.5,26.0,5.3,2.1,7.4,0.12,1.4,-1.2,0.1,1.6
1988,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,28.0,NBA,PF,82.0,2680.0,16.8,0.53,0.08,0.38,5.5,15.3,10.3,11.9,1.6,1.2,11.6,27.0,3.7,2.7,6.4,0.11,0.8,-0.8,0.0,1.3
1989,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,29.0,NBA,PF,81.0,3002.0,19.3,0.55,0.05,0.36,5.3,18.4,12.1,11.1,1.3,1.0,10.8,28.2,5.1,4.1,9.2,0.15,1.6,-0.2,1.4,2.6
1990,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,30.0,NBA,PF,81.0,3046.0,20.9,0.58,0.05,0.4,4.7,15.2,10.3,10.0,1.4,0.9,10.3,28.8,7.5,3.7,11.2,0.18,2.7,-0.3,2.3,3.3
1991,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,31.0,NBA,PF,76.0,2475.0,16.2,0.51,0.06,0.36,4.8,16.2,10.8,11.5,1.2,1.2,10.7,27.2,2.4,3.0,5.4,0.1,-0.1,-0.8,-0.9,0.7
1992,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,32.0,NBA,PF,69.0,1948.0,15.9,0.5,0.05,0.31,5.1,17.0,11.3,10.7,1.4,1.1,8.4,26.3,1.9,2.5,4.4,0.11,-0.5,-0.6,-1.1,0.5
1993,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,33.0,NBA,PF,73.0,1723.0,14.7,0.53,0.04,0.4,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,2.6,1.8,4.5,0.12,-1.1,-0.9,-2.1,0.0
1994,29,512,UTA,Utah Jazz,Tom Chambers,1959-06-21,34.0,NBA,PF,80.0,1838.0,13.4,0.51,0.06,0.38,5.5,14.8,10.2,6.8,1.1,1.2,9.3,23.1,1.8,2.1,3.9,0.1,-1.5,-0.8,-2.3,-0.1
1995,29,512,UTA,Utah Jazz,Tom Chambers,1959-06-21,35.0,NBA,PF,81.0,1240.0,12.5,0.52,0.06,0.32,7.0,14.1,10.7,8.9,1.0,2.0,9.7,19.7,1.2,1.4,2.5,0.1,-1.8,-0.4,-2.3,-0.1
1997,4,512,CHO,Charlotte Hornets,Tom Chambers,1959-06-21,37.0,NBA,PF,12.0,83.0,-3.9,0.29,0.1,0.13,4.5,15.6,10.2,7.2,0.7,0.0,21.6,23.7,-0.5,0.0,-0.4,-0.24,-12.0,-4.9,-16.9,-0.3
1998,23,512,PHI,Philadelphia 76Ers,Tom Chambers,1959-06-21,38.0,NBA,PF,1.0,10.0,31.5,1.04,0.0,1.0,0.0,23.2,11.5,0.0,10.6,0.0,25.8,17.4,0.0,0.0,0.1,0.37,3.2,9.3,12.5,0.0
