Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,23,494,PHI,Philadelphia 76Ers,22.0,NBA,PG,70.0,70.0,34.5,6.1,15.1,0.4,0.8,3.0,0.26,5.3,12.1,0.44,0.43,3.7,5.2,0.7,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7
2015,31,494,TOT,Total After Trade,23.0,NBA,PG,66.0,63.0,32.6,5.5,13.9,0.4,0.5,2.3,0.24,5.0,11.6,0.43,0.42,3.1,4.4,0.69,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6
2015,23,494,PHI,Philadelphia 76Ers,23.0,NBA,PG,41.0,38.0,33.9,5.7,14.9,0.38,0.8,3.0,0.26,4.9,11.9,0.41,0.41,2.9,4.4,0.64,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,15.0
2015,17,494,MIL,Milwaukee Bucks,23.0,NBA,PG,25.0,25.0,30.3,5.3,12.3,0.43,0.2,1.1,0.14,5.1,11.2,0.46,0.44,3.4,4.4,0.78,0.8,3.1,4.0,5.6,2.0,0.5,3.2,2.6,14.1
2016,17,494,MIL,Milwaukee Bucks,24.0,NBA,PG,54.0,37.0,30.5,4.6,10.3,0.45,0.3,1.0,0.27,4.4,9.3,0.47,0.47,2.0,3.0,0.65,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5
2017,5,494,CHI,Chicago Bulls,25.0,NBA,PG,45.0,19.0,18.8,2.5,6.8,0.37,0.3,1.4,0.23,2.2,5.4,0.4,0.39,1.3,1.7,0.75,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6
2018,4,494,CHO,Charlotte Hornets,26.0,NBA,PG,52.0,2.0,16.1,1.5,4.4,0.33,0.3,1.1,0.24,1.2,3.3,0.36,0.36,1.4,1.7,0.82,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,4.6
2019,31,494,TOT,Total After Trade,27.0,NBA,PG,28.0,1.0,13.3,1.6,4.4,0.37,0.4,1.4,0.26,1.3,3.0,0.42,0.42,1.1,1.9,0.6,0.7,1.8,2.5,2.5,0.7,0.5,0.7,1.7,4.8
2019,11,494,HOU,Houston Rockets,27.0,NBA,PG,16.0,1.0,9.1,1.6,3.8,0.41,0.4,1.2,0.37,1.1,2.6,0.43,0.47,0.8,1.6,0.46,0.2,0.6,0.8,1.3,0.6,0.4,0.6,1.7,4.3
2019,22,494,ORL,Orlando Magic,27.0,NBA,PG,12.0,0.0,18.9,1.8,5.2,0.34,0.3,1.6,0.16,1.5,3.6,0.42,0.36,1.7,2.3,0.74,1.3,3.4,4.8,4.1,0.9,0.8,0.8,1.8,5.4
2020,22,494,ORL,Orlando Magic,28.0,NBA,SG,45.0,0.0,18.5,2.5,5.8,0.43,0.5,1.7,0.29,2.0,4.1,0.48,0.47,1.8,2.1,0.83,1.0,2.2,3.3,2.4,1.1,0.5,1.2,1.9,7.2
2021,22,494,ORL,Orlando Magic,29.0,NBA,SG,7.0,2.0,22.9,2.1,6.3,0.34,0.1,1.7,0.08,2.0,4.6,0.44,0.35,0.7,0.9,0.83,2.1,3.0,5.1,1.7,0.6,0.6,1.3,2.7,5.1
