Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1985,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",22.0,NBA,C,5.0,5.0,187.0,42.0,88.0,0.48,0.0,0.0,,42.0,88.0,0.48,0.48,22.0,46.0,0.48,33.0,32.0,65.0,7.0,7.0,13.0,11.0,22.0,106.0,0.0
1986,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",23.0,NBA,C,20.0,20.0,766.0,205.0,387.0,0.53,0.0,1.0,0.0,205.0,386.0,0.53,0.53,127.0,199.0,0.64,101.0,135.0,236.0,39.0,40.0,69.0,43.0,87.0,537.0,0.0
1987,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",24.0,NBA,C,10.0,10.0,389.0,110.0,179.0,0.62,0.0,1.0,0.0,110.0,178.0,0.62,0.62,72.0,97.0,0.74,39.0,74.0,113.0,25.0,13.0,43.0,36.0,44.0,292.0,0.0
1988,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",25.0,NBA,C,4.0,4.0,162.0,56.0,98.0,0.57,0.0,1.0,0.0,56.0,97.0,0.58,0.57,38.0,43.0,0.88,20.0,47.0,67.0,7.0,9.0,11.0,9.0,14.0,150.0,0.0
1989,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",26.0,NBA,C,4.0,4.0,162.0,42.0,81.0,0.52,0.0,0.0,,42.0,81.0,0.52,0.52,17.0,25.0,0.68,14.0,38.0,52.0,12.0,10.0,11.0,10.0,17.0,101.0,0.0
1990,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",27.0,NBA,C,4.0,4.0,161.0,31.0,70.0,0.44,0.0,0.0,,31.0,70.0,0.44,0.44,12.0,17.0,0.71,15.0,31.0,46.0,8.0,10.0,23.0,11.0,19.0,74.0,1.0
1991,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",28.0,NBA,C,3.0,3.0,129.0,26.0,45.0,0.58,0.0,1.0,0.0,26.0,44.0,0.59,0.58,14.0,17.0,0.82,12.0,32.0,44.0,6.0,4.0,8.0,8.0,11.0,66.0,0.0
1993,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",30.0,NBA,C,12.0,12.0,518.0,123.0,238.0,0.52,0.0,1.0,0.0,123.0,237.0,0.52,0.52,62.0,75.0,0.83,52.0,116.0,168.0,57.0,21.0,59.0,45.0,37.0,308.0,0.0
1994,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",31.0,NBA,C,23.0,23.0,989.0,267.0,514.0,0.52,2.0,4.0,0.5,265.0,510.0,0.52,0.52,128.0,161.0,0.8,55.0,199.0,254.0,98.0,40.0,92.0,83.0,82.0,664.0,0.0
1995,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",32.0,NBA,C,22.0,22.0,929.0,306.0,576.0,0.53,2.0,4.0,0.5,304.0,572.0,0.53,0.53,111.0,163.0,0.68,44.0,183.0,227.0,98.0,26.0,62.0,69.0,95.0,725.0,0.0
1996,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",33.0,NBA,C,8.0,8.0,329.0,75.0,147.0,0.51,0.0,1.0,0.0,75.0,146.0,0.51,0.51,29.0,40.0,0.72,17.0,56.0,73.0,31.0,15.0,17.0,29.0,28.0,179.0,0.0
1997,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",34.0,NBA,C,16.0,16.0,629.0,147.0,249.0,0.59,0.0,3.0,0.0,147.0,246.0,0.6,0.59,76.0,104.0,0.73,46.0,128.0,174.0,54.0,33.0,41.0,46.0,61.0,370.0,0.0
1998,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",35.0,NBA,C,5.0,5.0,190.0,39.0,99.0,0.39,0.0,1.0,0.0,39.0,98.0,0.4,0.39,24.0,33.0,0.73,9.0,45.0,54.0,12.0,5.0,16.0,13.0,18.0,102.0,0.0
1999,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,"January 21, 1963",36.0,NBA,C,4.0,4.0,123.0,23.0,54.0,0.43,0.0,0.0,,23.0,54.0,0.43,0.43,7.0,8.0,0.88,5.0,24.0,29.0,2.0,5.0,3.0,5.0,18.0,53.0,0.0
2002,28,2198,TOR,Toronto Raptors,Hakeem Olajuwon,"January 21, 1963",39.0,NBA,C,5.0,0.0,86.0,12.0,22.0,0.55,0.0,0.0,,12.0,22.0,0.55,0.55,4.0,6.0,0.67,9.0,10.0,19.0,2.0,7.0,4.0,6.0,9.0,28.0,0.0
