Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,11,2022,HOU,Houston Rockets,23.0,NBA,C,12.0,,113.0,3.5,10.5,0.33,0.0,0.0,,3.5,10.5,0.33,2.2,2.9,0.78,4.5,4.8,9.2,0.6,0.3,1.9,3.2,7.6,9.2
1981,9,2022,DET,Detroit Pistons,24.0,NBA,C,80.0,,1815.0,4.4,9.1,0.49,0.0,0.0,0.0,4.4,9.1,0.49,2.4,4.0,0.6,2.8,5.5,8.3,2.7,0.8,1.4,3.2,5.3,11.3
1982,31,2022,TOT,Total After Trade,25.0,NBA,C,67.0,4.0,868.0,3.5,8.0,0.44,0.0,0.1,0.0,3.5,7.9,0.44,2.0,2.6,0.76,2.4,6.2,8.6,1.5,1.4,1.7,2.3,7.1,9.0
1982,9,2022,DET,Detroit Pistons,25.0,NBA,C,39.0,3.0,523.0,3.4,7.6,0.44,0.0,0.1,0.0,3.4,7.6,0.44,1.7,2.3,0.76,2.4,6.0,8.4,1.7,0.9,1.6,2.7,7.1,8.5
1982,6,2022,CLE,Cleveland Cavaliers,25.0,NBA,C,28.0,1.0,345.0,3.7,8.6,0.43,0.0,0.2,0.0,3.7,8.3,0.44,2.4,3.1,0.77,2.5,6.5,9.0,1.1,2.1,1.8,1.7,7.1,9.7
1983,31,2022,TOT,Total After Trade,26.0,NBA,C,73.0,19.0,1128.0,3.8,8.3,0.46,0.0,0.0,0.0,3.8,8.3,0.46,1.6,2.2,0.74,2.4,5.9,8.3,1.6,0.7,1.4,2.1,7.1,9.2
1983,6,2022,CLE,Cleveland Cavaliers,26.0,NBA,C,23.0,18.0,539.0,3.7,8.1,0.46,0.0,0.0,,3.7,8.1,0.46,1.1,1.7,0.62,3.1,6.1,9.2,1.7,0.8,1.5,1.8,5.7,8.4
1983,17,2022,MIL,Milwaukee Bucks,26.0,NBA,C,50.0,1.0,589.0,3.9,8.5,0.46,0.0,0.1,0.0,3.9,8.4,0.46,2.1,2.6,0.81,1.8,5.7,7.5,1.4,0.6,1.3,2.4,8.4,9.9
1984,17,2022,MIL,Milwaukee Bucks,27.0,NBA,C,68.0,4.0,838.0,4.4,9.2,0.48,0.0,0.1,0.33,4.3,9.0,0.48,2.1,3.1,0.69,2.2,4.9,7.1,1.9,0.5,1.2,1.9,7.2,11.0
1985,17,2022,MIL,Milwaukee Bucks,28.0,NBA,C,79.0,6.0,1586.0,4.7,9.7,0.48,0.0,0.0,0.0,4.7,9.7,0.48,1.8,2.6,0.7,2.4,6.9,9.3,2.2,0.6,0.8,1.9,6.0,11.1
1986,17,2022,MIL,Milwaukee Bucks,29.0,NBA,C,45.0,0.0,521.0,4.1,9.6,0.42,0.0,0.0,,4.1,9.6,0.42,1.7,2.3,0.74,2.5,7.1,9.6,2.1,0.4,0.4,1.7,6.4,9.9
1987,17,2022,MIL,Milwaukee Bucks,30.0,NBA,C,62.0,3.0,626.0,3.0,7.4,0.4,0.0,0.1,0.0,3.0,7.4,0.41,2.6,3.7,0.72,2.6,5.3,7.9,1.3,1.0,0.7,1.3,7.2,8.6
1988,17,2022,MIL,Milwaukee Bucks,31.0,NBA,C,60.0,0.0,848.0,4.2,8.9,0.48,0.0,0.2,0.0,4.2,8.7,0.48,2.2,3.1,0.71,3.0,6.4,9.4,0.9,1.1,1.1,2.1,8.2,10.7
1989,17,2022,MIL,Milwaukee Bucks,32.0,NBA,C,74.0,0.0,690.0,3.1,8.6,0.36,0.4,1.4,0.27,2.7,7.2,0.38,2.1,2.7,0.78,3.3,6.5,9.8,1.9,1.5,1.1,1.8,8.0,8.6
1990,6,2022,CLE,Cleveland Cavaliers,33.0,NBA,C,38.0,1.0,449.0,5.1,12.0,0.42,0.0,0.1,0.0,5.1,11.9,0.42,2.0,2.9,0.69,2.2,5.8,7.9,1.4,0.6,0.8,2.1,6.1,12.1
1991,10,2022,GSW,Golden State Warriors,34.0,NBA,C,36.0,1.0,257.0,2.9,8.3,0.36,0.4,1.3,0.33,2.5,7.0,0.36,1.7,2.1,0.8,2.8,6.6,9.4,1.3,1.1,0.4,1.0,8.1,8.0
