Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,5,450,CHI,Chicago Bulls,Jason Caffey,1973-06-12,22.0,NBA,PF,57.0,0.0,545.0,71.0,162.0,0.44,0.0,1.0,0.0,71.0,161.0,0.44,0.44,40.0,68.0,0.59,51.0,60.0,111.0,24.0,12.0,7.0,48.0,91.0,182.0
1997,5,450,CHI,Chicago Bulls,Jason Caffey,1973-06-12,23.0,NBA,PF,75.0,19.0,1405.0,205.0,385.0,0.53,0.0,1.0,0.0,205.0,384.0,0.53,0.53,139.0,211.0,0.66,135.0,166.0,301.0,89.0,25.0,9.0,97.0,149.0,549.0
1998,31,450,TOT,Total After Trade,Jason Caffey,1973-06-12,24.0,NBA,PF,80.0,14.0,1423.0,226.0,466.0,0.48,0.0,2.0,0.0,226.0,464.0,0.49,0.48,131.0,200.0,0.66,160.0,184.0,344.0,67.0,25.0,20.0,105.0,181.0,583.0
1998,5,450,CHI,Chicago Bulls,Jason Caffey,1973-06-12,24.0,NBA,PF,51.0,8.0,710.0,100.0,199.0,0.5,0.0,1.0,0.0,100.0,198.0,0.5,0.5,68.0,103.0,0.66,76.0,97.0,173.0,36.0,13.0,17.0,48.0,92.0,268.0
1998,10,450,GSW,Golden State Warriors,Jason Caffey,1973-06-12,24.0,NBA,PF,29.0,6.0,713.0,126.0,267.0,0.47,0.0,1.0,0.0,126.0,266.0,0.47,0.47,63.0,97.0,0.65,84.0,87.0,171.0,31.0,12.0,3.0,57.0,89.0,315.0
1999,10,450,GSW,Golden State Warriors,Jason Caffey,1973-06-12,25.0,NBA,PF,35.0,32.0,876.0,123.0,277.0,0.44,0.0,1.0,0.0,123.0,276.0,0.45,0.44,62.0,98.0,0.63,79.0,126.0,205.0,18.0,24.0,9.0,75.0,113.0,308.0
2000,10,450,GSW,Golden State Warriors,Jason Caffey,1973-06-12,26.0,NBA,PF,71.0,56.0,2159.0,323.0,675.0,0.48,0.0,2.0,0.0,323.0,673.0,0.48,0.48,206.0,345.0,0.6,189.0,293.0,482.0,119.0,62.0,20.0,170.0,269.0,852.0
2001,17,450,MIL,Milwaukee Bucks,Jason Caffey,1973-06-12,27.0,NBA,PF,70.0,33.0,1460.0,179.0,367.0,0.49,0.0,0.0,,179.0,367.0,0.49,0.49,142.0,211.0,0.67,135.0,218.0,353.0,53.0,38.0,25.0,77.0,184.0,500.0
2002,17,450,MIL,Milwaukee Bucks,Jason Caffey,1973-06-12,28.0,NBA,PF,23.0,0.0,283.0,36.0,72.0,0.5,0.0,1.0,0.0,36.0,71.0,0.51,0.5,27.0,43.0,0.63,24.0,26.0,50.0,12.0,4.0,5.0,19.0,39.0,99.0
2003,17,450,MIL,Milwaukee Bucks,Jason Caffey,1973-06-12,29.0,NBA,PF,51.0,16.0,894.0,113.0,248.0,0.46,0.0,0.0,,113.0,248.0,0.46,0.46,69.0,106.0,0.65,68.0,108.0,176.0,38.0,19.0,15.0,56.0,122.0,295.0
