Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",22.0,NBA,PG,82.0,5.0,1945.0,7.1,15.3,0.46,0.2,0.9,0.21,6.9,14.5,0.48,3.4,3.9,0.87,1.0,3.5,4.6,8.6,2.1,0.4,3.4,4.0,17.8,,108.0,109.0
1992,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",23.0,NBA,PG,31.0,20.0,883.0,8.5,19.9,0.43,0.3,1.2,0.23,8.2,18.6,0.44,3.4,4.4,0.77,0.9,3.6,4.5,9.3,1.9,0.4,3.3,4.2,20.6,,101.0,109.0
1993,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",24.0,NBA,PG,80.0,48.0,2254.0,7.4,15.7,0.47,0.6,1.8,0.32,6.8,13.9,0.49,4.3,5.4,0.79,1.0,4.5,5.5,10.3,3.1,0.7,3.1,4.6,19.6,,113.0,107.0
1994,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",25.0,NBA,SG,77.0,76.0,2867.0,8.6,17.9,0.48,0.5,1.7,0.31,8.1,16.2,0.5,3.2,3.8,0.83,1.1,4.1,5.3,6.1,2.7,0.8,2.2,3.6,20.9,,111.0,108.0
1995,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",26.0,NBA,SG,79.0,69.0,2792.0,8.0,17.9,0.45,2.3,6.0,0.38,5.7,11.9,0.48,4.3,5.1,0.85,1.2,3.4,4.6,5.5,2.0,0.9,2.7,3.3,22.6,,116.0,112.0
1996,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",27.0,NBA,PG,65.0,23.0,1591.0,7.7,19.3,0.4,2.1,6.9,0.31,5.6,12.4,0.45,4.2,5.0,0.85,1.1,3.1,4.3,4.6,2.5,0.4,2.3,3.7,21.8,,106.0,111.0
1997,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",28.0,NBA,PG,21.0,2.0,522.0,5.9,15.9,0.37,1.9,6.2,0.31,3.9,9.7,0.41,1.7,2.1,0.82,0.8,3.8,4.6,6.4,3.0,0.7,2.3,4.3,15.4,,99.0,111.0
1998,31,374,TOT,Total After Trade,DeCovan Brown,"November 29, 1968",29.0,NBA,SG,72.0,12.0,1719.0,7.4,16.9,0.44,3.2,8.1,0.4,4.1,8.7,0.47,1.7,2.1,0.82,0.7,3.8,4.6,4.6,2.5,0.7,2.2,3.7,19.8,,112.0,110.0
1998,2,374,BOS,Boston Celtics,DeCovan Brown,"November 29, 1968",29.0,NBA,SG,41.0,10.0,811.0,6.9,16.2,0.43,2.7,7.2,0.38,4.2,9.0,0.46,1.2,1.8,0.68,0.6,3.3,3.9,3.4,2.8,0.4,2.0,4.8,17.8,,106.0,107.0
1998,28,374,TOR,Toronto Raptors,DeCovan Brown,"November 29, 1968",29.0,NBA,SG,31.0,2.0,908.0,7.8,17.5,0.45,3.7,9.0,0.41,4.1,8.5,0.48,2.2,2.5,0.91,0.8,4.3,5.1,5.8,2.2,1.0,2.3,2.7,21.6,,117.0,112.0
1999,28,374,TOR,Toronto Raptors,DeCovan Brown,"November 29, 1968",30.0,NBA,PG,49.0,0.0,1377.0,7.3,19.4,0.38,5.3,13.7,0.39,2.0,5.7,0.36,1.6,2.2,0.73,0.6,3.5,4.0,5.6,2.2,0.3,3.1,2.9,21.6,,105.0,107.0
2000,28,374,TOR,Toronto Raptors,DeCovan Brown,"November 29, 1968",31.0,NBA,PG,38.0,12.0,673.0,7.2,19.9,0.36,5.2,14.4,0.36,2.0,5.5,0.37,0.8,1.2,0.69,0.7,3.5,4.2,6.6,1.9,0.4,3.0,4.8,20.4,,101.0,108.0
2001,22,374,ORL,Orlando Magic,DeCovan Brown,"November 29, 1968",32.0,NBA,PG,7.0,0.0,155.0,5.3,14.6,0.36,4.0,10.6,0.38,1.3,4.0,0.33,1.3,1.7,0.8,0.0,3.7,3.7,4.0,1.3,0.0,2.3,3.3,16.0,,102.0,106.0
2002,22,374,ORL,Orlando Magic,DeCovan Brown,"November 29, 1968",33.0,NBA,PG,7.0,0.0,65.0,2.4,15.8,0.15,0.8,9.5,0.08,1.6,6.3,0.25,0.0,0.0,,0.0,7.1,7.1,1.6,2.4,0.8,3.2,3.2,5.5,,37.0,104.0
