Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,22.0,TOT,NBA,SG,42.0,1027.0,11.8,0.456,0.256,0.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,,-1.0,0.5,-0.6,-0.026,,-1.5,-2.3,-3.8,-0.5
2011,22.0,ATL,NBA,SG,16.0,160.0,7.6,0.421,0.351,0.078,6.8,14.2,10.5,16.0,1.0,0.0,15.8,28.1,,-0.4,0.1,-0.3,-0.09,,-2.8,-2.7,-5.5,-0.1
2011,22.0,WAS,NBA,SG,26.0,867.0,12.6,0.462,0.239,0.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,,-0.6,0.3,-0.3,-0.014,,-1.2,-2.2,-3.4,-0.3
2012,23.0,WAS,NBA,SG,64.0,1753.0,14.5,0.488,0.313,0.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,,0.3,0.7,1.1,0.029,,0.4,-2.1,-1.7,0.1
2013,24.0,TOT,NBA,SG,70.0,1709.0,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,,0.2,1.7,1.9,0.052,,0.3,-1.1,-0.9,0.5
2013,24.0,WAS,NBA,SG,43.0,1127.0,14.7,0.512,0.337,0.209,3.0,10.3,6.6,25.5,1.2,0.4,14.9,26.4,,0.2,1.1,1.4,0.058,,1.3,-0.8,0.5,0.7
2013,24.0,BOS,NBA,SG,27.0,582.0,12.0,0.512,0.346,0.244,2.7,12.0,7.5,19.4,1.1,0.3,15.5,23.1,,0.0,0.5,0.5,0.041,,-1.7,-1.8,-3.6,-0.2
2014,25.0,TOT,NBA,"PG,SG",81.0,1859.0,14.3,0.516,0.362,0.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,,1.5,1.4,2.8,0.073,,0.6,-1.2,-0.6,0.6
2014,25.0,BOS,NBA,PG,39.0,1198.0,15.7,0.525,0.345,0.277,1.7,10.0,5.7,31.0,1.5,0.2,14.1,22.0,,1.7,0.7,2.4,0.096,,1.5,-1.0,0.5,0.8
2014,25.0,GSW,NBA,SG,42.0,661.0,11.9,0.503,0.384,0.129,1.7,8.6,5.2,14.2,1.0,0.2,12.4,26.8,,-0.2,0.7,0.4,0.033,,-1.1,-1.5,-2.7,-0.1
2017,28.0,NOP,NBA,SG,19.0,442.0,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,,0.6,0.3,0.9,0.102,,2.2,-0.9,1.3,0.4
2018,29.0,NOP,NBA,SG,5.0,53.0,19.1,0.601,0.519,0.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,,0.1,0.0,0.2,0.15,,4.9,-0.7,4.2,0.1
