Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2011,23,1308,PHI,Philadelphia 76Ers,20.0,NBA,PG,5.0,5.0,188.0,24.0,58.0,0.41,11.0,21.0,0.52,13.0,37.0,0.35,0.51,12.0,15.0,0.8,3.0,16.0,19.0,28.0,10.0,2.0,11.0,10.0,71.0,,0.0
2012,23,1308,PHI,Philadelphia 76Ers,21.0,NBA,PG,13.0,13.0,494.0,74.0,179.0,0.41,20.0,49.0,0.41,54.0,130.0,0.42,0.47,38.0,44.0,0.86,17.0,44.0,61.0,67.0,20.0,8.0,26.0,24.0,206.0,,0.0
2015,19,1308,NOP,New Orleans Pelicans,24.0,NBA,PG,3.0,0.0,55.0,7.0,19.0,0.37,1.0,4.0,0.25,6.0,15.0,0.4,0.4,4.0,4.0,1.0,2.0,1.0,3.0,13.0,2.0,1.0,5.0,3.0,19.0,,0.0
2018,19,1308,NOP,New Orleans Pelicans,27.0,NBA,SG,9.0,9.0,348.0,88.0,170.0,0.52,16.0,50.0,0.32,72.0,120.0,0.6,0.56,21.0,30.0,0.7,9.0,42.0,51.0,57.0,10.0,5.0,23.0,22.0,213.0,,1.0
