Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,21,1482,SEA,Seattle Supersonics,Dennis Johnson,"September 18, 1954",25.0,NBA,SG,81.0,,2937.0,7.0,16.7,0.42,0.1,0.7,0.21,6.9,16.0,0.43,4.7,6.0,0.78,2.1,3.0,5.1,4.1,1.8,1.0,2.8,3.3,18.9
1981,24,1482,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",26.0,NBA,PG,79.0,,2615.0,7.3,16.8,0.44,0.2,0.7,0.22,7.2,16.1,0.45,5.7,6.9,0.82,2.2,2.8,5.0,4.0,1.9,0.8,2.9,3.4,20.5
1982,24,1482,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",27.0,NBA,SG,80.0,77.0,2937.0,7.1,15.1,0.47,0.1,0.5,0.19,7.0,14.5,0.48,4.9,6.1,0.81,1.7,3.3,5.0,4.5,1.3,0.7,2.9,3.1,19.1
1983,24,1482,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",28.0,NBA,PG,77.0,74.0,2551.0,5.6,12.2,0.46,0.1,0.4,0.16,5.5,11.7,0.47,4.1,5.2,0.79,1.3,3.4,4.7,5.5,1.4,0.6,2.9,2.9,15.4
1984,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",29.0,NBA,SG,80.0,78.0,2665.0,5.2,11.9,0.44,0.1,0.4,0.12,5.1,11.4,0.45,3.8,4.5,0.85,1.2,2.6,3.8,4.6,1.3,0.8,2.3,3.4,14.2
1985,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",30.0,NBA,PG,80.0,77.0,2976.0,6.0,12.9,0.46,0.1,0.3,0.27,5.9,12.6,0.47,3.2,3.7,0.85,1.1,2.7,3.8,6.6,1.2,0.5,2.6,2.7,15.2
1986,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",31.0,NBA,PG,78.0,78.0,2732.0,6.4,14.0,0.46,0.1,0.6,0.14,6.3,13.4,0.47,3.2,3.9,0.82,0.9,2.6,3.5,6.0,1.4,0.5,2.3,2.7,16.0
1987,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",32.0,NBA,PG,79.0,78.0,2933.0,5.2,11.7,0.44,0.1,0.8,0.11,5.1,10.9,0.47,2.6,3.1,0.83,0.6,2.7,3.2,7.3,1.1,0.5,2.2,2.5,13.0
1988,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",33.0,NBA,PG,77.0,74.0,2670.0,4.7,10.8,0.44,0.2,0.6,0.26,4.6,10.2,0.45,3.4,4.0,0.86,0.8,2.4,3.2,8.1,1.3,0.4,2.6,2.8,13.1
1989,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",34.0,NBA,PG,72.0,72.0,2309.0,4.3,9.9,0.43,0.1,0.8,0.14,4.2,9.2,0.46,2.5,3.0,0.82,0.5,2.5,3.0,7.4,1.5,0.3,2.7,3.3,11.2
1990,2,1482,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",35.0,NBA,PG,75.0,65.0,2036.0,3.6,8.4,0.43,0.0,0.4,0.04,3.6,8.0,0.46,2.1,2.5,0.84,0.8,2.7,3.6,8.6,1.4,0.2,2.1,3.2,9.4
