Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,29.0,652,UTA,Utah Jazz,Dell Curry,"June 25, 1964",22.0,NBA,SG,2.0,0.0,4.0,0.0,37.5,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,,0.0,116.0
1988,6.0,652,CLE,Cleveland Cavaliers,Dell Curry,"June 25, 1964",23.0,NBA,SG,2.0,0.0,17.0,3.0,12.2,0.25,0.0,3.0,0.0,3.0,9.1,0.33,0.0,0.0,,3.0,0.0,3.0,6.1,0.0,3.0,0.0,3.0,6.1,,90.0,117.0
1993,,652,CHH,None,Dell Curry,"June 25, 1964",28.0,NBA,SG,9.0,0.0,222.0,9.9,22.8,0.43,1.4,4.9,0.29,8.5,17.9,0.47,2.1,2.6,0.82,2.6,4.9,7.5,4.2,3.1,0.0,3.1,4.5,23.3,,101.0,105.0
1995,,652,CHH,None,Dell Curry,"June 25, 1964",30.0,NBA,SG,4.0,0.0,107.0,8.5,18.0,0.47,4.8,11.1,0.43,3.7,6.9,0.54,5.3,5.8,0.91,2.6,2.1,4.8,3.2,0.0,0.0,3.2,5.8,27.0,,124.0,117.0
1997,,652,CHH,None,Dell Curry,"June 25, 1964",32.0,NBA,SG,3.0,1.0,50.0,5.5,18.8,0.29,1.1,4.4,0.25,4.4,14.3,0.31,3.3,3.3,1.0,1.1,0.0,1.1,5.5,4.4,0.0,1.1,5.5,15.4,,97.0,117.0
1998,,652,CHH,None,Dell Curry,"June 25, 1964",33.0,NBA,SG,9.0,0.0,171.0,7.0,17.5,0.4,1.3,5.4,0.25,5.7,12.1,0.47,2.0,2.3,0.86,2.0,4.4,6.4,3.4,2.3,1.0,1.7,7.0,17.5,,98.0,106.0
1999,17.0,652,MIL,Milwaukee Bucks,Dell Curry,"June 25, 1964",34.0,NBA,SG,3.0,0.0,49.0,2.2,16.7,0.13,1.1,8.9,0.12,1.1,7.8,0.14,4.4,4.4,1.0,0.0,4.4,4.4,1.1,3.3,0.0,0.0,5.6,10.0,,68.0,115.0
2000,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",35.0,NBA,SG,3.0,0.0,30.0,3.7,7.4,0.5,3.7,5.6,0.67,0.0,1.9,0.0,1.9,3.7,0.5,1.9,1.9,3.7,1.9,3.7,0.0,3.7,7.4,13.0,,100.0,102.0
2001,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",36.0,NBA,SG,12.0,0.0,182.0,8.2,19.4,0.42,4.2,11.2,0.38,3.9,8.2,0.48,3.0,3.6,0.83,0.6,3.6,4.2,3.0,1.8,0.3,3.3,3.0,23.7,,104.0,108.0
2002,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",37.0,NBA,SG,4.0,0.0,59.0,9.5,23.7,0.4,3.8,4.7,0.8,5.7,19.0,0.3,3.8,3.8,1.0,0.0,4.7,4.7,3.8,4.7,1.9,2.8,3.8,26.6,,105.0,96.0
