PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Julius Erving,31,21,,780,7.8,15.0,0.519,0.0,0.3,0.16699999999999998,7.7,14.7,0.525,5.7,7.6,0.752,2.6,4.6,7.2,4.6,1.7,1.7,3.1,2.5,21.3
Maurice Cheeks,25,21,,765,5.9,12.5,0.47200000000000003,0.0,0.4,0.111,5.8,12.0,0.484,2.4,3.1,0.769,0.7,2.2,2.9,8.1,2.3,0.3,2.3,2.7,14.2
Andrew Toney,24,21,,707,9.4,18.6,0.507,0.3,0.8,0.33299999999999996,9.2,17.8,0.514,4.2,5.2,0.7959999999999999,1.0,1.6,2.6,5.2,0.9,0.1,3.4,4.4,23.3
Caldwell Jones,31,21,,679,3.9,8.5,0.46299999999999997,0.0,0.0,,3.9,8.5,0.46299999999999997,1.9,2.2,0.8540000000000001,2.8,7.3,10.0,1.0,0.6,2.1,1.5,4.1,9.7
Bobby Jones,30,21,,589,5.7,10.6,0.54,0.0,0.0,,5.7,10.6,0.54,4.2,5.0,0.84,2.3,3.8,6.1,3.2,0.9,1.3,2.0,4.2,15.6
Darryl Dawkins,25,21,,460,7.7,13.9,0.556,0.0,0.0,,7.7,13.9,0.556,2.6,3.9,0.66,1.8,5.9,7.7,0.9,0.5,2.7,3.0,7.4,18.1
Clint Richardson,25,21,,415,4.1,9.0,0.452,0.0,0.0,,4.1,9.0,0.452,1.5,2.6,0.5670000000000001,2.5,3.5,6.0,3.5,1.1,0.4,1.8,4.2,9.6
Mike Bantom,30,21,,399,3.2,8.2,0.396,0.0,0.0,,3.2,8.2,0.396,1.7,3.8,0.452,3.5,3.4,6.9,2.2,1.4,0.8,2.2,5.4,8.2
Lionel Hollins,28,8,,114,4.7,15.5,0.306,0.0,0.3,0.0,4.7,15.2,0.313,1.3,1.9,0.667,0.3,2.5,2.8,7.9,2.8,0.3,4.1,3.5,10.7
Earl Cureton,24,12,,75,6.2,19.7,0.317,0.0,0.5,0.0,6.2,19.2,0.325,2.9,4.3,0.667,5.8,6.7,12.5,1.0,0.5,0.5,2.4,5.8,15.4
Steve Mix,34,7,,50,8.6,15.8,0.545,0.7,0.7,1.0,7.9,15.1,0.524,3.6,5.0,0.7140000000000001,2.9,5.0,7.9,4.3,0.0,0.0,2.9,3.6,21.6
Franklin Edwards,22,9,,32,13.5,22.5,0.6,1.1,1.1,1.0,12.4,21.4,0.579,9.0,10.1,0.889,2.3,3.4,5.6,5.6,3.4,0.0,2.3,0.0,37.1
