PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Darwin Cook,23,2,,86,5.4,13.8,0.39399999999999996,0.0,1.3,0.0,5.4,12.6,0.433,0.8,2.5,0.33299999999999996,0.0,1.3,1.3,3.8,0.8,0.8,3.8,2.9,11.7
Buck Williams,21,2,,79,6.4,11.8,0.5379999999999999,0.0,0.0,,6.4,11.8,0.5379999999999999,3.2,6.8,0.467,5.0,4.6,9.6,1.4,0.5,0.9,1.8,3.2,15.9
Ray Williams,27,2,,77,6.5,22.0,0.298,0.9,2.3,0.4,5.6,19.6,0.28600000000000003,1.9,2.3,0.8,3.7,1.9,5.6,6.5,1.9,0.0,2.8,4.7,15.9
Len Elmore,29,2,,76,4.3,7.6,0.563,0.0,0.0,,4.3,7.6,0.563,1.9,1.9,1.0,0.5,7.1,7.6,0.9,0.5,0.9,0.9,1.9,10.4
Albert King,22,2,,58,11.2,20.5,0.545,0.0,0.0,,11.2,20.5,0.545,2.5,3.1,0.8,1.9,3.1,5.0,3.7,3.1,0.6,3.1,5.0,24.8
Mike O'Koren,23,2,,44,2.5,9.0,0.273,0.0,0.8,0.0,2.5,8.2,0.3,0.8,1.6,0.5,0.0,6.5,6.5,2.5,0.8,0.0,1.6,6.5,5.7
James Bailey,24,2,,26,1.4,4.2,0.33299999999999996,0.0,0.0,,1.4,4.2,0.33299999999999996,2.8,2.8,1.0,2.8,5.5,8.3,1.4,2.8,1.4,4.2,6.9,5.5
Jan van Breda Kolff,30,2,,16,0.0,2.3,0.0,0.0,0.0,,0.0,2.3,0.0,0.0,0.0,,0.0,6.8,6.8,0.0,4.5,2.3,2.3,0.0,0.0
Mike Gminski,22,1,,10,7.2,10.8,0.667,0.0,0.0,,7.2,10.8,0.667,3.6,7.2,0.5,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,18.0
Ed Sherod,22,2,,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,,4.5,0.0,4.5,4.5,4.5,0.0,0.0,4.5,0.0
