PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Gervin,29,9,,373,9.9,22.0,0.452,0.0,0.3,0.0,9.9,21.7,0.45799999999999996,5.7,6.9,0.831,1.8,4.5,6.4,4.0,1.0,0.4,3.0,3.5,25.6
Mike Mitchell,26,9,,365,8.9,16.7,0.5329999999999999,0.0,0.0,,8.9,16.7,0.5329999999999999,4.2,5.6,0.754,2.8,4.4,7.2,0.7,0.5,0.1,2.4,2.2,22.0
Mark Olberding,25,9,,328,5.8,13.2,0.442,0.0,0.1,0.0,5.8,13.1,0.445,2.9,3.4,0.8390000000000001,2.2,4.2,6.4,3.5,1.0,0.7,3.0,4.3,14.5
Johnny Moore,23,9,,292,4.8,10.1,0.47600000000000003,0.0,0.4,0.0,4.8,9.7,0.494,2.0,3.3,0.593,1.1,2.7,3.8,11.5,1.8,0.7,1.8,4.7,11.6
Dave Corzine,25,9,,258,6.8,14.8,0.462,0.0,0.0,,6.8,14.8,0.462,3.3,4.7,0.706,5.3,6.6,11.9,2.4,0.8,1.3,2.8,4.2,17.0
Mike Bratz,26,9,,180,3.0,10.4,0.28800000000000003,1.0,3.6,0.278,2.0,6.8,0.294,1.6,2.0,0.8,0.4,2.4,2.8,9.6,1.8,0.0,2.4,4.0,8.6
George Johnson,33,9,,175,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.6,1.0,0.6,2.5,7.0,9.5,2.5,1.2,3.1,0.8,7.0,2.3
Gene Banks,22,9,,146,7.4,16.0,0.462,0.0,0.2,0.0,7.4,15.8,0.469,1.0,2.5,0.4,5.2,5.4,10.6,2.2,1.0,0.7,1.5,3.0,15.8
Ed Rains,25,5,,30,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,4.8,10.8,0.444,3.6,6.0,9.6,1.2,1.2,0.0,1.2,6.0,12.0
Roger Phegley,25,5,,6,0.0,12.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0
Rich Yonakor,23,2,,4,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.0,0.0,,0.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,18.0
John Lambert,29,2,,3,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
