Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,25.0,MIA,NBA,PG,72.0,1630.0,11.3,0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,,-0.8,2.5,1.7,0.05,,-3.0,1.1,-1.9,0.0
2002,26.0,MIA,NBA,PG,46.0,1050.0,8.9,0.359,0.073,0.138,2.1,10.8,6.5,33.0,2.6,0.2,20.7,15.8,,-1.4,1.6,0.2,0.008,,-4.3,1.2,-3.1,-0.3
2003,27.0,MIA,NBA,PG,49.0,912.0,9.9,0.39,0.034,0.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,,-1.3,1.1,-0.2,-0.012,,-3.6,-0.3,-3.9,-0.4
2004,28.0,SAS,NBA,PG,5.0,87.0,0.3,0.297,0.081,0.0,2.6,11.4,7.1,23.3,2.5,0.0,24.5,26.0,,-0.5,0.2,-0.3,-0.176,,-9.9,-1.0,-10.9,-0.2
2005,29.0,MIN,NBA,PG,66.0,742.0,11.3,0.454,0.096,0.288,1.9,8.4,5.3,32.2,2.5,1.7,23.7,16.4,,-0.3,0.8,0.5,0.034,,-2.8,1.0,-1.8,0.0
2006,30.0,MIN,NBA,PG,45.0,589.0,10.6,0.465,0.109,0.401,1.9,10.5,6.3,26.9,2.2,1.2,19.9,16.2,,-0.1,0.7,0.6,0.047,,-3.5,1.2,-2.2,0.0
2007,31.0,DEN,NBA,PG,2.0,37.0,3.3,0.375,0.25,0.0,0.0,9.0,4.6,41.4,0.0,1.9,42.9,16.2,,-0.1,0.0,-0.1,-0.115,,-6.1,-1.5,-7.6,-0.1
2008,32.0,DEN,NBA,PG,70.0,1960.0,12.8,0.531,0.271,0.179,1.5,9.4,5.5,27.4,2.6,1.0,19.5,13.8,,1.6,2.2,3.8,0.092,,-1.2,1.2,-0.1,1.0
2009,33.0,DEN,NBA,PG,78.0,1787.0,10.8,0.49,0.228,0.202,2.7,10.4,6.7,29.9,2.7,0.6,26.9,14.3,,-0.3,2.1,1.8,0.047,,-2.0,0.8,-1.3,0.3
2010,34.0,DEN,NBA,PG,54.0,859.0,10.3,0.482,0.348,0.072,2.3,9.6,6.0,26.6,2.3,1.1,23.7,12.6,,0.1,0.8,0.9,0.051,,-1.7,0.9,-0.8,0.3
2011,35.0,TOT,NBA,PG,33.0,463.0,9.2,0.502,0.377,0.075,1.7,10.9,6.3,21.3,2.9,1.0,26.3,14.3,,-0.2,0.4,0.2,0.023,,-3.3,0.9,-2.4,-0.1
2011,35.0,DEN,NBA,PG,14.0,153.0,5.4,0.421,0.4,0.067,0.0,8.8,4.5,23.2,3.0,0.5,31.2,13.1,,-0.2,0.2,-0.1,-0.018,,-5.0,1.3,-3.7,-0.1
2011,35.0,NYK,NBA,PG,19.0,310.0,11.1,0.534,0.368,0.079,2.6,11.9,7.2,20.4,2.9,1.2,24.1,14.8,,0.0,0.3,0.3,0.044,,-2.5,0.6,-1.8,0.0
2012,36.0,TOR,NBA,PG,24.0,209.0,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,,-0.3,0.3,0.0,0.001,,-3.8,0.8,-3.0,-0.1
