PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,22.0,50,50.0,2021,386,893,0.43200000000000005,11,36,0.306,375,857,0.43799999999999994,0.43799999999999994,369,439,0.841,114,260,374,172,69,55,186,137,1152
Mike Bibby,20.0,50,50.0,1758,260,605,0.43,15,74,0.203,245,531,0.461,0.442,127,169,0.7509999999999999,30,106,136,325,78,5,146,122,662
Felipe López,24.0,47,32.0,1218,169,379,0.446,12,44,0.273,157,335,0.469,0.462,87,135,0.644,69,97,166,62,49,14,82,128,437
Tony Massenburg,31.0,43,35.0,1143,189,388,0.48700000000000004,0,2,0.0,189,386,0.49,0.48700000000000004,103,155,0.665,83,174,257,23,26,39,64,108,481
Cherokee Parks,26.0,48,41.0,1118,118,275,0.429,0,1,0.0,118,274,0.431,0.429,30,55,0.545,75,168,243,36,28,28,49,114,266
Michael Smith,26.0,48,10.0,1098,77,144,0.535,0,1,0.0,77,143,0.5379999999999999,0.535,76,128,0.594,135,215,350,48,46,18,60,107,230
Bryant Reeves,25.0,25,14.0,702,102,251,0.406,0,1,0.0,102,250,0.408,0.406,67,116,0.578,50,88,138,37,13,8,47,103,271
Pete Chilcutt,30.0,46,0.0,697,63,172,0.366,26,68,0.382,37,104,0.35600000000000004,0.442,14,17,0.8240000000000001,29,88,117,30,22,12,28,52,166
DeJuan Wheat,25.0,46,0.0,590,73,193,0.37799999999999995,22,60,0.36700000000000005,51,133,0.38299999999999995,0.435,40,55,0.727,11,34,45,102,26,2,48,59,208
Sam Mack,28.0,19,15.0,577,86,212,0.406,42,108,0.389,44,104,0.423,0.505,28,30,0.9329999999999999,7,46,53,23,20,1,20,53,242
J.R. Henderson,22.0,30,0.0,331,35,96,0.365,2,5,0.4,33,91,0.363,0.375,25,45,0.556,20,27,47,22,9,4,18,29,97
Doug West,31.0,14,2.0,294,31,65,0.47700000000000004,0,2,0.0,31,63,0.49200000000000005,0.47700000000000004,19,25,0.76,5,20,25,19,16,7,12,38,81
Terry Dehere,27.0,22,0.0,271,27,74,0.365,15,34,0.441,12,40,0.3,0.466,5,7,0.7140000000000001,5,17,22,26,5,3,14,28,74
Lee Mayberry,28.0,9,0.0,126,7,19,0.368,2,10,0.2,5,9,0.556,0.42100000000000004,4,5,0.8,0,3,3,23,7,0,11,13,20
Rodrick Rhodes,25.0,10,1.0,123,11,44,0.25,1,7,0.14300000000000002,10,37,0.27,0.261,11,19,0.579,7,6,13,10,4,2,15,16,34
Carl Herrera,32.0,4,0.0,42,3,13,0.231,0,0,,3,13,0.231,0.231,0,2,0.0,5,3,8,3,0,0,4,3,6
Jason Sasser,25.0,6,0.0,39,5,11,0.455,0,0,,5,11,0.455,0.455,1,2,0.5,2,5,7,2,2,0,2,4,11
Makhtar N'Diaye,25.0,4,0.0,27,1,4,0.25,0,0,,1,4,0.25,0.25,3,4,0.75,3,2,5,1,0,1,1,9,5
Team Totals,,50,,12175,1643,3838,0.428,148,453,0.327,1495,3385,0.442,0.447,1009,1408,0.7170000000000001,650,1359,2009,964,420,199,848,1123,4443
