Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1987,5,390,CHI,Charlotte Bobcats,23.0,NBA,C,62.0,818.0,9.7,0.55,0.0,0.36,9.7,20.2,14.8,4.1,1.2,0.5,20.2,15.0,,0.1,0.9,1.0,0.06,,-4.1,-1.0,-5.1,-0.6
1988,5,390,CHI,Charlotte Bobcats,24.0,NBA,C,46.0,591.0,10.0,0.48,0.01,0.41,12.9,17.9,15.4,6.5,0.9,0.4,15.6,17.7,,0.0,0.7,0.7,0.06,,-3.9,-1.6,-5.5,-0.5
1989,29,390,UTA,Utah Jazz,25.0,NBA,C,66.0,1051.0,8.4,0.49,0.0,0.52,10.5,16.3,13.6,5.5,1.2,1.0,20.1,15.4,,-0.4,1.8,1.4,0.06,,-4.0,-0.2,-4.2,-0.6
1990,29,390,UTA,Utah Jazz,26.0,NBA,C,82.0,1397.0,12.8,0.59,0.01,0.58,10.0,20.7,15.7,4.7,1.1,1.2,16.9,16.2,,1.7,2.0,3.7,0.13,,-1.7,-0.2,-1.9,0.1
1991,29,390,UTA,Utah Jazz,27.0,NBA,C,82.0,1391.0,9.6,0.54,0.0,0.63,9.9,18.1,14.3,4.9,1.1,1.1,18.5,14.2,,0.5,1.9,2.4,0.08,,-3.0,-0.2,-3.1,-0.4
1992,29,390,UTA,Utah Jazz,28.0,NBA,C,82.0,1783.0,12.3,0.52,0.0,0.58,12.4,17.5,15.1,6.3,1.2,1.2,14.6,17.4,,1.4,2.3,3.7,0.1,,-1.6,-0.7,-2.3,-0.1
1993,29,390,UTA,Utah Jazz,29.0,NBA,C,82.0,1551.0,9.4,0.48,0.0,0.4,11.2,17.3,14.4,5.6,1.0,1.0,16.5,16.0,,-0.1,1.6,1.5,0.05,,-3.3,-1.0,-4.3,-0.9
1994,18,390,MIN,Minnesota Timberwolves,30.0,NBA,C,82.0,1921.0,7.2,0.48,0.01,0.45,7.4,19.6,13.6,5.4,1.3,1.0,19.4,8.8,,0.0,1.6,1.5,0.04,,-3.6,0.2,-3.4,-0.7
1995,18,390,MIN,Minnesota Timberwolves,31.0,NBA,C,27.0,213.0,1.8,0.34,0.02,0.68,5.2,20.5,13.0,7.1,1.7,0.0,23.6,14.6,,-0.6,0.2,-0.4,-0.1,,-8.6,-1.5,-10.1,-0.4
1996,23,390,PHI,Philadelphia 76Ers,32.0,NBA,C,9.0,162.0,7.3,0.55,0.0,1.06,9.7,16.8,13.2,2.8,1.0,0.9,20.4,8.1,,0.1,0.1,0.1,0.04,,-4.4,-1.7,-6.1,-0.2
1997,24,390,PHO,Phoenix Suns,33.0,NBA,C,6.0,83.0,11.1,0.49,0.0,0.83,12.8,22.4,17.6,8.2,0.6,0.9,10.9,10.0,,0.1,0.1,0.2,0.11,,-1.3,-1.4,-2.7,0.0
