Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
389,113.0,35.0,13.4,1.37,3.83,0.36,0.43,1.57,0.28,1.0,2.27,0.44,0.41,0.7,0.9,0.78,0.33,1.5,1.87,0.93,0.43,0.17,0.67,1.4,3.93
