Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1997,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",20.0,NBA,PF,80.0,71.0,2802.0,550.0,1214.0,0.45,7.0,27.0,0.26,543.0,1187.0,0.46,0.46,387.0,519.0,0.75,216.0,339.0,555.0,175.0,79.0,79.0,225.0,199.0,1494.0,1.0
1998,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",21.0,NBA,SF,82.0,82.0,2950.0,653.0,1347.0,0.48,21.0,51.0,0.41,632.0,1296.0,0.49,0.49,502.0,640.0,0.78,227.0,354.0,581.0,213.0,89.0,76.0,257.0,201.0,1829.0,0.0
1999,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",22.0,NBA,SF,50.0,50.0,2021.0,386.0,893.0,0.43,11.0,36.0,0.31,375.0,857.0,0.44,0.44,369.0,439.0,0.84,114.0,260.0,374.0,172.0,69.0,55.0,186.0,137.0,1152.0,0.0
2000,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",23.0,NBA,SF,82.0,82.0,3223.0,594.0,1277.0,0.46,29.0,96.0,0.3,565.0,1181.0,0.48,0.48,446.0,551.0,0.81,218.0,607.0,825.0,271.0,89.0,87.0,249.0,244.0,1663.0,0.0
2001,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",24.0,NBA,SF,81.0,81.0,3241.0,604.0,1280.0,0.47,12.0,64.0,0.19,592.0,1216.0,0.49,0.48,443.0,531.0,0.83,175.0,560.0,735.0,250.0,90.0,77.0,231.0,238.0,1663.0,0.0
2002,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",25.0,NBA,PF,77.0,77.0,2980.0,598.0,1297.0,0.46,21.0,70.0,0.3,577.0,1227.0,0.47,0.47,419.0,523.0,0.8,198.0,498.0,696.0,239.0,98.0,81.0,250.0,214.0,1636.0,0.0
2003,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",26.0,NBA,PF,81.0,81.0,3087.0,566.0,1183.0,0.48,21.0,60.0,0.35,545.0,1123.0,0.48,0.49,455.0,541.0,0.84,175.0,502.0,677.0,242.0,87.0,38.0,212.0,240.0,1608.0,0.0
2004,31,5,TOT,Total After Trade,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,85.0,56.0,2684.0,501.0,1054.0,0.48,9.0,34.0,0.26,492.0,1020.0,0.48,0.48,373.0,429.0,0.87,189.0,450.0,639.0,174.0,68.0,37.0,184.0,222.0,1384.0,0.0
2004,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,53.0,53.0,1956.0,383.0,790.0,0.48,5.0,23.0,0.22,378.0,767.0,0.49,0.49,294.0,334.0,0.88,141.0,354.0,495.0,127.0,44.0,19.0,131.0,147.0,1065.0,0.0
2004,25,5,POR,Portland Trail Blazers,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,32.0,3.0,728.0,118.0,264.0,0.45,4.0,11.0,0.36,114.0,253.0,0.45,0.46,79.0,95.0,0.83,48.0,96.0,144.0,47.0,24.0,18.0,53.0,75.0,319.0,0.0
2005,25,5,POR,Portland Trail Blazers,Shareef Abdur-Rahim,"December 11, 1976",28.0,NBA,PF,54.0,49.0,1867.0,337.0,670.0,0.5,15.0,39.0,0.38,322.0,631.0,0.51,0.51,220.0,254.0,0.87,123.0,269.0,392.0,111.0,49.0,26.0,117.0,150.0,909.0,0.0
2006,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",29.0,NBA,PF,72.0,30.0,1961.0,332.0,632.0,0.52,5.0,22.0,0.23,327.0,610.0,0.54,0.53,218.0,278.0,0.78,106.0,251.0,357.0,149.0,48.0,42.0,108.0,227.0,887.0,0.0
2007,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",30.0,NBA,C,80.0,45.0,2015.0,310.0,654.0,0.47,3.0,20.0,0.15,307.0,634.0,0.48,0.48,170.0,234.0,0.73,122.0,276.0,398.0,109.0,53.0,40.0,116.0,243.0,793.0,0.0
2008,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",31.0,NBA,PF,6.0,0.0,51.0,3.0,14.0,0.21,0.0,0.0,,3.0,14.0,0.21,0.21,4.0,4.0,1.0,6.0,4.0,10.0,4.0,1.0,0.0,1.0,9.0,10.0,0.0
