Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
97,Pero Antic,1982-07-29,22,8,184.5,2.2,8.95,0.25,1.3,5.55,0.23,0.85,3.45,0.25,2.35,3.1,0.76,1.85,4.9,6.75,0.9,0.75,0.55,1.3,6.2,8.05
