SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1985,8,DEN,Alex English,31,14,536,23.5,0.6,0.0,0.36,6.7,12.1,9.2,17.4,1.4,0.5,7.9,26.8,,1.9,0.5,2.4,0.21,,5.8,-0.7,5.1,1.0
1985,8,DEN,Calvin Natt,28,15,508,19.6,0.6,0.0,0.37,6.1,15.5,10.4,15.5,0.7,0.6,10.1,22.8,,1.3,0.4,1.7,0.16,,3.9,-1.1,2.8,0.6
1985,8,DEN,T.R. Dunn,29,15,371,9.0,0.46,0.0,0.29,7.3,10.3,8.7,10.1,2.9,0.5,12.0,8.4,,0.2,0.4,0.6,0.08,,-1.7,1.5,-0.3,0.2
1985,8,DEN,Elston Turner,25,15,358,11.1,0.52,0.02,0.19,8.4,13.9,10.9,15.3,2.1,0.2,19.1,14.3,,0.1,0.4,0.5,0.06,,-1.6,0.4,-1.2,0.1
1985,8,DEN,Fat Lever,24,11,342,16.8,0.49,0.02,0.52,6.7,16.3,11.1,32.5,3.4,0.3,18.5,20.2,,0.2,0.5,0.7,0.1,,1.1,1.4,2.4,0.4
1985,8,DEN,Dan Issel,36,15,325,15.2,0.52,0.01,0.3,4.3,14.3,8.9,11.0,1.6,0.9,6.7,22.3,,0.4,0.3,0.7,0.11,,0.1,-0.9,-0.8,0.1
1985,8,DEN,Wayne Cooper,28,15,321,16.6,0.51,0.0,0.28,10.6,21.3,15.5,8.1,1.1,6.5,10.6,21.0,,0.2,0.5,0.8,0.11,,-1.1,1.0,-0.1,0.2
1985,8,DEN,Bill Hanzlik,27,15,310,11.0,0.55,0.01,0.45,7.7,8.2,8.0,12.7,2.0,1.1,16.7,16.0,,0.2,0.3,0.5,0.08,,-2.0,0.1,-1.9,0.0
1985,8,DEN,Mike Evans,29,15,281,11.3,0.52,0.36,0.12,1.1,12.0,6.1,21.5,2.0,0.6,19.3,24.9,,-0.3,0.3,0.0,0.0,,-1.6,-1.6,-3.2,-0.1
1985,8,DEN,Willie White,22,10,123,11.7,0.51,0.05,0.21,7.3,7.5,7.4,18.2,1.8,0.0,20.4,23.9,,-0.1,0.1,0.0,-0.01,,-0.7,-1.8,-2.4,0.0
1985,8,DEN,Danny Schayes,25,9,118,10.9,0.52,0.0,0.77,6.8,21.6,13.6,11.5,1.1,2.0,12.6,12.7,,0.1,0.1,0.3,0.1,,-3.2,0.3,-2.9,0.0
1985,8,DEN,Joe Kopicki,24,7,32,17.6,0.45,0.0,1.06,6.2,39.8,21.8,11.8,1.4,1.8,4.1,28.7,,0.0,0.1,0.1,0.09,,-1.1,-1.2,-2.3,0.0
