SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1985,29,UTA,Adrian Dantley,29,10,398,17.4,0.62,0.01,0.81,6.3,11.7,9.1,8.0,1.8,0.0,15.0,24.0,,0.7,0.5,1.2,0.15,,1.6,-0.2,1.4,0.3
1985,29,UTA,Thurl Bailey,23,10,375,13.0,0.48,0.0,0.36,5.6,17.6,11.9,10.9,0.6,2.4,10.6,20.8,,-0.1,0.6,0.5,0.06,,-0.9,0.4,-0.5,0.1
1985,29,UTA,Darrell Griffith,26,10,340,11.6,0.52,0.23,0.16,1.8,6.3,4.1,12.0,1.6,0.7,12.9,22.6,,-0.2,0.4,0.2,0.02,,-0.5,-0.5,-1.0,0.1
1985,29,UTA,Rickey Green,30,10,302,18.9,0.61,0.07,0.36,3.3,6.2,4.8,39.0,1.8,0.0,14.0,18.7,,0.8,0.3,1.1,0.17,,3.2,1.0,4.2,0.5
1985,29,UTA,Jeff Wilkins,29,10,257,12.1,0.48,0.01,0.3,5.1,18.1,11.8,8.1,0.7,1.0,10.1,22.9,,-0.1,0.4,0.3,0.05,,-2.2,-0.5,-2.7,0.0
1985,29,UTA,John Stockton,22,10,186,14.2,0.56,0.04,0.78,3.8,10.5,7.3,32.5,2.7,0.5,20.9,16.3,,0.2,0.3,0.5,0.12,,-1.4,1.8,0.5,0.1
1985,29,UTA,Rich Kelley,31,9,174,11.8,0.55,0.0,0.4,14.5,17.1,15.8,11.2,1.8,1.5,23.9,13.4,,0.1,0.3,0.4,0.11,,-2.0,1.3,-0.7,0.1
1985,29,UTA,Mark Eaton,28,5,158,9.6,0.39,0.0,0.21,7.0,20.0,13.8,4.2,1.1,9.4,24.4,12.3,,-0.3,0.4,0.1,0.02,,-4.6,5.3,0.7,0.1
1985,29,UTA,Fred Roberts,24,10,130,9.6,0.52,0.0,0.46,4.6,7.9,6.3,10.2,2.4,1.2,21.3,20.1,,-0.1,0.2,0.0,0.02,,-2.8,0.7,-2.2,0.0
1985,29,UTA,Pace Mannion,24,8,41,8.6,0.52,0.08,1.0,7.4,9.1,8.2,13.4,1.1,2.5,28.8,23.5,,-0.1,0.1,0.0,-0.03,,-3.6,-0.3,-3.9,0.0
1985,29,UTA,Bob Hansen,24,8,34,7.3,0.39,0.0,1.0,3.0,8.2,5.7,23.0,4.0,0.0,20.7,16.9,,-0.1,0.1,0.0,-0.01,,-5.7,1.9,-3.8,0.0
1985,29,UTA,Billy Paultz,36,5,30,4.8,0.36,0.0,0.5,10.1,15.5,12.9,9.2,1.5,1.7,17.0,15.5,,-0.1,0.0,0.0,-0.02,,-6.7,1.7,-5.0,0.0
