PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
John Bagley,24,4,168,10.2,0.42200000000000004,0.054000000000000006,0.179,0.7,10.5,5.7,29.1,2.8,0.0,22.0,18.8,,-0.2,0.2,-0.1,-0.024,,-1.6,-1.0,-2.5,0.0
World B. Free,31,4,150,20.6,0.505,0.043,0.26899999999999996,3.3,4.7,4.0,30.6,1.9,0.0,5.5,29.9,,0.4,0.1,0.4,0.14300000000000002,,4.7,-0.3,4.4,0.2
Roy Hinson,23,4,120,17.4,0.5760000000000001,0.0,0.479,10.3,19.6,15.0,3.4,1.2,4.4,12.1,22.5,,0.2,0.2,0.3,0.12300000000000001,,0.2,0.6,0.8,0.1
Lonnie Shelton,29,4,106,11.8,0.599,0.0,0.294,7.0,17.8,12.5,4.9,0.9,0.5,13.5,17.1,,0.1,0.1,0.2,0.09699999999999999,,-2.0,0.4,-1.6,0.0
Phil Hubbard,28,4,101,16.6,0.591,0.022000000000000002,0.37799999999999995,13.4,10.5,11.9,4.2,1.4,0.0,11.8,24.0,,0.2,0.1,0.3,0.126,,1.5,-1.4,0.1,0.1
Ben Poquette,29,4,91,10.6,0.647,0.0,0.23800000000000002,5.4,12.9,9.3,1.4,1.0,3.8,14.7,12.2,,0.1,0.1,0.2,0.095,,-1.9,1.6,-0.3,0.0
Mark West,24,4,68,3.1,0.556,0.0,1.0,9.0,22.5,15.9,6.5,1.4,0.0,41.0,7.3,,0.0,0.1,0.0,0.019,,-6.0,1.3,-4.7,0.0
Johnny Davis,29,3,50,29.3,0.769,0.063,0.313,2.5,11.8,7.2,42.4,4.7,0.0,9.9,16.5,,0.3,0.1,0.4,0.34299999999999997,,8.3,6.1,14.4,0.2
Edgar Jones,28,4,45,17.0,0.581,0.055999999999999994,0.444,5.5,15.7,10.7,8.9,2.1,0.0,8.5,21.3,,0.1,0.0,0.1,0.156,,1.3,1.0,2.3,0.0
Melvin Turpin,24,4,45,17.1,0.629,0.0,0.105,8.2,13.1,10.7,0.0,4.2,1.3,20.1,22.6,,0.0,0.1,0.1,0.062,,0.2,1.3,1.5,0.0
Ron Anderson,26,2,9,-3.4,0.0,0.0,0.0,13.7,26.2,20.1,0.0,0.0,0.0,0.0,13.6,,0.0,0.0,0.0,-0.213,,-7.0,-5.3,-12.3,0.0
Kevin Williams,23,2,7,7.6,0.5,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,11.7,,0.0,0.0,0.0,0.064,,-1.2,-1.5,-2.7,0.0
