PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Ralph Sampson,24,5,193,15.2,0.456,0.01,0.37,11.1,30.1,19.9,5.4,0.5,2.6,12.8,25.7,,-0.2,0.5,0.3,0.083,,0.4,-0.5,-0.1,0.1
Hakeem Olajuwon,22,5,187,19.7,0.49,0.0,0.523,15.2,17.1,16.1,5.6,1.7,4.3,9.2,23.8,,0.1,0.5,0.6,0.16,,3.1,0.6,3.8,0.3
Rodney McCray,23,5,181,9.6,0.601,0.0,0.6759999999999999,4.3,11.6,7.7,7.7,1.5,0.3,22.8,11.8,,0.0,0.3,0.4,0.106,,-1.6,0.8,-0.8,0.1
Lewis Lloyd,25,5,174,18.4,0.517,0.0,0.182,7.4,8.0,7.7,21.3,1.9,2.8,10.7,20.0,,0.3,0.4,0.6,0.17,,4.6,2.6,7.2,0.4
John Lucas,31,5,152,11.0,0.379,0.175,0.275,4.0,9.2,6.4,24.7,1.8,0.0,7.2,23.7,,-0.1,0.3,0.2,0.057999999999999996,,0.2,-0.4,-0.2,0.1
Lionel Hollins,31,5,94,3.7,0.321,0.0,0.038,0.9,8.5,4.4,23.7,2.0,0.0,20.9,13.3,,-0.2,0.2,0.0,0.002,,-6.6,0.5,-6.1,-0.1
Robert Reid,29,5,87,7.7,0.42200000000000004,0.08900000000000001,0.0,3.0,16.1,9.0,8.5,2.1,1.4,11.8,21.8,,-0.1,0.2,0.1,0.044000000000000004,,-5.3,1.9,-3.4,0.0
Larry Micheaux,24,5,57,7.0,0.342,0.053,0.526,18.1,15.8,17.0,0.0,0.0,2.2,11.4,17.3,,-0.1,0.1,0.0,0.011000000000000001,,-3.0,-3.7,-6.7,-0.1
Mitchell Wiggins,25,5,45,10.4,0.5,0.0,0.0,5.7,2.2,4.1,3.2,4.1,0.0,14.3,17.4,,0.0,0.1,0.1,0.087,,-2.1,2.5,0.4,0.0
Allen Leavell,27,5,16,10.7,0.436,0.33299999999999996,0.33299999999999996,5.4,12.5,8.7,24.5,0.0,0.0,12.7,18.4,,0.0,0.0,0.0,0.09300000000000001,,-1.7,-0.6,-2.2,0.0
Jim Petersen,22,3,8,8.8,1.0,0.0,0.0,10.8,12.5,11.6,16.3,0.0,0.0,50.0,9.3,,0.0,0.0,0.0,0.09300000000000001,,-3.8,2.5,-1.3,0.0
Craig Ehlo,23,3,6,47.7,1.064,0.0,2.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,11.7,,0.0,0.1,0.1,0.7859999999999999,,3.9,37.0,40.9,0.1
