PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Moses Malone,29,13,505,18.0,0.509,0.005,0.486,8.1,22.4,15.3,7.0,1.6,2.6,8.2,22.8,,0.7,1.0,1.7,0.16,,2.0,0.1,2.2,0.5
Maurice Cheeks,28,13,483,15.7,0.5770000000000001,0.033,0.275,2.8,7.8,5.3,20.0,3.1,0.6,16.5,17.5,,0.6,0.8,1.4,0.135,,1.3,1.8,3.1,0.6
Andrew Toney,27,13,442,12.4,0.545,0.08,0.35100000000000003,2.0,6.0,4.1,22.2,1.3,0.7,19.9,23.3,,0.1,0.5,0.5,0.057999999999999996,,0.2,-1.2,-1.0,0.1
Julius Erving,34,13,434,16.9,0.517,0.005,0.337,7.6,11.2,9.4,16.6,2.8,1.5,14.7,23.8,,0.3,0.7,1.1,0.11699999999999999,,2.3,1.3,3.6,0.6
Charles Barkley,21,13,408,19.6,0.5820000000000001,0.043,0.45299999999999996,14.4,25.0,19.8,9.4,2.7,2.2,17.4,20.3,,0.5,0.9,1.4,0.17,,2.7,1.7,4.4,0.7
Bobby Jones,33,13,309,13.0,0.611,0.0,0.256,8.1,9.3,8.7,7.3,1.9,2.9,18.0,14.1,,0.3,0.5,0.8,0.12,,0.6,1.4,2.1,0.3
Clint Richardson,28,13,281,14.2,0.584,0.0,0.106,5.6,9.5,7.6,14.3,1.7,0.4,14.7,16.9,,0.4,0.4,0.7,0.12300000000000001,,1.0,1.4,2.4,0.3
Clemon Johnson,28,13,165,6.1,0.49700000000000005,0.03,0.636,11.7,12.8,12.2,1.6,0.9,2.2,23.5,13.7,,-0.1,0.2,0.1,0.04,,-4.6,-0.4,-5.0,-0.1
Sedale Threatt,23,4,28,1.6,0.28600000000000003,0.0,0.0,4.0,0.0,2.0,22.6,1.7,0.0,30.0,14.7,,-0.1,0.0,-0.1,-0.10300000000000001,,-4.7,-2.5,-7.2,0.0
Sam Williams,25,5,26,-2.0,0.24,0.0,1.6669999999999998,17.4,34.1,25.9,0.0,0.0,0.0,27.8,22.7,,-0.2,0.0,-0.1,-0.248,,-9.4,-5.5,-14.8,-0.1
George Johnson,28,5,24,16.8,0.688,0.125,0.0,14.2,18.5,16.3,0.0,0.0,0.0,11.1,15.4,,0.1,0.0,0.1,0.17600000000000002,,5.1,-0.8,4.4,0.0
Leon Wood,22,5,15,18.8,0.5589999999999999,0.111,0.889,0.0,7.4,3.7,22.5,0.0,0.0,19.3,42.5,,0.0,0.0,0.0,0.037000000000000005,,3.3,-3.6,-0.3,0.0
