Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1997,5,CHI,Chicago Bulls,69,13,0.84,1st of 8,10.7,90.0,-0.1,114.4,7.7,102.4,-4.3,Won Finals,P. Jackson (69-13),M. Jordan (18.3)
