Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1962,Stanislav Medvedenko,"April 4, 1979",37.0,1.0,331.0,51.0,107.0,0.48,0.0,0.0,0,51.0,107.0,0.48,0.48,21.0,27.0,0.78,28.0,47.0,75.0,11.0,5.0,5.0,9.0,72.0,123.0,0
