Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,25,2498,POR,Portland Trail Blazers,Sergio Rodriguez,"June 12, 1986",20.0,NBA,PG,67.0,1.0,862.0,4.2,10.0,0.42,1.0,3.5,0.28,3.2,6.4,0.5,0.9,1.1,0.81,0.8,3.0,3.8,9.1,1.5,0.1,3.2,3.0,10.3
2008,25,2498,POR,Portland Trail Blazers,Sergio Rodriguez,"June 12, 1986",21.0,NBA,PG,72.0,0.0,628.0,4.0,11.2,0.35,1.0,3.3,0.29,3.0,7.9,0.38,1.4,2.2,0.66,0.7,2.6,3.3,7.1,1.4,0.0,3.0,3.3,10.3
2009,25,2498,POR,Portland Trail Blazers,Sergio Rodriguez,"June 12, 1986",22.0,NBA,PG,80.0,13.0,1225.0,3.8,9.7,0.39,1.1,3.4,0.32,2.7,6.3,0.43,1.8,2.3,0.79,1.3,2.6,3.8,8.4,1.6,0.1,3.5,3.9,10.5
2010,31,2498,TOT,Total After Trade,Sergio Rodriguez,"June 12, 1986",23.0,NBA,PG,66.0,8.0,1048.0,5.7,12.1,0.48,1.1,3.1,0.35,4.6,8.9,0.52,2.3,3.2,0.73,0.8,2.2,3.1,7.3,1.7,0.2,3.9,2.9,14.9
2010,26,2498,SAC,Sacramento Kings,Sergio Rodriguez,"June 12, 1986",23.0,NBA,PG,39.0,0.0,517.0,6.1,13.2,0.46,1.0,2.9,0.36,5.1,10.3,0.49,3.0,4.3,0.69,1.0,2.4,3.5,8.4,2.0,0.2,4.1,3.2,16.3
2010,20,2498,NYK,New York Knicks,Sergio Rodriguez,"June 12, 1986",23.0,NBA,PG,27.0,8.0,531.0,5.4,10.9,0.49,1.2,3.3,0.35,4.2,7.6,0.55,1.7,2.1,0.81,0.6,2.0,2.6,6.2,1.4,0.1,3.7,2.6,13.6
2017,23,2498,PHI,Philadelphia 76Ers,Sergio Rodriguez,"June 12, 1986",30.0,NBA,PG,68.0,30.0,1518.0,5.0,12.7,0.39,2.2,6.0,0.36,2.8,6.7,0.42,0.4,0.6,0.67,0.5,3.2,3.7,8.2,1.2,0.1,3.0,2.3,12.6
