Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,31,111,TOT,Total After Trade,22.0,NBA,PG,37.0,371.0,12.4,0.47,0.02,0.16,3.5,9.0,6.2,31.2,1.6,0.2,16.2,17.2,0.2,0.1,0.4,0.05,-1.8,-1.1,-2.9,-0.1
2002,28,111,TOR,Toronto Raptors,22.0,NBA,PG,17.0,96.0,11.9,0.47,0.0,0.21,3.5,11.1,7.2,36.3,3.4,0.0,27.5,20.7,-0.1,0.1,0.0,0.02,-3.8,0.4,-3.4,0.0
2002,8,111,DEN,Denver Nuggets,22.0,NBA,PG,20.0,275.0,12.6,0.46,0.02,0.15,3.6,8.3,5.8,29.5,1.0,0.3,11.2,16.0,0.3,0.0,0.3,0.06,-1.1,-1.6,-2.8,-0.1
2003,29,111,UTA,Utah Jazz,23.0,NBA,PG,44.0,287.0,14.1,0.51,0.06,0.2,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,0.1,0.2,0.3,0.06,-0.1,-1.0,-1.0,0.1
2004,29,111,UTA,Utah Jazz,24.0,NBA,PG,71.0,2008.0,16.8,0.52,0.15,0.29,2.5,9.0,5.7,34.6,1.7,0.2,15.2,23.7,3.5,1.2,4.7,0.11,2.0,-1.1,0.9,1.5
2005,31,111,TOT,Total After Trade,25.0,NBA,PG,70.0,1448.0,11.3,0.47,0.07,0.35,2.1,6.5,4.3,32.3,1.7,0.2,17.8,19.3,0.3,1.0,1.3,0.04,-2.1,-0.8,-2.9,-0.3
2005,29,111,UTA,Utah Jazz,25.0,NBA,PG,30.0,742.0,11.8,0.47,0.08,0.27,1.8,6.0,3.8,34.7,1.5,0.3,17.5,19.5,0.3,0.1,0.4,0.03,-0.6,-1.9,-2.6,-0.1
2005,9,111,DET,Detroit Pistons,25.0,NBA,PG,40.0,706.0,10.7,0.46,0.06,0.44,2.5,7.1,4.8,29.7,1.9,0.1,18.1,19.1,0.0,0.9,0.9,0.06,-3.7,0.3,-3.4,-0.2
2006,31,111,TOT,Total After Trade,26.0,NBA,"PG,SG",77.0,1194.0,15.6,0.51,0.05,0.36,3.3,9.8,6.6,31.6,1.7,0.2,15.9,20.7,1.6,1.1,2.7,0.11,-0.1,-0.4,-0.5,0.5
2006,9,111,DET,Detroit Pistons,26.0,NBA,PG,50.0,600.0,12.5,0.43,0.04,0.37,4.7,9.2,6.9,39.3,1.8,0.4,19.8,18.0,0.3,0.7,1.0,0.08,-2.1,-0.1,-2.2,0.0
2006,22,111,ORL,Orlando Magic,26.0,NBA,SG,27.0,594.0,18.8,0.57,0.06,0.36,1.9,10.3,6.2,23.8,1.7,0.1,12.9,23.4,1.3,0.4,1.7,0.14,1.9,-0.6,1.3,0.5
2007,22,111,ORL,Orlando Magic,27.0,NBA,PG,72.0,1304.0,14.4,0.5,0.11,0.35,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,1.2,1.3,2.5,0.09,-0.4,-0.4,-0.8,0.4
2008,22,111,ORL,Orlando Magic,28.0,NBA,PG,62.0,1269.0,12.8,0.55,0.24,0.29,0.9,9.0,5.1,26.6,1.1,0.1,16.4,17.0,1.7,1.1,2.8,0.11,-0.5,-0.4,-0.9,0.3
2010,16,111,MIA,Miami Heat,30.0,NBA,PG,72.0,1585.0,12.3,0.53,0.07,0.24,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,2.2,1.5,3.7,0.11,-1.5,0.1,-1.5,0.2
2011,31,111,TOT,Total After Trade,31.0,NBA,PG,64.0,1185.0,9.0,0.53,0.25,0.17,2.2,7.9,5.2,15.8,0.9,0.1,17.0,14.0,0.5,1.1,1.7,0.07,-2.1,-0.2,-2.3,-0.1
2011,16,111,MIA,Miami Heat,31.0,NBA,PG,49.0,995.0,9.5,0.54,0.27,0.15,1.6,7.5,4.8,15.3,0.7,0.1,14.5,13.9,0.8,0.9,1.6,0.08,-1.7,-0.5,-2.2,0.0
2011,2,111,BOS,Boston Celtics,31.0,NBA,PG,15.0,190.0,6.7,0.45,0.14,0.34,4.8,9.8,7.4,18.6,2.0,0.0,29.7,14.5,-0.2,0.3,0.1,0.02,-4.1,1.0,-3.0,-0.1
