PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Paul George,22,19,780,16.6,0.5479999999999999,0.375,0.462,2.5,18.1,10.6,23.9,1.8,0.9,18.4,24.4,,0.9,1.0,1.9,0.11800000000000001,,1.4,2.3,3.7,1.1
Roy Hibbert,26,19,694,21.2,0.5760000000000001,0.0,0.43799999999999994,15.9,15.9,15.9,7.6,0.2,4.4,13.3,21.8,,1.9,0.8,2.7,0.187,,1.8,1.0,2.9,0.9
David West,32,19,689,16.1,0.52,0.012,0.37799999999999995,7.3,16.8,12.3,11.3,1.0,1.8,13.4,22.7,,0.8,0.8,1.6,0.109,,1.0,0.7,1.7,0.6
George Hill,26,18,685,14.6,0.547,0.45899999999999996,0.36700000000000005,0.9,10.2,5.7,20.6,1.8,0.5,14.3,19.1,,1.2,0.6,1.8,0.125,,1.4,1.3,2.7,0.8
Lance Stephenson,22,19,673,11.3,0.483,0.379,0.21899999999999997,2.6,21.8,12.6,16.6,1.9,0.2,16.3,15.4,,0.2,0.9,1.1,0.076,,-1.8,2.7,0.9,0.5
D.J. Augustin,25,19,316,9.7,0.579,0.6759999999999999,0.43700000000000006,0.8,4.6,2.8,7.1,1.2,0.0,10.6,14.0,,0.5,0.2,0.7,0.106,,-1.1,0.8,-0.3,0.1
Tyler Hansbrough,27,19,241,11.4,0.479,0.0,0.71,18.3,11.7,14.9,3.7,1.4,0.0,15.6,18.7,,0.2,0.2,0.4,0.073,,-2.9,-1.2,-4.1,-0.1
Ian Mahinmi,26,18,150,7.6,0.434,0.0,0.345,16.4,16.5,16.4,1.1,0.0,7.1,26.4,14.1,,-0.2,0.2,0.0,0.005,,-5.2,1.5,-3.7,-0.1
Sam Young,27,15,130,8.1,0.47200000000000003,0.41700000000000004,0.33299999999999996,10.4,15.6,13.1,5.1,1.7,0.6,20.3,12.4,,0.0,0.1,0.2,0.055,,-2.8,1.7,-1.1,0.0
Gerald Green,27,9,105,12.9,0.54,0.66,0.04,2.3,10.7,6.7,6.1,0.0,0.8,10.5,25.3,,0.1,0.1,0.2,0.073,,1.6,-0.9,0.7,0.1
Jeff Ayres,25,9,71,2.0,0.33299999999999996,0.042,0.0,6.9,22.2,14.9,2.5,0.0,2.3,11.1,17.8,,-0.2,0.1,-0.1,-0.052000000000000005,,-8.0,-1.5,-9.5,-0.1
Orlando Johnson,23,12,28,1.9,0.33399999999999996,0.273,0.818,0.0,12.1,6.3,6.0,0.0,0.0,6.3,26.6,,-0.1,0.0,-0.1,-0.113,,-2.3,-3.4,-5.7,0.0
Ben Hansbrough,25,6,22,-6.4,0.0,0.6,0.0,5.6,10.2,8.0,20.4,0.0,3.7,28.6,14.9,,-0.1,0.0,-0.1,-0.254,,-9.1,-2.3,-11.4,-0.1
