PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Deron Williams,28,7,292,20.6,0.5720000000000001,0.406,0.425,0.4,8.8,4.5,34.6,1.3,1.0,14.3,23.7,,0.8,0.2,1.0,0.16899999999999998,,4.9,-0.6,4.4,0.5
Joe Johnson,31,7,271,11.7,0.486,0.379,0.087,1.7,8.1,4.9,12.1,1.6,0.0,10.1,20.7,,0.1,0.2,0.2,0.042,,-0.7,-1.1,-1.8,0.0
Brook Lopez,24,7,263,25.2,0.5479999999999999,0.008,0.358,12.9,10.7,11.8,7.3,1.2,5.8,10.1,28.4,,0.7,0.3,1.0,0.18899999999999997,,3.6,0.0,3.6,0.4
Gerald Wallace,30,7,243,14.0,0.5539999999999999,0.433,0.299,2.4,11.5,6.9,11.5,1.8,1.5,10.6,16.4,,0.3,0.2,0.5,0.109,,1.2,1.3,2.5,0.3
Reggie Evans,32,7,209,12.3,0.517,0.0,0.7829999999999999,9.0,40.8,24.6,4.2,1.8,0.7,16.3,8.3,,0.2,0.4,0.5,0.125,,-1.0,1.2,0.2,0.1
C.J. Watson,28,7,161,15.3,0.498,0.273,0.218,3.6,9.1,6.3,13.7,1.7,0.5,1.6,17.9,,0.3,0.1,0.4,0.127,,0.9,0.3,1.2,0.1
Andray Blatche,26,7,138,21.7,0.55,0.0,0.293,8.5,21.2,14.7,12.4,0.8,1.6,7.1,24.1,,0.4,0.1,0.5,0.184,,2.9,0.1,3.0,0.2
Kris Humphries,27,7,83,13.6,0.455,0.0,0.226,14.1,19.1,16.6,2.1,0.7,2.6,5.5,20.5,,0.1,0.1,0.1,0.086,,-2.7,-1.6,-4.3,0.0
MarShon Brooks,24,7,40,4.0,0.45,0.125,0.25,2.9,12.2,7.5,11.3,0.0,0.0,25.3,14.0,,0.0,0.0,0.0,-0.040999999999999995,,-4.8,-1.9,-6.8,0.0
Jerry Stackhouse,38,4,28,-8.1,0.213,0.7,0.4,4.2,13.1,8.5,0.0,0.0,0.0,14.5,23.1,,-0.2,0.0,-0.2,-0.294,,-10.9,-6.1,-17.0,-0.1
Keith Bogans,32,2,23,-2.3,0.0,1.0,0.0,0.0,10.6,5.2,11.8,0.0,0.0,50.0,4.1,,0.0,0.0,0.0,-0.063,,-7.7,-0.7,-8.4,0.0
Tyshawn Taylor,22,2,2,-21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,,0.0,0.0,0.0,-0.55,,-16.8,-10.1,-27.0,0.0
Mirza Teletović,27,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-1.5,-2.9,-4.4,0.0
