PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kevin Durant,24,11,485,26.0,0.574,0.285,0.455,1.6,21.1,11.5,29.2,1.5,2.1,12.7,31.9,,1.5,0.7,2.1,0.21,,7.6,1.7,9.3,1.4
Reggie Jackson,22,11,368,15.4,0.581,0.361,0.244,1.2,15.1,8.3,19.3,0.7,1.4,13.7,19.0,,0.6,0.3,1.0,0.126,,1.5,1.0,2.4,0.4
Serge Ibaka,23,11,366,17.1,0.484,0.067,0.17800000000000002,12.1,16.1,14.1,3.9,0.0,7.8,4.6,19.1,,0.5,0.5,1.0,0.131,,0.9,-0.1,0.8,0.3
Kevin Martin,29,11,323,14.2,0.521,0.35700000000000004,0.33299999999999996,0.7,11.0,5.9,7.6,1.1,0.8,6.9,22.5,,0.4,0.2,0.6,0.095,,0.9,-0.5,0.4,0.2
Thabo Sefolosha,28,11,300,10.5,0.478,0.623,0.18,4.9,13.4,9.2,11.8,2.1,1.4,10.8,11.3,,0.2,0.4,0.6,0.09300000000000001,,-0.2,1.7,1.5,0.3
Derek Fisher,38,11,261,11.2,0.638,0.7290000000000001,0.171,0.4,6.8,3.7,5.1,1.4,0.3,9.6,14.6,,0.4,0.2,0.6,0.114,,0.2,1.5,1.8,0.3
Kendrick Perkins,28,11,210,-0.6,0.302,0.026000000000000002,0.105,8.1,13.8,11.0,5.0,2.0,2.1,36.6,13.7,,-0.7,0.3,-0.5,-0.11,,-8.8,0.3,-8.5,-0.3
Nick Collison,32,11,178,16.1,0.526,0.0,0.255,16.0,16.3,16.1,11.3,1.5,5.3,16.1,16.0,,0.3,0.3,0.6,0.155,,-0.3,2.2,1.8,0.2
DeAndre Liggins,24,8,68,3.2,0.37200000000000005,0.556,0.444,0.0,22.9,11.6,8.7,0.8,1.3,15.7,8.6,,-0.1,0.1,0.0,0.008,,-5.9,1.2,-4.7,0.0
Russell Westbrook,24,2,68,25.6,0.509,0.22,0.341,1.7,19.6,10.7,43.9,4.6,0.0,14.5,37.1,,0.1,0.1,0.2,0.14400000000000002,,1.7,2.1,3.8,0.1
Hasheem Thabeet,25,4,26,-0.7,0.5,0.0,0.0,4.4,21.4,13.0,0.0,2.0,0.0,50.0,7.0,,0.0,0.0,0.0,-0.016,,-8.7,0.8,-7.9,0.0
Ronnie Brewer,27,1,8,-0.5,,,,0.0,13.9,7.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.026000000000000002,,-4.1,1.0,-3.1,0.0
Perry Jones,21,1,5,-5.4,0.0,0.0,0.0,0.0,22.3,11.2,0.0,0.0,0.0,0.0,9.2,,0.0,0.0,0.0,-0.182,,-7.5,-2.7,-10.2,0.0
