SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,14,LAL,Pau Gasol,32,4,146,17.9,0.49,0.0,0.21,5.5,31.9,18.4,32.5,0.7,1.5,18.6,22.4,0.0,0.0,0.0,0.01,2.0,1.8,3.9,0.2
2013,14,LAL,Dwight Howard,27,4,126,19.0,0.59,0.0,0.86,9.1,31.2,19.9,6.2,0.8,4.5,21.7,27.4,0.0,0.1,0.0,0.02,-1.5,0.9,-0.6,0.0
2013,14,LAL,Darius Morris,22,4,105,13.0,0.54,0.26,0.26,1.1,4.5,2.8,20.2,1.0,0.0,13.3,20.0,0.1,-0.1,0.0,0.02,-0.5,-1.4,-1.8,0.0
2013,14,LAL,Metta World Peace,33,3,84,4.5,0.31,0.5,0.07,8.2,7.1,7.6,9.4,1.2,0.9,9.4,17.7,-0.2,0.0,-0.2,-0.13,-3.2,-2.5,-5.7,-0.1
2013,14,LAL,Earl Clark,25,4,82,1.2,0.37,0.21,0.0,2.8,14.5,8.5,1.9,0.6,0.9,24.0,14.3,-0.3,0.0,-0.3,-0.16,-6.8,-2.7,-9.5,-0.2
2013,14,LAL,Andrew Goudelock,24,3,80,12.4,0.49,0.28,0.06,1.4,6.0,3.6,7.2,3.3,0.0,9.8,23.9,-0.1,0.0,-0.1,-0.03,-3.2,0.1,-3.1,0.0
2013,14,LAL,Antawn Jamison,36,4,79,10.0,0.57,0.52,0.26,1.4,9.1,5.2,2.1,0.7,1.8,10.5,17.0,0.0,0.0,0.0,0.02,-1.1,-1.1,-2.3,0.0
2013,14,LAL,Steve Blake,32,2,75,12.1,0.49,0.43,0.04,0.0,12.7,6.2,11.7,2.8,2.9,12.3,20.2,0.0,0.0,0.0,-0.01,-0.4,2.1,1.7,0.1
2013,14,LAL,Chris Duhon,30,2,68,5.5,0.5,0.73,0.0,1.7,3.5,2.6,15.6,1.5,1.1,31.3,11.0,-0.1,0.0,-0.1,-0.06,-3.5,-1.4,-4.9,0.0
2013,14,LAL,Steve Nash,38,2,61,14.5,0.5,0.13,0.22,3.7,5.9,4.8,26.6,0.0,0.0,10.6,21.6,0.1,0.0,0.0,0.01,2.0,-3.0,-1.0,0.0
2013,14,LAL,Jordan Hill,25,3,31,17.7,0.5,0.0,0.0,7.4,34.6,20.7,5.8,0.0,4.6,0.0,15.1,0.0,0.0,0.1,0.09,1.2,-0.1,1.1,0.0
2013,14,LAL,Jodie Meeks,25,1,20,1.6,0.41,0.5,0.5,5.7,6.0,5.8,0.0,2.6,0.0,29.1,16.1,-0.1,0.0,-0.1,-0.14,-6.8,0.1,-6.7,0.0
2013,14,LAL,Robert Sacre,23,2,4,10.7,0.0,0.0,0.0,0.0,59.6,29.2,0.0,13.0,0.0,0.0,11.7,0.0,0.0,0.0,-0.1,-3.6,6.0,2.4,0.0
