PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Stephen Curry,24,12,497,20.5,0.5579999999999999,0.451,0.162,1.2,8.8,5.2,33.3,2.1,0.3,13.7,26.2,,1.3,0.3,1.7,0.161,,4.5,0.2,4.7,0.8
Klay Thompson,22,12,495,10.1,0.515,0.33899999999999997,0.034,2.1,9.9,6.2,7.0,1.2,1.1,12.0,18.1,,0.1,0.3,0.4,0.042,,-1.3,0.1,-1.2,0.1
Harrison Barnes,20,12,461,13.8,0.544,0.321,0.21600000000000003,4.6,13.7,9.4,5.1,0.8,0.8,8.3,18.7,,0.7,0.3,1.0,0.10300000000000001,,0.5,-0.1,0.4,0.3
Jarrett Jack,29,12,426,17.4,0.588,0.156,0.312,1.9,11.5,7.0,21.6,1.3,0.7,17.8,22.3,,0.8,0.3,1.0,0.11800000000000001,,0.9,0.0,1.0,0.3
Andrew Bogut,28,12,327,16.1,0.5579999999999999,0.0,0.34299999999999997,14.1,30.1,22.5,10.0,0.9,4.3,22.2,13.5,,0.3,0.5,0.8,0.122,,-0.3,2.6,2.3,0.3
Carl Landry,29,12,246,21.3,0.578,0.0,0.52,10.5,17.4,14.1,11.9,1.5,0.6,13.4,25.7,,0.6,0.2,0.9,0.168,,1.5,0.7,2.2,0.3
Draymond Green,22,12,223,13.9,0.551,0.41100000000000003,0.304,7.4,17.7,12.8,12.5,1.4,3.5,15.9,15.1,,0.3,0.3,0.6,0.125,,-0.3,3.3,3.1,0.3
Festus Ezeli,23,12,134,6.4,0.54,0.0,1.615,11.4,13.6,12.6,2.0,1.1,4.1,35.0,11.4,,-0.1,0.1,0.1,0.018000000000000002,,-5.9,1.3,-4.6,-0.1
David Lee,29,6,65,16.5,0.42100000000000004,0.0,0.182,10.9,36.2,24.2,13.0,2.4,1.2,12.3,27.9,,-0.1,0.1,0.1,0.038,,0.6,1.7,2.2,0.1
Richard Jefferson,32,7,39,12.2,0.502,0.33299999999999996,1.0,6.0,13.7,10.1,3.7,1.3,2.0,0.0,14.8,,0.1,0.0,0.1,0.11,,0.3,-0.2,0.1,0.0
Andris Biedriņš,26,3,17,6.4,,,,13.9,31.4,23.1,7.4,0.0,9.2,100.0,2.6,,0.0,0.0,0.0,0.094,,-8.6,6.3,-2.4,0.0
Kent Bazemore,23,9,16,-13.7,0.102,0.125,0.5,7.4,26.7,17.5,17.1,3.2,0.0,17.0,32.8,,-0.2,0.0,-0.2,-0.514,,-19.6,-4.8,-24.4,-0.1
Scott Machado,22,5,8,6.8,0.521,0.0,1.0,0.0,13.4,7.0,18.7,0.0,0.0,25.8,21.6,,0.0,0.0,0.0,-0.04,,-5.6,-5.7,-11.4,0.0
Dwayne Jones,29,2,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.012,,-4.6,-5.1,-9.7,0.0
