Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,11,454,HOU,Houston Rockets,Adrian Caldwell,"July 4, 1966",23.0,NBA,PF,51.0,0.0,331.0,6.0,10.9,0.55,0.0,0.0,,6.0,10.9,0.55,1.9,4.0,0.46,5.2,10.5,15.6,1.0,1.6,2.6,4.6,9.9,13.9,,91.0,100.0
1991,11,454,HOU,Houston Rockets,Adrian Caldwell,"July 4, 1966",24.0,NBA,PF,42.0,0.0,343.0,5.0,11.8,0.42,0.0,0.1,0.0,5.0,11.7,0.43,1.0,2.4,0.41,6.1,8.1,14.2,1.1,2.7,1.4,4.3,5.0,10.9,,83.0,101.0
1995,11,454,HOU,Houston Rockets,Adrian Caldwell,"July 4, 1966",28.0,NBA,PF,7.0,0.0,30.0,1.7,6.8,0.25,0.0,0.0,,1.7,6.8,0.25,5.1,10.2,0.5,1.7,15.3,17.0,0.0,1.7,0.0,1.7,10.2,8.5,,79.0,102.0
1996,12,454,IND,Indiana Pacers,Adrian Caldwell,"July 4, 1966",29.0,NBA,PF,51.0,1.0,327.0,7.6,13.6,0.55,0.0,0.0,,7.6,13.6,0.55,3.0,5.9,0.5,6.9,11.2,18.1,1.0,1.5,0.8,5.8,12.0,18.1,,94.0,103.0
1997,31,454,TOT,Total After Trade,Adrian Caldwell,"July 4, 1966",30.0,NBA,PF,45.0,0.0,569.0,3.6,8.2,0.44,0.0,0.2,0.0,3.6,8.1,0.44,1.9,4.5,0.42,5.2,9.8,14.9,1.1,1.4,0.7,2.5,7.8,9.0,,92.0,109.0
1997,3,454,NJN,New Jersey Nets,Adrian Caldwell,"July 4, 1966",30.0,NBA,PF,18.0,0.0,204.0,2.5,8.9,0.29,0.0,0.5,0.0,2.5,8.4,0.3,2.3,4.3,0.53,5.1,9.2,14.3,1.3,2.0,0.3,3.1,6.9,7.4,,77.0,108.0
1997,23,454,PHI,Philadelphia 76Ers,Adrian Caldwell,"July 4, 1966",30.0,NBA,PF,27.0,0.0,365.0,4.1,7.9,0.53,0.0,0.0,,4.1,7.9,0.53,1.7,4.6,0.36,5.2,10.1,15.3,1.0,1.1,1.0,2.2,8.3,9.9,,101.0,110.0
1998,7,454,DAL,Dallas Mavericks,Adrian Caldwell,"July 4, 1966",31.0,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117.0
