Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,23.0,TOT,NBA,PF,64.0,607.0,10.3,0.504,0.01,0.173,9.3,13.4,11.4,7.6,0.9,1.5,17.1,17.8,,-0.1,0.9,0.7,0.058,,-2.9,-0.1,-3.0,-0.2
1982,23.0,NJN,NBA,PF,12.0,115.0,9.1,0.463,0.023,0.182,10.7,15.9,13.3,9.8,1.6,1.0,20.2,20.7,,-0.1,0.2,0.0,0.012,,-4.0,-0.1,-4.0,-0.1
1982,23.0,SEA,NBA,PF,52.0,492.0,10.5,0.515,0.006,0.171,8.9,12.8,10.9,7.0,0.8,1.6,16.3,17.1,,0.0,0.7,0.7,0.068,,-2.6,-0.1,-2.8,-0.1
1983,24.0,TOT,NBA,PF,73.0,1107.0,9.8,0.509,0.01,0.328,7.0,15.9,11.5,5.9,1.1,2.2,18.8,15.8,,-0.3,1.3,1.1,0.047,,-3.2,0.4,-2.8,-0.2
1983,24.0,SEA,NBA,PF,45.0,712.0,9.7,0.535,0.011,0.232,7.2,15.0,11.3,5.7,1.0,1.8,19.6,14.6,,0.0,0.9,0.9,0.061,,-2.9,0.4,-2.5,-0.1
1983,24.0,DET,NBA,PF,28.0,395.0,10.1,0.473,0.008,0.476,6.7,17.5,12.0,6.3,1.1,3.1,17.6,17.8,,-0.3,0.4,0.2,0.022,,-3.6,0.2,-3.4,-0.1
1984,25.0,DET,NBA,PF,49.0,475.0,10.5,0.536,0.008,0.372,9.7,12.3,11.0,6.7,1.2,2.3,15.6,13.5,,0.3,0.5,0.8,0.081,,-2.2,0.4,-1.9,0.0
1988,29.0,TOT,NBA,PF,25.0,259.0,9.7,0.541,0.0,0.435,10.1,14.2,12.1,5.3,1.5,1.1,20.3,16.4,,0.0,0.3,0.3,0.056,,-2.7,0.2,-2.6,0.0
1988,29.0,NYK,NBA,PF,11.0,177.0,7.2,0.485,0.0,0.415,8.8,14.0,11.3,3.8,1.4,0.7,17.1,13.4,,0.0,0.2,0.1,0.04,,-2.8,0.4,-2.4,0.0
1988,29.0,LAL,NBA,PF,14.0,82.0,15.1,0.623,0.0,0.464,13.1,14.5,13.8,8.6,1.8,2.1,24.6,22.8,,0.0,0.1,0.2,0.09,,-2.7,-0.3,-3.0,0.0
1989,30.0,ATL,NBA,PF,50.0,341.0,8.3,0.467,0.0,0.394,9.7,18.5,14.1,6.3,1.9,2.3,24.1,17.3,,-0.4,0.5,0.0,0.005,,-5.4,0.0,-5.4,-0.3
