Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2007,28,TOR,Toronto Raptors,Chris Bosh,22,69,69,2658,10.6,21.3,0.5,0.2,0.7,0.34,10.4,20.7,0.5,9.0,11.5,0.78,3.6,10.8,14.5,3.4,0.8,1.8,3.5,3.2,30.5,,112,104
2007,28,TOR,Toronto Raptors,Anthony Parker,31,73,73,2437,7.0,14.6,0.48,2.4,5.6,0.44,4.5,9.1,0.5,2.8,3.4,0.84,1.3,4.7,6.0,3.3,1.6,0.2,1.5,2.9,19.2,,117,108
2007,28,TOR,Toronto Raptors,T.J. Ford,23,75,71,2243,9.1,20.9,0.44,0.5,1.6,0.3,8.6,19.3,0.45,5.5,6.8,0.82,1.2,4.2,5.5,13.8,2.3,0.2,5.3,4.3,24.2,,103,106
2007,28,TOR,Toronto Raptors,Jorge Garbajosa,29,67,60,1909,6.0,14.4,0.42,1.8,5.2,0.34,4.2,9.1,0.46,1.5,2.1,0.73,1.3,7.7,9.0,3.4,2.1,0.4,1.7,2.4,15.4,,101,105
2007,28,TOR,Toronto Raptors,Rasho Nesterovic,30,80,73,1676,7.1,13.0,0.55,0.0,0.0,0.0,7.1,13.0,0.55,1.1,1.5,0.68,3.6,7.6,11.1,2.3,1.1,2.6,1.7,6.0,15.3,,112,104
2007,28,TOR,Toronto Raptors,Andrea Bargnani,21,65,2,1629,8.5,19.9,0.43,3.2,8.5,0.37,5.3,11.4,0.47,3.7,4.5,0.82,1.7,6.5,8.1,1.6,1.0,1.7,3.4,5.7,23.9,,99,106
2007,28,TOR,Toronto Raptors,Jose Calderon,25,77,11,1614,8.4,16.2,0.52,0.8,2.4,0.33,7.6,13.8,0.55,3.8,4.6,0.82,0.7,3.6,4.3,12.4,2.0,0.2,3.5,4.4,21.5,,117,108
2007,28,TOR,Toronto Raptors,Morris Peterson,29,71,12,1515,7.6,17.7,0.43,3.6,10.1,0.36,4.0,7.6,0.52,2.9,4.2,0.68,1.1,7.0,8.1,1.6,1.5,0.4,1.8,4.3,21.7,,106,106
2007,28,TOR,Toronto Raptors,Joey Graham,24,79,21,1319,7.5,15.3,0.5,0.4,1.2,0.29,7.2,14.0,0.51,4.3,5.1,0.84,2.2,7.6,9.7,1.7,1.2,0.2,1.9,6.3,19.8,,110,107
2007,28,TOR,Toronto Raptors,Fred Jones,27,39,9,870,5.7,14.8,0.39,1.9,6.0,0.32,3.8,8.8,0.43,4.4,5.2,0.83,1.0,3.9,4.9,3.3,1.8,0.7,3.0,4.8,17.7,,98,107
2007,28,TOR,Toronto Raptors,Juan Dixon,28,26,5,683,8.4,19.7,0.42,2.0,6.3,0.32,6.3,13.4,0.47,3.1,3.3,0.93,0.8,4.7,5.5,3.1,2.0,0.2,1.8,4.9,21.9,,103,107
2007,28,TOR,Toronto Raptors,Kris Humphries,21,60,2,670,6.7,14.3,0.47,0.0,0.0,,6.7,14.3,0.47,4.1,6.1,0.67,6.0,8.4,14.5,1.4,1.1,1.6,2.5,7.6,17.6,,107,105
2007,28,TOR,Toronto Raptors,Darrick Martin,35,31,0,220,7.8,22.2,0.35,3.1,8.7,0.35,4.7,13.4,0.35,3.5,4.9,0.71,0.5,2.4,2.8,10.1,0.7,0.0,2.8,5.2,22.2,,99,111
2007,28,TOR,Toronto Raptors,Luke Jackson,25,10,2,122,7.6,14.9,0.51,1.7,5.5,0.31,5.9,9.3,0.64,2.1,3.8,0.56,0.8,3.0,3.8,3.8,2.1,0.4,2.5,5.1,19.1,,106,107
2007,28,TOR,Toronto Raptors,P.J. Tucker,21,17,0,83,6.9,13.7,0.5,0.0,0.0,,6.9,13.7,0.5,5.0,8.7,0.57,6.9,7.5,14.4,1.9,1.2,0.0,3.7,7.5,18.7,,104,107
2007,28,TOR,Toronto Raptors,Uros Slokar,23,20,0,72,10.1,18.7,0.54,0.7,1.4,0.5,9.4,17.3,0.54,6.5,9.4,0.69,5.0,5.0,10.1,0.7,0.7,1.4,6.5,7.9,27.4,,98,108
2007,28,TOR,Toronto Raptors,Pape Sow,25,7,0,34,4.6,13.7,0.33,0.0,0.0,,4.6,13.7,0.33,6.1,9.1,0.67,9.1,7.6,16.8,3.0,1.5,1.5,1.5,3.0,15.2,,110,105
