Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2007,4,903,CHA,Charlotte Bobcats,Raymond Felton,22,78,75,2832,7.2,18.9,0.38,1.9,5.7,0.33,5.3,13.1,0.41,3.8,4.7,0.8,0.9,4.0,4.9,10.0,2.2,0.2,4.2,3.3,20.1,98,109
2007,4,3009,CHA,Charlotte Bobcats,Gerald Wallace,24,72,71,2640,9.4,18.8,0.5,0.8,2.4,0.32,8.7,16.4,0.53,6.1,8.8,0.69,2.8,7.4,10.2,3.7,2.8,1.4,3.2,4.1,25.8,110,104
2007,4,2189,CHA,Charlotte Bobcats,Emeka Okafor,24,67,65,2329,8.8,16.6,0.53,0.0,0.0,,8.8,16.6,0.53,3.9,6.6,0.59,5.8,11.2,17.0,1.8,1.3,3.9,2.5,4.7,21.6,111,102
2007,4,2057,CHA,Charlotte Bobcats,Adam Morrison,22,78,23,2326,8.0,21.2,0.38,2.0,5.8,0.34,6.0,15.4,0.39,2.7,3.8,0.71,1.2,3.9,5.2,3.7,0.6,0.1,2.9,4.0,20.6,91,112
2007,4,483,CHA,Charlotte Bobcats,Matt Carroll,26,72,47,1878,7.9,18.3,0.43,3.1,7.4,0.42,4.8,10.9,0.44,5.2,5.8,0.9,1.0,4.8,5.7,2.5,1.5,0.2,2.0,4.9,24.1,114,110
2007,4,1637,CHA,Charlotte Bobcats,Brevin Knight,31,45,25,1273,6.2,14.9,0.42,0.0,0.7,0.06,6.2,14.1,0.44,4.2,5.2,0.8,0.6,4.1,4.7,12.1,2.7,0.1,3.9,4.6,16.7,103,108
2007,4,70,CHA,Charlotte Bobcats,Derek Anderson,32,50,32,1190,5.5,12.9,0.43,2.4,6.7,0.36,3.2,6.2,0.51,4.1,4.6,0.88,1.3,3.7,5.0,5.8,2.3,0.3,2.5,5.0,17.5,116,109
2007,4,2979,CHA,Charlotte Bobcats,Jake Voskuhl,29,73,9,1043,6.1,12.8,0.48,0.0,0.0,,6.1,12.8,0.48,3.9,5.7,0.68,4.2,8.6,12.8,2.2,1.5,1.2,2.8,10.0,16.0,103,106
2007,4,1270,CHA,Charlotte Bobcats,Walter Herrmann,27,48,12,936,9.7,18.4,0.53,3.0,6.4,0.46,6.7,12.0,0.56,2.3,3.0,0.77,1.6,6.2,7.7,1.4,0.9,0.4,1.8,4.2,24.6,117,110
2007,4,1881,CHA,Charlotte Bobcats,Sean May,22,35,8,838,10.2,20.4,0.5,0.1,0.2,0.67,10.1,20.2,0.5,5.4,7.0,0.77,4.5,10.0,14.5,4.1,1.2,1.5,3.5,6.2,25.9,109,106
2007,4,347,CHA,Charlotte Bobcats,Primoz Brezec,27,58,40,838,7.6,17.1,0.44,0.1,0.2,0.33,7.5,16.9,0.45,2.7,4.2,0.63,5.0,6.5,11.5,1.4,0.7,1.4,2.4,10.0,17.9,98,109
2007,4,1938,CHA,Charlotte Bobcats,Jeff McInnis,32,38,3,702,5.3,13.4,0.39,0.1,0.6,0.12,5.2,12.9,0.4,1.6,2.4,0.69,1.0,3.6,4.6,9.2,1.0,0.0,3.1,5.4,12.3,93,112
2007,4,68,CHA,Charlotte Bobcats,Alan Anderson,24,17,0,256,7.5,16.5,0.46,1.0,4.1,0.25,6.5,12.4,0.52,3.9,4.7,0.83,2.2,4.3,6.5,4.3,1.4,0.0,4.5,6.7,20.0,97,110
2007,4,857,CHA,Charlotte Bobcats,Melvin Ely,28,24,0,244,4.9,12.8,0.38,0.0,0.0,,4.9,12.8,0.38,5.1,7.5,0.69,2.6,5.8,8.3,3.0,0.4,1.3,4.9,8.3,15.0,84,110
2007,4,2467,CHA,Charlotte Bobcats,Bernard Robinson,26,21,0,241,3.5,11.7,0.3,0.0,0.4,0.0,3.5,11.3,0.31,4.1,4.8,0.86,1.9,7.1,9.1,3.7,2.8,0.2,3.5,6.1,11.0,82,105
2007,4,1198,CHA,Charlotte Bobcats,Othella Harrington,33,26,0,220,5.9,13.3,0.45,0.0,0.0,,5.9,13.3,0.45,4.0,5.2,0.77,3.1,5.9,9.0,1.4,0.2,0.2,3.6,11.6,15.9,94,111
2007,4,1313,CHA,Charlotte Bobcats,Ryan Hollins,22,27,0,185,5.6,10.2,0.56,0.0,0.0,,5.6,10.2,0.56,6.8,11.3,0.6,3.1,5.6,8.7,0.3,1.1,2.0,4.5,11.3,18.0,97,108
2007,4,3136,CHA,Charlotte Bobcats,Eric Williams,34,5,0,33,6.3,20.5,0.31,0.0,3.2,0.0,6.3,17.4,0.36,6.3,11.1,0.57,3.2,1.6,4.7,1.6,1.6,0.0,3.2,9.5,19.0,79,112
