Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,22.0,HOU,NBA,SG,9,0,49,3.9,16.4,0.235,1.0,6.8,0.143,2.9,9.6,0.3,2.9,2.9,1.0,1.0,2.9,3.9,3.9,0.0,1.0,3.9,6.8,11.6,,69,115
