Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,23.0,GSW,NBA,SG,79.0,79.0,2717.0,10.7,22.8,0.468,0.5,1.5,0.367,10.1,21.3,0.475,6.8,8.3,0.81,2.6,5.1,7.7,5.5,1.4,0.2,4.4,3.7,28.7,,108.0,110.0
1990,24.0,GSW,NBA,SG,78.0,78.0,2799.0,10.4,20.8,0.497,0.6,1.5,0.358,9.8,19.3,0.508,6.6,7.6,0.866,1.6,4.2,5.8,3.6,1.6,0.4,3.3,3.4,27.9,,111.0,115.0
1991,25.0,GSW,NBA,SG,77.0,77.0,3027.0,10.8,21.8,0.494,0.6,1.8,0.348,10.1,20.0,0.506,6.0,7.1,0.847,2.3,4.7,6.9,3.6,1.9,0.5,3.5,3.2,28.2,,111.0,111.0
1992,26.0,SAC,NBA,SG,80.0,80.0,3095.0,10.7,22.8,0.468,1.6,4.2,0.384,9.1,18.6,0.486,5.1,6.3,0.813,1.0,4.0,5.0,6.4,1.4,0.5,3.8,3.6,28.1,,107.0,113.0
1993,27.0,SAC,NBA,SG,45.0,45.0,1728.0,10.2,21.6,0.474,1.3,3.6,0.369,8.9,18.0,0.495,5.4,6.4,0.845,0.5,3.7,4.2,6.1,1.5,0.2,3.6,3.8,27.2,,109.0,112.0
1994,28.0,SAC,NBA,SG,78.0,78.0,2897.0,10.8,24.3,0.445,2.2,5.3,0.407,8.6,19.0,0.455,7.2,8.7,0.834,1.2,3.7,4.9,5.3,1.8,0.3,3.7,3.6,31.0,,109.0,111.0
1995,29.0,SAC,NBA,SG,82.0,82.0,3172.0,10.9,24.5,0.446,2.6,6.9,0.368,8.4,17.6,0.477,6.1,7.3,0.843,1.1,4.7,5.9,5.1,1.5,0.5,3.8,3.7,30.6,,110.0,109.0
1996,30.0,SAC,NBA,SG,81.0,81.0,2946.0,10.7,23.9,0.447,3.9,9.0,0.437,6.7,14.9,0.453,7.4,8.6,0.866,0.9,3.8,4.7,4.4,2.2,0.3,3.8,4.1,32.7,,115.0,110.0
1997,31.0,SAC,NBA,SG,81.0,81.0,3125.0,12.1,26.6,0.454,3.4,8.0,0.428,8.7,18.6,0.466,7.7,9.0,0.861,1.0,4.4,5.4,5.7,2.0,0.4,4.0,3.6,35.3,,115.0,110.0
1998,32.0,SAC,NBA,SG,70.0,70.0,2569.0,11.0,24.7,0.445,2.6,6.8,0.389,8.4,18.0,0.466,8.3,9.6,0.864,1.0,3.6,4.6,5.7,1.8,0.3,3.7,3.1,32.9,,112.0,109.0
1999,33.0,WAS,NBA,SG,50.0,50.0,1912.0,9.3,22.5,0.412,2.0,6.2,0.317,7.3,16.3,0.448,7.0,8.2,0.857,0.8,4.0,4.8,3.4,1.8,0.3,3.8,3.4,27.5,,102.0,106.0
2001,35.0,WAS,NBA,SG,37.0,30.0,1216.0,8.7,21.5,0.407,1.9,5.7,0.338,6.8,15.8,0.431,6.1,6.8,0.894,0.6,4.0,4.6,4.7,1.8,0.3,3.6,3.7,25.5,,103.0,110.0
2002,36.0,LAL,NBA,SG,64.0,2.0,709.0,7.4,18.2,0.405,1.3,4.6,0.29,6.0,13.6,0.443,3.1,3.2,0.955,1.0,5.9,6.9,4.2,1.3,0.4,2.9,4.5,19.1,,98.0,104.0
