Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,22.0,CHI,NBA,PF,65.0,11.0,757.0,4.5,10.0,0.452,0.7,2.2,0.326,3.8,7.8,0.488,2.4,3.3,0.729,1.6,4.5,6.1,2.3,1.0,2.0,2.9,6.0,12.2
2011,23.0,TOT,NBA,SF,38.0,25.0,822.0,4.7,10.4,0.456,0.4,1.5,0.235,4.4,8.9,0.493,2.1,3.1,0.662,1.6,4.6,6.2,3.9,1.4,1.6,2.8,4.2,11.9
2011,23.0,CHI,NBA,SF,13.0,0.0,123.0,5.0,12.0,0.415,0.6,2.6,0.222,4.4,9.4,0.469,1.8,3.8,0.462,1.8,5.3,7.0,4.1,2.3,2.6,5.3,7.3,12.3
2011,23.0,TOR,NBA,SF,25.0,25.0,699.0,4.7,10.1,0.464,0.3,1.3,0.24,4.4,8.8,0.497,2.1,3.0,0.707,1.6,4.5,6.1,3.9,1.3,1.4,2.4,3.6,11.8
2012,24.0,TOR,NBA,SF,62.0,40.0,1561.0,5.4,11.9,0.45,0.4,1.4,0.317,4.9,10.6,0.467,1.9,2.7,0.704,1.7,5.0,6.7,2.8,1.6,1.9,2.3,4.1,13.1
2013,25.0,SAC,NBA,SF,54.0,11.0,878.0,4.8,11.6,0.413,0.1,0.9,0.095,4.7,10.7,0.439,1.6,2.7,0.597,2.0,3.9,5.9,2.4,1.7,2.1,2.8,4.1,11.3
2014,26.0,MEM,NBA,SF,52.0,4.0,956.0,5.4,11.6,0.464,0.8,3.3,0.253,4.6,8.3,0.548,2.9,3.4,0.844,2.3,4.0,6.3,4.2,1.6,2.1,2.5,3.8,14.5
2015,27.0,TOR,NBA,PF,70.0,17.0,1370.0,6.3,10.6,0.589,0.3,1.3,0.216,6.0,9.3,0.643,1.8,2.7,0.657,1.6,5.2,6.8,2.5,1.4,1.8,2.1,4.1,14.6
2016,28.0,TOR,NBA,PF,57.0,32.0,926.0,4.4,9.3,0.475,0.8,2.6,0.303,3.7,6.8,0.54,1.5,2.6,0.574,1.1,3.8,4.9,2.6,1.1,1.3,2.1,3.3,11.2
2017,29.0,MIA,NBA,PF,76.0,5.0,2085.0,6.4,13.3,0.479,1.5,4.4,0.34,4.9,8.9,0.548,2.6,3.7,0.707,1.1,5.4,6.5,4.8,1.3,1.5,3.0,3.4,16.8
2018,30.0,MIA,NBA,PF,73.0,41.0,1943.0,5.7,11.4,0.503,1.1,3.4,0.308,4.7,7.9,0.587,2.1,3.0,0.698,1.1,5.5,6.6,5.2,1.3,0.9,2.6,3.6,14.6
2019,31.0,MIA,NBA,PF,55.0,33.0,1164.0,5.1,11.7,0.433,1.5,4.6,0.336,3.5,7.1,0.496,1.5,2.2,0.714,0.7,4.8,5.4,4.2,1.1,0.8,2.3,3.5,13.2
2020,32.0,TOT,NBA,"C,PF",32.0,1.0,619.0,6.0,12.5,0.479,1.9,5.3,0.363,4.1,7.2,0.565,1.8,2.8,0.646,1.5,5.4,6.9,4.3,1.5,1.9,2.8,4.7,15.7
2020,32.0,MIA,NBA,PF,18.0,0.0,281.0,5.0,11.1,0.448,2.0,5.8,0.356,2.9,5.4,0.548,1.0,1.8,0.571,1.0,5.6,6.7,2.7,0.8,1.7,1.9,4.4,13.1
2020,32.0,MIN,NBA,C,14.0,1.0,338.0,6.8,13.6,0.5,1.8,4.9,0.37,5.0,8.7,0.573,2.4,3.6,0.676,1.8,5.2,7.0,5.6,2.0,2.0,3.5,4.9,17.9
2021,33.0,DAL,NBA,PF,10.0,0.0,171.0,4.0,9.9,0.404,1.3,4.4,0.286,2.7,5.5,0.5,1.7,3.4,0.5,1.1,5.9,6.9,4.2,3.2,1.3,1.9,3.6,10.9
