Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,BOS,NBA,PF,82,1,1645,7.8,14.6,0.533,0.0,0.0,0.0,7.8,14.5,0.535,2.4,3.5,0.679,3.4,4.5,7.9,1.2,0.6,3.3,2.4,5.7,17.9
1982,24.0,BOS,NBA,PF,82,33,2332,7.2,13.5,0.531,0.0,0.0,,7.2,13.5,0.531,2.9,3.8,0.754,2.9,5.6,8.6,1.4,0.5,2.9,2.1,4.1,17.2
1983,25.0,BOS,NBA,PF,82,13,2345,7.4,13.7,0.541,0.0,0.0,0.0,7.4,13.7,0.541,3.0,4.1,0.717,3.3,5.2,8.5,1.6,0.5,2.9,2.4,3.7,17.8
1984,26.0,BOS,NBA,PF,82,10,2577,8.2,14.7,0.556,0.0,0.0,0.333,8.2,14.7,0.557,4.7,6.1,0.765,2.9,5.6,8.5,1.5,0.3,1.8,2.1,3.4,21.1
1985,27.0,BOS,NBA,PF,79,31,2653,8.2,14.4,0.57,0.0,0.1,0.0,8.2,14.3,0.573,4.8,6.3,0.76,3.1,6.6,9.7,1.9,0.4,1.6,2.1,3.2,21.2
1986,28.0,BOS,NBA,PF,68,62,2397,8.4,14.7,0.574,0.0,0.0,,8.4,14.7,0.574,4.9,6.3,0.776,2.6,5.7,8.3,2.7,0.4,2.0,2.2,2.9,21.7
1987,29.0,BOS,NBA,PF,77,77,3060,9.3,15.4,0.604,0.0,0.0,0.0,9.3,15.3,0.606,5.0,6.0,0.836,2.9,6.1,9.0,2.3,0.4,2.0,2.3,2.8,23.6
1988,30.0,BOS,NBA,PF,64,63,2390,8.3,13.7,0.604,0.0,0.0,,8.3,13.7,0.604,5.2,6.5,0.797,2.4,5.7,8.1,2.6,0.4,1.4,2.1,2.7,21.8
1989,31.0,BOS,NBA,PF,78,74,2876,8.3,15.2,0.546,0.0,0.1,0.0,8.3,15.1,0.548,5.5,6.7,0.818,2.8,5.2,8.0,2.2,0.3,1.2,2.5,2.8,22.0
1990,32.0,BOS,NBA,PF,82,25,2722,8.6,15.6,0.549,0.3,0.9,0.333,8.3,14.7,0.562,5.2,5.8,0.893,2.7,6.3,9.0,2.3,0.4,2.1,2.4,3.3,22.6
1991,33.0,BOS,NBA,PF,68,10,2067,8.8,15.9,0.553,0.3,0.6,0.405,8.5,15.2,0.559,4.0,4.8,0.829,2.5,5.8,8.4,2.2,0.4,2.5,2.4,3.4,21.8
1992,34.0,BOS,NBA,PF,56,1,1398,8.3,16.3,0.509,0.0,0.3,0.0,8.3,16.0,0.52,3.5,4.2,0.822,3.1,5.4,8.5,2.1,0.3,1.5,2.1,2.9,20.1
1993,35.0,BOS,NBA,PF,71,0,1656,6.5,14.1,0.459,0.0,0.4,0.111,6.4,13.7,0.469,3.6,4.2,0.841,2.1,5.7,7.8,1.6,0.3,1.3,2.0,2.7,16.6
