SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2020,22,ORL,Evan Fournier,27.0,66.0,2076.0,0.47,0.53,0.4,0.56,0.82,0.6,0.24,0.47,102.0,101.0,111.0,106.0,106.0,105.0,91.0,122.0,58.4,62.4
2020,22,ORL,Nikola Vucevic,29.0,62.0,1998.0,0.48,0.53,0.34,0.52,0.78,0.55,0.16,0.28,104.0,101.0,95.0,99.0,101.0,97.0,62.0,73.0,-8.6,-34.7
2020,22,ORL,Terrence Ross,28.0,69.0,1889.0,0.4,0.48,0.35,0.51,0.85,0.55,0.22,0.6,88.0,92.0,98.0,96.0,110.0,97.0,84.0,155.0,-35.8,-30.9
2020,22,ORL,Aaron Gordon,24.0,62.0,2017.0,0.44,0.49,0.31,0.48,0.67,0.52,0.29,0.31,95.0,94.0,86.0,92.0,87.0,91.0,112.0,80.0,-68.2,-83.6
2020,22,ORL,Markelle Fultz,21.0,72.0,1996.0,0.46,0.51,0.27,0.49,0.73,0.52,0.21,0.18,101.0,97.0,75.0,92.0,94.0,91.0,79.0,46.0,-62.5,-80.9
2020,22,ORL,D.J. Augustin,32.0,57.0,1420.0,0.4,0.44,0.35,0.48,0.89,0.55,0.39,0.44,87.0,84.0,97.0,90.0,115.0,98.0,151.0,114.0,-49.6,-11.6
2020,22,ORL,Jonathan Isaac,22.0,34.0,980.0,0.47,0.52,0.34,0.52,0.78,0.55,0.23,0.28,102.0,99.0,95.0,98.0,101.0,98.0,89.0,74.0,-7.1,-9.2
2020,22,ORL,Mo Bamba,21.0,62.0,878.0,0.46,0.53,0.35,0.53,0.67,0.54,0.16,0.37,100.0,101.0,97.0,100.0,87.0,96.0,62.0,97.0,-1.5,-13.9
2020,22,ORL,Michael Carter-Williams,28.0,45.0,833.0,0.43,0.48,0.29,0.47,0.83,0.54,0.36,0.29,93.0,92.0,82.0,89.0,108.0,95.0,140.0,75.0,-31.0,-17.9
2020,22,ORL,Wesley Iwundu,25.0,52.0,953.0,0.42,0.46,0.34,0.48,0.8,0.54,0.42,0.35,90.0,87.0,95.0,90.0,104.0,96.0,160.0,92.0,-24.4,-11.4
2020,22,ORL,Khem Birch,27.0,48.0,922.0,0.51,0.51,0.0,0.51,0.65,0.57,0.71,0.01,111.0,98.0,,97.0,85.0,100.0,271.0,2.0,-5.2,0.3
2020,22,ORL,James Ennis,29.0,20.0,489.0,0.45,0.6,0.29,0.52,0.84,0.57,0.28,0.47,98.0,115.0,80.0,98.0,108.0,100.0,107.0,123.0,-2.7,0.4
2020,22,ORL,Gary Clark,25.0,24.0,355.0,0.42,0.71,0.35,0.56,1.0,0.57,0.04,0.81,91.0,136.0,98.0,106.0,129.0,101.0,16.0,211.0,4.7,0.9
2020,22,ORL,Al-Farouq Aminu,29.0,18.0,380.0,0.29,0.32,0.25,0.34,0.66,0.4,0.34,0.42,63.0,61.0,70.0,65.0,85.0,70.0,130.0,109.0,-32.0,-33.5
2020,22,ORL,Melvin Frazier,23.0,19.0,126.0,0.44,0.39,0.5,0.56,0.5,0.56,0.12,0.47,96.0,74.0,140.0,106.0,65.0,99.0,45.0,123.0,2.0,-0.4
2020,22,ORL,B.J. Johnson,24.0,10.0,83.0,0.28,0.26,0.33,0.33,0.9,0.41,0.31,0.28,61.0,50.0,93.0,62.0,116.0,73.0,120.0,73.0,-12.8,-11.1
2020,22,ORL,Amile Jefferson,26.0,18.0,74.0,0.36,0.36,,0.36,0.36,0.37,1.0,0.0,78.0,68.0,,68.0,46.0,66.0,384.0,,-4.8,-7.8
2020,22,ORL,Vic Law,24.0,8.0,62.0,0.33,0.46,0.14,0.36,0.33,0.36,0.33,0.39,72.0,87.0,40.0,68.0,43.0,64.0,128.0,101.0,-6.0,-8.3
2020,22,ORL,Josh Magette,30.0,8.0,38.0,0.33,0.36,0.25,0.37,0.5,0.38,0.13,0.27,72.0,69.0,70.0,69.0,65.0,67.0,51.0,69.0,-4.9,-5.9
2020,22,ORL,Team,,,,0.44,0.5,0.34,0.5,0.77,0.54,0.26,0.36,97.0,95.0,96.0,96.0,100.0,96.0,99.0,93.0,-294.0,-298.5
2020,22,ORL,League Average,,,,0.46,0.52,0.36,0.53,0.77,0.56,0.26,0.38,,,,,,,,,,
