Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
3046,Paul Watson,"December 30, 1994",34.0,0.0,217.0,29.0,67.0,0.43,16.0,36.0,0.44,13.0,31.0,0.42,0.55,14.0,18.0,0.78,5.0,38.0,43.0,18.0,8.0,4.0,7.0,17.0,88.0,0
