SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2003,15,MEM,Pau Gasol,22.0,82.0,2948.0,0.51,0.51,0.1,0.51,0.74,0.57,0.51,0.01,115.0,111.0,29.0,108.0,97.0,110.0,167.0,5.0,81.3,137.6
2003,15,MEM,Jason Williams,27.0,76.0,2407.0,0.39,0.42,0.35,0.47,0.84,0.5,0.15,0.47,88.0,90.0,101.0,99.0,111.0,97.0,50.0,259.0,-5.1,-33.1
2003,15,MEM,Lorenzen Wright,27.0,70.0,1982.0,0.45,0.46,0.0,0.45,0.66,0.49,0.31,0.01,103.0,99.0,,96.0,87.0,94.0,103.0,4.0,-28.6,-48.6
2003,15,MEM,Shane Battier,24.0,78.0,2383.0,0.48,0.54,0.4,0.56,0.83,0.6,0.26,0.38,109.0,116.0,114.0,118.0,109.0,115.0,84.0,209.0,96.7,98.7
2003,15,MEM,Wesley Person,31.0,66.0,1941.0,0.46,0.47,0.43,0.54,0.81,0.56,0.16,0.38,103.0,102.0,124.0,114.0,107.0,109.0,53.0,212.0,78.4,58.4
2003,15,MEM,Stromile Swift,23.0,67.0,1478.0,0.48,0.48,0.0,0.48,0.72,0.54,0.5,0.0,109.0,104.0,,101.0,95.0,104.0,166.0,2.0,6.5,27.1
2003,15,MEM,Drew Gooden,21.0,51.0,1329.0,0.44,0.46,0.3,0.46,0.7,0.49,0.23,0.08,100.0,98.0,87.0,96.0,92.0,94.0,76.0,44.0,-21.9,-42.6
2003,15,MEM,Gordan Giriček,25.0,49.0,1187.0,0.43,0.46,0.35,0.48,0.82,0.52,0.22,0.27,98.0,100.0,101.0,102.0,109.0,100.0,74.0,150.0,7.0,2.6
2003,15,MEM,Mike Batiste,25.0,75.0,1248.0,0.42,0.46,0.22,0.44,0.78,0.48,0.19,0.17,95.0,100.0,64.0,93.0,103.0,92.0,62.0,95.0,-30.6,-44.3
2003,15,MEM,Earl Watson,23.0,79.0,1366.0,0.44,0.46,0.34,0.47,0.72,0.5,0.22,0.23,98.0,100.0,97.0,100.0,95.0,97.0,73.0,128.0,0.4,-12.4
2003,15,MEM,Brevin Knight,27.0,55.0,928.0,0.42,0.43,0.25,0.43,0.54,0.44,0.16,0.04,96.0,93.0,72.0,91.0,71.0,85.0,54.0,19.0,-20.1,-37.7
2003,15,MEM,Mike Miller,22.0,16.0,360.0,0.51,0.51,0.5,0.58,0.81,0.61,0.24,0.29,115.0,111.0,143.0,123.0,106.0,118.0,79.0,160.0,32.9,31.7
2003,15,MEM,Ryan Humphrey,23.0,13.0,122.0,0.34,0.34,,0.34,0.46,0.36,0.31,0.0,78.0,74.0,,72.0,60.0,70.0,104.0,,-9.2,-12.4
2003,15,MEM,Michael Dickerson,27.0,6.0,87.0,0.42,0.46,0.36,0.5,1.0,0.55,0.21,0.46,94.0,100.0,104.0,106.0,132.0,107.0,69.0,252.0,1.3,1.8
2003,15,MEM,Robert Archibald,22.0,12.0,72.0,0.3,0.3,,0.3,0.39,0.34,0.9,0.0,68.0,65.0,,63.0,51.0,66.0,298.0,,-7.0,-10.0
2003,15,MEM,Cezary Trybanski,23.0,15.0,86.0,0.25,0.25,,0.25,0.4,0.29,0.5,0.0,57.0,54.0,,53.0,53.0,55.0,165.0,,-9.0,-11.3
2003,15,MEM,Chris Owens,23.0,1.0,6.0,0.67,0.67,,0.67,,0.67,0.0,0.0,151.0,144.0,,141.0,,128.0,,,1.2,0.9
2003,15,MEM,Team,,,,0.45,0.48,0.36,0.49,0.74,0.53,0.3,0.19,103.0,103.0,104.0,103.0,97.0,102.0,99.0,106.0,165.5,126.8
2003,15,MEM,League Average,,,,0.44,0.46,0.35,0.47,0.76,0.52,0.3,0.18,,,,,,,,,,
