Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2003,26,SAC,Sacramento Kings,Chris Webber,29.0,67.0,2622.0,0.46,0.46,0.24,0.46,0.61,0.48,0.25,0.02,104.0,100.0,68.0,98.0,80.0,93.0,82.0,8.0,-31.1,-108.3
2003,26,SAC,Sacramento Kings,Peja Stojakovic,25.0,72.0,2450.0,0.48,0.55,0.38,0.56,0.88,0.6,0.26,0.39,109.0,118.0,109.0,117.0,115.0,116.0,84.0,216.0,169.0,185.3
2003,26,SAC,Sacramento Kings,Bobby Jackson,29.0,59.0,1676.0,0.46,0.5,0.38,0.52,0.85,0.56,0.2,0.32,105.0,109.0,108.0,111.0,112.0,108.0,67.0,177.0,75.2,66.6
2003,26,SAC,Sacramento Kings,Mike Bibby,24.0,55.0,1835.0,0.47,0.48,0.41,0.51,0.86,0.56,0.27,0.2,106.0,105.0,117.0,108.0,114.0,108.0,88.0,108.0,50.6,62.4
2003,26,SAC,Sacramento Kings,Vlade Divac,34.0,80.0,2384.0,0.47,0.48,0.24,0.47,0.71,0.52,0.38,0.04,105.0,103.0,69.0,99.0,94.0,100.0,127.0,21.0,-4.8,-0.1
2003,26,SAC,Sacramento Kings,Doug Christie,32.0,80.0,2710.0,0.48,0.52,0.4,0.55,0.81,0.59,0.31,0.33,108.0,113.0,113.0,115.0,107.0,114.0,103.0,183.0,79.1,89.9
2003,26,SAC,Sacramento Kings,Keon Clark,27.0,80.0,1780.0,0.5,0.51,0.0,0.5,0.66,0.53,0.28,0.01,113.0,109.0,,106.0,87.0,102.0,94.0,5.0,24.6,9.0
2003,26,SAC,Sacramento Kings,Jim Jackson,32.0,63.0,1309.0,0.44,0.44,0.45,0.48,0.86,0.5,0.12,0.15,100.0,95.0,129.0,100.0,113.0,96.0,39.0,85.0,2.1,-18.0
2003,26,SAC,Sacramento Kings,Hedo Turkoglu,23.0,67.0,1175.0,0.42,0.43,0.37,0.46,0.8,0.51,0.28,0.2,95.0,94.0,106.0,97.0,106.0,98.0,93.0,110.0,-11.6,-9.4
2003,26,SAC,Sacramento Kings,Damon Jones,26.0,49.0,709.0,0.38,0.4,0.36,0.49,0.74,0.5,0.13,0.58,86.0,87.0,104.0,102.0,98.0,97.0,43.0,317.0,5.0,-6.5
2003,26,SAC,Sacramento Kings,Gerald Wallace,20.0,47.0,571.0,0.49,0.5,0.25,0.5,0.53,0.51,0.4,0.02,111.0,107.0,72.0,104.0,70.0,98.0,134.0,12.0,7.6,-3.9
2003,26,SAC,Sacramento Kings,Scot Pollard,27.0,23.0,325.0,0.46,0.46,,0.46,0.6,0.5,0.44,0.0,104.0,99.0,,97.0,80.0,96.0,144.0,,-2.5,-4.7
2003,26,SAC,Sacramento Kings,Lawrence Funderburke,32.0,27.0,229.0,0.44,0.44,,0.44,0.59,0.47,0.24,0.0,101.0,96.0,,94.0,78.0,90.0,78.0,,-4.2,-8.6
2003,26,SAC,Sacramento Kings,Mateen Cleaves,25.0,12.0,55.0,0.26,0.23,1.0,0.28,0.75,0.32,0.17,0.04,59.0,49.0,286.0,60.0,99.0,62.0,58.0,24.0,-8.8,-9.7
2003,26,SAC,Sacramento Kings,Team,,,,0.46,0.48,0.38,0.5,0.75,0.54,0.26,0.18,105.0,104.0,109.0,105.0,98.0,103.0,87.0,101.0,350.1,244.1
2003,26,SAC,Sacramento Kings,League Average,,,,0.44,0.46,0.35,0.47,0.76,0.52,0.3,0.18,,,,,,,,,,
