Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2003,3,NJN,New Jersey Nets,Jason Kidd,29.0,80.0,2989.0,0.41,0.44,0.34,0.46,0.84,0.53,0.32,0.3,94.0,96.0,97.0,98.0,111.0,101.0,107.0,164.0,-23.0,18.7
2003,3,NJN,New Jersey Nets,Kenyon Martin,25.0,77.0,2628.0,0.47,0.48,0.21,0.48,0.65,0.51,0.36,0.04,106.0,104.0,60.0,100.0,86.0,98.0,120.0,22.0,1.5,-20.0
2003,3,NJN,New Jersey Nets,Richard Jefferson,22.0,80.0,2879.0,0.5,0.51,0.25,0.5,0.74,0.56,0.48,0.03,113.0,110.0,72.0,106.0,98.0,108.0,158.0,14.0,54.6,96.5
2003,3,NJN,New Jersey Nets,Kerry Kittles,28.0,65.0,1951.0,0.47,0.52,0.36,0.52,0.78,0.55,0.19,0.31,106.0,112.0,102.0,110.0,104.0,106.0,63.0,169.0,68.1,47.8
2003,3,NJN,New Jersey Nets,Lucious Harris,32.0,77.0,1973.0,0.41,0.43,0.35,0.45,0.8,0.49,0.26,0.19,93.0,93.0,99.0,94.0,106.0,95.0,87.0,104.0,-40.3,-40.3
2003,3,NJN,New Jersey Nets,Aaron Williams,31.0,81.0,1597.0,0.45,0.45,0.0,0.45,0.78,0.5,0.3,0.0,103.0,98.0,,96.0,104.0,97.0,98.0,1.0,-18.1,-15.4
2003,3,NJN,New Jersey Nets,Rodney Rogers,31.0,68.0,1303.0,0.4,0.43,0.33,0.45,0.76,0.48,0.2,0.29,91.0,93.0,95.0,95.0,100.0,93.0,65.0,160.0,-21.2,-35.7
2003,3,NJN,New Jersey Nets,Jason Collins,24.0,81.0,1900.0,0.41,0.42,0.0,0.41,0.76,0.52,0.7,0.01,94.0,91.0,,87.0,101.0,100.0,231.0,7.0,-40.3,1.1
2003,3,NJN,New Jersey Nets,Anthony Johnson,28.0,66.0,842.0,0.45,0.46,0.37,0.47,0.69,0.51,0.32,0.15,101.0,99.0,106.0,100.0,91.0,99.0,106.0,83.0,0.1,-3.8
2003,3,NJN,New Jersey Nets,Brian Scalabrine,24.0,59.0,724.0,0.4,0.42,0.36,0.44,0.83,0.49,0.21,0.23,91.0,90.0,103.0,94.0,110.0,94.0,70.0,127.0,-10.2,-12.0
2003,3,NJN,New Jersey Nets,Dikembe Mutombo,36.0,24.0,514.0,0.37,0.37,,0.37,0.73,0.44,0.42,0.0,85.0,81.0,,79.0,96.0,86.0,139.0,,-26.2,-23.2
2003,3,NJN,New Jersey Nets,Tamar Slay,22.0,36.0,274.0,0.38,0.41,0.28,0.41,0.7,0.43,0.1,0.24,86.0,89.0,80.0,87.0,92.0,82.0,32.0,134.0,-12.6,-19.6
2003,3,NJN,New Jersey Nets,Brandon Armstrong,22.0,17.0,69.0,0.33,0.38,0.17,0.35,0.83,0.4,0.22,0.22,75.0,82.0,48.0,74.0,110.0,78.0,73.0,122.0,-6.6,-6.8
2003,3,NJN,New Jersey Nets,Chris Childs,35.0,12.0,106.0,0.3,0.36,0.17,0.32,0.67,0.35,0.15,0.3,68.0,77.0,48.0,69.0,88.0,68.0,50.0,165.0,-6.0,-7.1
2003,3,NJN,New Jersey Nets,Donny Marshall,30.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.33,,,,,,,,183.0,-2.8,-3.1
2003,3,NJN,New Jersey Nets,Team,,,,0.44,0.46,0.33,0.47,0.76,0.52,0.33,0.16,100.0,100.0,95.0,99.0,100.0,100.0,110.0,87.0,-83.0,-23.1
2003,3,NJN,New Jersey Nets,League Average,,,,0.44,0.46,0.35,0.47,0.76,0.52,0.3,0.18,,,,,,,,,,
