Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,31,1588,TOT,Total After Trade,Rich Kelley,"March 23, 1953",26.0,NBA,C,80.0,,1839.0,229.0,484.0,0.47,0.0,3.0,0.0,229.0,481.0,0.48,0.47,244.0,310.0,0.79,200.0,315.0,515.0,178.0,78.0,96.0,198.0,273.0,702.0,0.0
1980,3,1588,NJN,New Jersey Nets,Rich Kelley,"March 23, 1953",26.0,NBA,C,57.0,,1466.0,186.0,399.0,0.47,0.0,3.0,0.0,186.0,396.0,0.47,0.47,197.0,250.0,0.79,156.0,241.0,397.0,128.0,50.0,79.0,152.0,215.0,569.0,0.0
1980,24,1588,PHO,Phoenix Suns,Rich Kelley,"March 23, 1953",26.0,NBA,C,23.0,,373.0,43.0,85.0,0.51,0.0,0.0,,43.0,85.0,0.51,0.51,47.0,60.0,0.78,44.0,74.0,118.0,50.0,28.0,17.0,46.0,58.0,133.0,0.0
1981,24,1588,PHO,Phoenix Suns,Rich Kelley,"March 23, 1953",27.0,NBA,C,81.0,,1686.0,196.0,387.0,0.51,0.0,2.0,0.0,196.0,385.0,0.51,0.51,175.0,231.0,0.76,131.0,310.0,441.0,282.0,79.0,63.0,209.0,210.0,567.0,0.0
1982,24,1588,PHO,Phoenix Suns,Rich Kelley,"March 23, 1953",28.0,NBA,C,81.0,39.0,1892.0,236.0,505.0,0.47,0.0,1.0,0.0,236.0,504.0,0.47,0.47,167.0,223.0,0.75,168.0,329.0,497.0,293.0,64.0,71.0,244.0,292.0,639.0,2.0
1983,31,1588,TOT,Total After Trade,Rich Kelley,"March 23, 1953",29.0,NBA,C,70.0,23.0,1345.0,130.0,293.0,0.44,0.0,0.0,,130.0,293.0,0.44,0.44,142.0,175.0,0.81,131.0,273.0,404.0,138.0,54.0,39.0,118.0,221.0,402.0,0.0
1983,8,1588,DEN,Denver Nuggets,Rich Kelley,"March 23, 1953",29.0,NBA,C,38.0,0.0,565.0,59.0,141.0,0.42,0.0,0.0,,59.0,141.0,0.42,0.42,55.0,70.0,0.79,61.0,111.0,172.0,59.0,21.0,18.0,53.0,115.0,173.0,0.0
1983,29,1588,UTA,Utah Jazz,Rich Kelley,"March 23, 1953",29.0,NBA,C,32.0,23.0,780.0,71.0,152.0,0.47,0.0,0.0,,71.0,152.0,0.47,0.47,87.0,105.0,0.83,70.0,162.0,232.0,79.0,33.0,21.0,65.0,106.0,229.0,0.0
1984,29,1588,UTA,Utah Jazz,Rich Kelley,"March 23, 1953",30.0,NBA,C,75.0,30.0,1674.0,132.0,264.0,0.5,0.0,0.0,,132.0,264.0,0.5,0.5,124.0,162.0,0.76,140.0,350.0,490.0,157.0,55.0,29.0,148.0,273.0,388.0,0.0
1985,29,1588,UTA,Utah Jazz,Rich Kelley,"March 23, 1953",31.0,NBA,C,77.0,34.0,1276.0,103.0,216.0,0.48,0.0,2.0,0.0,103.0,214.0,0.48,0.48,84.0,112.0,0.75,118.0,232.0,350.0,120.0,42.0,30.0,124.0,227.0,290.0,0.0
1986,26,1588,SAC,Sacramento Kings,Rich Kelley,"March 23, 1953",32.0,NBA,C,37.0,0.0,324.0,28.0,49.0,0.57,0.0,2.0,0.0,28.0,47.0,0.6,0.57,18.0,22.0,0.82,29.0,52.0,81.0,43.0,10.0,3.0,22.0,62.0,74.0,0.0
