Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,23.0,DEN,NBA,C,24.0,1.0,262.0,5.1,15.0,0.338,0.0,0.8,0.0,5.1,14.2,0.357,4.5,5.7,0.786,7.7,7.7,15.4,1.4,1.4,5.7,2.6,7.1,14.6,,96.0,103.0
2003,24.0,DEN,NBA,C,59.0,3.0,907.0,6.6,16.6,0.4,0.0,0.1,0.0,6.6,16.5,0.401,4.5,8.1,0.55,6.3,9.6,15.9,1.9,1.7,3.5,3.5,5.2,17.7,,91.0,97.0
2004,25.0,DEN,NBA,PF,71.0,0.0,1029.0,4.5,10.1,0.443,0.0,0.0,0.0,4.5,10.1,0.446,3.1,5.3,0.589,4.4,10.4,14.9,1.7,1.7,5.7,2.4,5.9,12.1,,100.0,96.0
2005,26.0,NOH,NBA,C,67.0,2.0,1430.0,7.3,13.7,0.534,0.0,0.1,0.0,7.3,13.6,0.538,5.0,7.3,0.689,5.3,10.5,15.7,2.7,0.5,3.8,2.5,5.5,19.7,,116.0,104.0
2006,27.0,NOK,NBA,C,32.0,2.0,570.0,5.3,9.3,0.571,0.0,0.0,,5.3,9.3,0.571,4.6,9.8,0.476,5.8,8.9,14.7,0.6,0.8,3.9,2.5,8.0,15.2,,109.0,104.0
2008,29.0,NOH,NBA,C,5.0,0.0,34.0,3.1,11.0,0.286,0.0,0.0,,3.1,11.0,0.286,3.1,6.3,0.5,3.1,11.0,14.1,0.0,0.0,6.3,1.6,9.4,9.4,,78.0,101.0
2009,30.0,DEN,NBA,C,71.0,1.0,1460.0,5.6,10.2,0.548,0.1,0.3,0.2,5.5,9.8,0.56,4.5,6.3,0.718,5.7,9.7,15.4,1.1,1.4,6.1,2.4,6.1,15.8,,120.0,101.0
2010,31.0,DEN,NBA,PF,76.0,0.0,1695.0,4.2,7.5,0.566,0.0,0.1,0.0,4.2,7.4,0.573,4.9,7.1,0.695,4.4,10.0,14.4,1.0,1.3,4.3,1.8,5.1,13.4,,126.0,103.0
2011,32.0,DEN,NBA,C,45.0,0.0,732.0,5.6,9.4,0.599,0.0,0.1,0.0,5.6,9.3,0.603,5.9,9.3,0.637,5.1,9.9,15.0,1.4,1.6,4.0,1.7,5.4,17.2,,129.0,102.0
2012,33.0,DEN,NBA,C,32.0,1.0,486.0,6.2,11.3,0.546,0.0,0.0,,6.2,11.3,0.546,5.2,8.6,0.61,5.0,10.5,15.5,0.6,2.0,4.8,1.8,5.5,17.6,,119.0,99.0
2013,34.0,MIA,NBA,C,42.0,0.0,624.0,6.0,10.4,0.577,0.2,0.3,0.667,5.9,10.2,0.575,5.3,7.9,0.677,4.8,9.8,14.6,1.4,1.4,3.7,2.0,7.6,17.6,,125.0,100.0
2014,35.0,MIA,NBA,C,72.0,0.0,1396.0,6.7,10.4,0.644,0.1,0.5,0.25,6.6,9.9,0.662,4.5,6.4,0.71,4.9,9.4,14.3,0.7,1.2,3.7,2.0,6.1,18.0,,130.0,102.0
2015,36.0,MIA,NBA,C,60.0,20.0,1132.0,5.6,9.7,0.58,0.2,0.6,0.308,5.4,9.0,0.598,3.5,5.3,0.667,3.5,10.4,13.9,2.0,1.2,2.8,1.9,4.1,14.9,,121.0,103.0
2016,37.0,TOT,NBA,C,27.0,15.0,402.0,4.9,9.2,0.528,0.5,1.8,0.286,4.4,7.4,0.586,3.2,4.6,0.694,4.6,7.9,12.5,1.5,1.9,1.7,1.2,3.7,13.4,,127.0,106.0
2016,37.0,MIA,NBA,C,7.0,1.0,36.0,5.7,14.2,0.4,2.8,7.1,0.4,2.8,7.1,0.4,4.3,5.7,0.75,4.3,8.5,12.8,4.3,1.4,4.3,2.8,5.7,18.5,,113.0,100.0
2016,37.0,MEM,NBA,C,20.0,14.0,366.0,4.8,8.7,0.548,0.3,1.3,0.222,4.5,7.5,0.604,3.1,4.5,0.688,4.6,7.9,12.5,1.3,2.0,1.4,1.0,3.5,12.9,,129.0,106.0
2017,38.0,CLE,NBA,C,12.0,0.0,114.0,3.9,9.6,0.409,0.0,1.3,0.0,3.9,8.3,0.474,4.4,6.1,0.714,3.9,9.6,13.6,2.2,2.2,3.1,2.2,8.8,12.3,,107.0,104.0
