Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,8,863,DEN,Denver Nuggets,Alex English,31,14,14,536,10.9,20.4,0.54,0.0,0.1,0.0,10.9,20.4,0.54,6.5,7.3,0.89,2.4,3.8,6.2,4.2,1.1,0.3,2.0,2.7,28.4
1985,8,1177,DEN,Denver Nuggets,Bill Hanzlik,27,15,0,310,5.2,10.7,0.49,0.0,0.1,0.0,5.2,10.6,0.5,3.5,4.8,0.73,2.8,2.6,5.3,3.8,1.6,0.7,2.6,6.6,13.9
1985,8,2115,DEN,Denver Nuggets,Calvin Natt,28,15,15,508,9.3,16.9,0.55,0.0,0.0,,9.3,16.9,0.55,5.1,6.3,0.81,2.2,4.8,7.0,4.0,0.6,0.4,2.2,2.5,23.7
1985,8,1388,DEN,Denver Nuggets,Dan Issel,36,15,4,325,8.1,17.6,0.46,0.1,0.1,1.0,8.0,17.5,0.46,4.3,5.3,0.81,1.6,4.4,6.0,3.0,1.3,0.6,1.4,4.0,20.6
1985,8,2568,DEN,Denver Nuggets,Danny Schayes,25,9,0,118,3.4,7.9,0.42,0.0,0.0,,3.4,7.9,0.42,4.3,6.1,0.7,2.4,6.7,9.2,3.7,0.9,1.2,1.5,6.7,11.0
1985,8,2923,DEN,Denver Nuggets,Elston Turner,25,15,4,358,5.0,10.3,0.49,0.2,0.2,1.0,4.8,10.1,0.48,1.2,1.9,0.63,3.0,4.3,7.3,4.6,1.7,0.1,2.6,4.2,11.5
1985,8,1740,DEN,Denver Nuggets,Fat Lever,24,11,8,342,5.2,12.8,0.4,0.0,0.2,0.0,5.2,12.6,0.41,5.1,6.6,0.76,2.4,5.1,7.5,9.8,2.7,0.2,3.6,3.5,15.4
1985,8,1646,DEN,Denver Nuggets,Joe Kopicki,24,7,0,32,6.8,18.0,0.38,0.0,0.0,,6.8,18.0,0.38,10.1,19.1,0.53,2.3,12.4,14.6,3.4,1.1,1.1,1.1,5.6,23.6
1985,8,879,DEN,Denver Nuggets,Mike Evans,29,15,0,281,7.9,18.3,0.43,2.2,6.5,0.33,5.8,11.8,0.49,1.8,2.2,0.82,0.4,3.7,4.1,5.9,1.7,0.4,4.6,5.0,19.9
1985,8,804,DEN,Denver Nuggets,T.R. Dunn,29,15,15,371,2.6,6.3,0.42,0.0,0.0,,2.6,6.3,0.42,1.4,1.8,0.74,2.6,3.2,5.8,3.3,2.3,0.3,1.0,4.4,6.6
1985,8,604,DEN,Denver Nuggets,Wayne Cooper,28,15,12,321,7.5,16.0,0.47,0.0,0.0,,7.5,16.0,0.47,3.4,4.5,0.75,3.8,6.6,10.4,2.2,0.9,4.0,2.1,5.8,18.4
1985,8,3098,DEN,Denver Nuggets,Willie White,22,10,3,123,7.9,16.7,0.47,0.6,0.9,0.67,7.3,15.8,0.46,2.0,3.5,0.58,2.6,2.3,5.0,5.0,1.5,0.0,4.7,1.8,18.4
