Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2013,3,BRK,Brooklyn Nets,Joe Johnson,31,72,72,36.7,6.2,14.6,0.42,2.1,5.5,0.38,4.1,9.1,0.45,0.49,1.8,2.2,0.82,0.7,2.3,3.0,3.5,0.7,0.2,1.7,1.4,16.3
2013,3,BRK,Brooklyn Nets,Deron Williams,28,78,78,36.4,6.3,14.4,0.44,2.2,5.7,0.38,4.2,8.7,0.48,0.52,4.1,4.7,0.86,0.4,2.6,3.0,7.7,1.0,0.4,2.8,2.5,18.9
2013,3,BRK,Brooklyn Nets,Brook Lopez,24,74,74,30.4,7.7,14.8,0.52,0.0,0.0,0.0,7.7,14.8,0.52,0.52,4.0,5.3,0.76,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4
2013,3,BRK,Brooklyn Nets,Gerald Wallace,30,69,68,30.1,2.6,6.6,0.4,0.7,2.4,0.28,2.0,4.3,0.46,0.45,1.8,2.8,0.64,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7,7.7
2013,3,BRK,Brooklyn Nets,Reggie Evans,32,80,56,24.6,1.6,3.3,0.48,0.0,0.0,,1.6,3.3,0.48,0.48,1.4,2.8,0.51,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5
2013,3,BRK,Brooklyn Nets,Keith Bogans,32,74,23,19.0,1.5,3.8,0.38,1.1,3.3,0.34,0.3,0.5,0.62,0.53,0.1,0.2,0.65,0.2,1.4,1.6,1.0,0.4,0.1,0.7,1.5,4.2
2013,3,BRK,Brooklyn Nets,C.J. Watson,28,80,8,19.0,2.4,5.7,0.42,1.1,2.7,0.41,1.3,3.1,0.42,0.51,0.9,1.1,0.78,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8
2013,3,BRK,Brooklyn Nets,Andray Blatche,26,82,8,19.0,4.2,8.2,0.51,0.0,0.3,0.14,4.2,8.0,0.52,0.51,1.8,2.6,0.68,2.0,3.1,5.1,1.0,1.0,0.7,1.5,2.0,10.3
2013,3,BRK,Brooklyn Nets,Kris Humphries,27,65,21,18.3,2.1,4.8,0.45,0.0,0.0,0.0,2.1,4.7,0.45,0.45,1.5,1.9,0.79,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8
2013,3,BRK,Brooklyn Nets,Jerry Stackhouse,38,37,0,14.7,1.8,4.6,0.38,0.8,2.4,0.34,1.0,2.2,0.43,0.47,0.5,0.6,0.87,0.1,0.8,0.9,0.9,0.2,0.1,0.6,0.8,4.9
2013,3,BRK,Brooklyn Nets,MarShon Brooks,24,73,2,12.5,2.1,4.6,0.46,0.2,0.8,0.27,1.9,3.8,0.5,0.48,0.9,1.3,0.73,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3,5.4
2013,3,BRK,Brooklyn Nets,Mirza Teletovic,27,53,0,9.4,1.3,3.5,0.38,0.7,2.0,0.34,0.6,1.5,0.44,0.48,0.2,0.2,0.82,0.6,1.2,1.8,0.4,0.2,0.2,0.4,1.0,3.5
2013,3,BRK,Brooklyn Nets,Kris Joseph,24,4,0,7.5,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.8,0.0,0.0,0.3,0.5
2013,3,BRK,Brooklyn Nets,Josh Childress,29,14,0,7.1,0.4,1.5,0.29,0.1,0.2,0.33,0.4,1.3,0.28,0.31,0.1,0.1,0.5,0.4,0.6,1.1,0.4,0.1,0.1,0.0,0.2,1.0
2013,3,BRK,Brooklyn Nets,Tyshawn Taylor,22,38,0,5.8,0.8,2.3,0.37,0.2,0.3,0.46,0.7,1.9,0.35,0.4,0.4,0.7,0.56,0.1,0.4,0.5,0.6,0.3,0.0,0.7,0.7,2.2
2013,3,BRK,Brooklyn Nets,Tornike Shengelia,21,19,0,4.9,0.5,1.2,0.44,0.1,0.1,0.5,0.5,1.1,0.43,0.46,0.5,0.8,0.56,0.5,0.7,1.2,0.2,0.2,0.1,0.6,0.6,1.6
2013,3,BRK,Brooklyn Nets,Damion James,25,2,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
