SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2013,15,MEM,Rudy Gay,26,42,42,36.7,6.7,16.4,0.41,1.0,3.1,0.31,5.7,13.3,0.43,0.44,2.9,3.7,0.78,1.3,4.6,5.9,2.6,1.3,0.7,2.5,2.1,17.2
2013,15,MEM,Marc Gasol,28,80,80,35.0,5.4,10.9,0.49,0.0,0.2,0.07,5.4,10.7,0.5,0.49,3.4,4.0,0.85,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,14.1
2013,15,MEM,Mike Conley,25,80,80,34.5,5.2,11.8,0.44,1.3,3.7,0.36,3.9,8.1,0.48,0.5,2.9,3.5,0.83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6
2013,15,MEM,Zach Randolph,31,76,75,34.3,6.2,13.5,0.46,0.0,0.3,0.09,6.2,13.2,0.47,0.46,3.0,3.9,0.75,4.1,7.2,11.2,1.4,0.8,0.4,2.0,2.4,15.4
2013,15,MEM,Tayshaun Prince,32,37,36,31.7,3.9,9.1,0.43,0.4,1.1,0.37,3.5,8.0,0.44,0.45,0.6,1.0,0.6,0.8,3.4,4.2,2.3,0.7,0.3,0.9,1.1,8.8
2013,15,MEM,Tony Allen,31,79,79,26.7,3.6,8.1,0.44,0.0,0.3,0.12,3.6,7.8,0.46,0.45,1.7,2.4,0.72,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9
2013,15,MEM,Jerryd Bayless,24,80,4,22.1,3.3,7.8,0.42,0.9,2.5,0.35,2.4,5.3,0.45,0.48,1.3,1.5,0.84,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,8.7
2013,15,MEM,Quincy Pondexter,24,59,1,21.1,2.2,5.1,0.43,1.0,2.6,0.4,1.2,2.5,0.46,0.53,1.0,1.3,0.79,0.7,1.5,2.2,1.0,0.6,0.1,0.7,1.6,6.4
2013,15,MEM,Wayne Ellington,25,40,4,16.9,2.0,5.0,0.41,1.0,2.4,0.42,1.0,2.6,0.39,0.51,0.4,0.4,0.94,0.1,1.2,1.3,1.1,0.4,0.0,0.6,1.0,5.5
2013,15,MEM,Darrell Arthur,24,59,3,16.4,2.7,6.1,0.45,0.1,0.3,0.28,2.7,5.8,0.46,0.46,0.6,0.8,0.72,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1,6.1
2013,15,MEM,Ed Davis,23,36,4,15.1,2.1,4.0,0.52,0.0,0.0,,2.1,4.0,0.52,0.52,1.0,1.8,0.57,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1
2013,15,MEM,Marreese Speights,25,40,2,14.5,2.7,6.2,0.43,0.1,0.1,0.4,2.6,6.1,0.43,0.43,1.2,1.7,0.72,1.9,2.8,4.7,0.5,0.3,0.7,0.9,2.2,6.6
2013,15,MEM,Chris Johnson,22,8,0,12.8,1.4,3.1,0.44,0.8,2.3,0.33,0.6,0.9,0.71,0.56,0.1,0.3,0.5,0.6,0.8,1.4,0.3,0.5,0.0,0.4,0.6,3.6
2013,15,MEM,Keyon Dooling,32,7,0,11.7,1.4,3.0,0.48,0.7,1.7,0.42,0.7,1.3,0.56,0.6,0.9,1.0,0.86,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,4.4
2013,15,MEM,Austin Daye,24,31,0,10.6,1.5,3.6,0.42,0.6,1.9,0.34,0.9,1.7,0.51,0.51,0.4,0.5,0.69,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,4.0
2013,15,MEM,Tony Wroten,19,35,0,7.8,0.9,2.5,0.38,0.1,0.5,0.25,0.8,2.0,0.41,0.41,0.6,0.8,0.72,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,2.6
2013,15,MEM,Hamed Haddadi,27,13,0,6.7,0.5,1.6,0.33,0.0,0.0,,0.5,1.6,0.33,0.33,0.1,0.2,0.5,0.8,1.1,1.8,0.3,0.1,0.5,0.3,1.2,1.2
2013,15,MEM,Josh Selby,21,10,0,5.9,0.6,2.2,0.27,0.1,0.6,0.17,0.5,1.6,0.31,0.3,0.7,1.1,0.64,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,2.0
2013,15,MEM,Jon Leuer,23,19,0,5.1,0.8,1.3,0.62,0.0,0.0,,0.8,1.3,0.62,0.62,0.2,0.4,0.57,0.4,0.8,1.3,0.2,0.2,0.0,0.2,0.5,1.8
2013,15,MEM,Dexter Pittman,24,7,0,2.9,0.1,0.9,0.17,0.0,0.0,,0.1,0.9,0.17,0.17,0.0,0.4,0.0,0.4,0.3,0.7,0.0,0.0,0.0,0.1,0.6,0.3
