SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2013,23,PHI,Jrue Holiday,22,78,78,37.5,7.1,16.5,0.43,1.2,3.2,0.37,5.9,13.3,0.45,0.47,2.3,3.1,0.75,1.1,3.1,4.2,8.0,1.6,0.4,3.7,2.2,17.7
2013,23,PHI,Evan Turner,24,82,82,35.3,5.4,12.8,0.42,0.7,1.9,0.36,4.7,10.9,0.43,0.45,1.9,2.5,0.74,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,13.3
2013,23,PHI,Thaddeus Young,24,76,76,34.6,6.7,12.6,0.53,0.0,0.1,0.12,6.7,12.5,0.54,0.53,1.4,2.5,0.57,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8
2013,23,PHI,Jason Richardson,32,33,33,28.4,4.1,10.2,0.4,1.7,5.1,0.34,2.4,5.1,0.46,0.49,0.6,1.0,0.61,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,10.5
2013,23,PHI,Spencer Hawes,24,82,40,27.2,4.6,9.9,0.46,0.4,1.1,0.36,4.2,8.8,0.48,0.48,1.5,1.9,0.78,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0
2013,23,PHI,Nick Young,27,59,17,23.9,3.8,9.2,0.41,1.3,3.6,0.36,2.5,5.6,0.45,0.48,1.8,2.2,0.82,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6
2013,23,PHI,Dorell Wright,27,79,8,22.6,3.0,7.6,0.4,1.7,4.6,0.37,1.3,3.0,0.43,0.51,1.5,1.8,0.85,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2
2013,23,PHI,Lavoy Allen,23,79,37,21.1,2.6,5.7,0.45,0.0,0.0,0.0,2.6,5.7,0.46,0.45,0.5,0.8,0.72,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8
2013,23,PHI,Damien Wilkins,33,61,21,18.0,2.4,5.2,0.46,0.3,0.8,0.33,2.1,4.3,0.48,0.49,1.3,1.8,0.74,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4
2013,23,PHI,Justin Holiday,23,9,0,15.8,1.8,5.3,0.33,0.4,1.8,0.25,1.3,3.6,0.38,0.38,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
2013,23,PHI,Jeremy Pargo,26,14,0,14.9,1.7,4.5,0.38,0.5,1.2,0.41,1.2,3.3,0.37,0.44,1.0,1.5,0.67,0.1,1.1,1.2,2.0,0.1,0.0,0.9,1.0,4.9
2013,23,PHI,Royal Ivey,31,53,5,13.2,1.2,2.7,0.43,0.7,1.7,0.42,0.5,1.1,0.45,0.56,0.2,0.3,0.56,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2
2013,23,PHI,Charles Jenkins,23,12,1,12.5,1.2,3.2,0.37,0.0,0.0,,1.2,3.2,0.37,0.37,0.2,0.3,0.5,0.3,0.7,0.9,1.3,0.5,0.1,0.2,0.3,2.5
2013,23,PHI,Kwame Brown,30,22,11,12.2,0.8,1.7,0.46,0.0,0.0,,0.8,1.7,0.46,0.46,0.3,0.9,0.37,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.9
2013,23,PHI,Arnett Moultrie,22,47,0,11.5,1.7,2.9,0.58,0.0,0.0,,1.7,2.9,0.58,0.58,0.4,0.6,0.64,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7
2013,23,PHI,Maalik Wayns,21,21,1,7.9,0.9,3.4,0.26,0.2,1.2,0.2,0.7,2.2,0.3,0.3,0.6,0.7,0.87,0.0,0.2,0.2,1.0,0.1,0.0,0.6,0.9,2.7
2013,23,PHI,Shelvin Mack,22,4,0,1.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5
