SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2013,29,UTA,Al Jefferson,28,78,78,33.1,7.8,15.8,0.49,0.0,0.2,0.12,7.8,15.6,0.5,0.5,2.1,2.8,0.77,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,17.8
2013,29,UTA,Mo Williams,30,46,46,30.8,5.0,11.6,0.43,1.3,3.3,0.38,3.7,8.2,0.45,0.48,1.6,1.8,0.88,0.5,1.9,2.4,6.2,1.0,0.2,2.7,2.3,12.9
2013,29,UTA,Paul Millsap,27,78,78,30.4,5.5,11.2,0.49,0.2,0.5,0.33,5.3,10.7,0.5,0.5,3.4,4.6,0.74,2.3,4.8,7.1,2.6,1.3,1.0,1.8,3.0,14.6
2013,29,UTA,Gordon Hayward,22,72,27,29.2,4.7,10.7,0.44,1.4,3.4,0.42,3.3,7.3,0.44,0.5,3.4,4.1,0.83,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,14.1
2013,29,UTA,Randy Foye,29,82,72,27.4,3.6,9.0,0.4,2.2,5.3,0.41,1.4,3.7,0.38,0.52,1.4,1.8,0.82,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8
2013,29,UTA,Marvin Williams,26,73,51,23.7,2.7,6.4,0.42,0.7,2.3,0.32,2.0,4.2,0.48,0.48,1.1,1.4,0.78,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2
2013,29,UTA,Derrick Favors,21,77,8,23.2,3.6,7.4,0.48,0.0,0.1,0.0,3.6,7.3,0.49,0.48,2.3,3.4,0.69,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,9.4
2013,29,UTA,Jamaal Tinsley,34,66,32,18.5,1.3,3.5,0.37,0.6,1.9,0.31,0.7,1.6,0.44,0.45,0.3,0.4,0.69,0.3,1.5,1.7,4.4,1.0,0.2,1.6,1.6,3.5
2013,29,UTA,Alec Burks,21,64,0,17.8,2.5,6.1,0.42,0.5,1.4,0.36,2.0,4.6,0.44,0.46,1.4,2.0,0.71,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0
2013,29,UTA,Earl Watson,33,48,4,17.3,0.8,2.5,0.31,0.1,0.6,0.18,0.7,1.9,0.35,0.33,0.4,0.5,0.68,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0
2013,29,UTA,DeMarre Carroll,26,66,12,16.8,2.3,4.9,0.46,0.3,1.1,0.29,2.0,3.8,0.51,0.49,1.1,1.5,0.76,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,6.0
2013,29,UTA,Enes Kanter,20,70,2,15.4,2.9,5.4,0.54,0.0,0.0,1.0,2.9,5.4,0.54,0.55,1.3,1.7,0.8,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7,7.2
2013,29,UTA,Jeremy Evans,25,37,0,5.8,0.7,1.2,0.61,0.0,0.0,0.0,0.7,1.2,0.63,0.61,0.6,0.9,0.64,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2.0
2013,29,UTA,Kevin Murphy,22,17,0,3.1,0.4,1.6,0.25,0.1,0.3,0.2,0.4,1.4,0.26,0.27,0.0,0.0,,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.9
