Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2018,23,2632,PHI,Philadelphia 76Ers,21.0,NBA,PG,81,81,2732,9.6,17.6,0.55,0.0,0.2,0.0,9.6,17.4,0.55,3.4,6.0,0.56,2.6,9.0,11.6,11.6,2.5,1.2,4.9,3.7,22.5,,111,102
2019,23,2632,PHI,Philadelphia 76Ers,22.0,NBA,PG,79,79,2700,9.4,16.8,0.56,0.0,0.1,0.0,9.4,16.7,0.57,4.5,7.5,0.6,3.0,9.2,12.2,10.7,2.0,1.1,4.8,3.7,23.4,,114,108
2020,23,2632,PHI,Philadelphia 76Ers,23.0,NBA,PG,57,57,2017,9.0,15.5,0.58,0.0,0.2,0.29,9.0,15.4,0.58,4.4,7.2,0.62,2.7,8.0,10.7,10.9,2.9,0.8,4.8,4.5,22.5,,116,106
2021,23,2632,PHI,Philadelphia 76Ers,24.0,NBA,PG,15,15,500,6.5,12.4,0.52,0.1,0.5,0.2,6.4,11.9,0.54,5.1,7.7,0.66,1.8,10.5,12.3,11.4,2.3,1.3,5.3,5.1,18.1,,110,104
